,Municipality,Department,FARC Involvement,Year,Month,Day,Type of Violence
0,05001 MEDELLÍN,ANTIOQUIA,No,1965,3,8,Kipnapping
1,05001 MEDELLÍN,ANTIOQUIA,No,1975,6,9,Kipnapping
2,05001 MEDELLÍN,ANTIOQUIA,No,1976,11,12,Kipnapping
3,05001 MEDELLÍN,ANTIOQUIA,Yes,1981,11,7,Kipnapping
4,05001 MEDELLÍN,ANTIOQUIA,No,1981,11,12,Kipnapping
5,05001 MEDELLÍN,ANTIOQUIA,No,1981,12,7,Kipnapping
6,05001 MEDELLÍN,ANTIOQUIA,No,1981,12,31,Kipnapping
7,05001 MEDELLÍN,ANTIOQUIA,No,1984,4,2,Kipnapping
8,05001 MEDELLÍN,ANTIOQUIA,No,1984,4,26,Kipnapping
9,05001 MEDELLÍN,ANTIOQUIA,No,1984,6,2,Kipnapping
10,05001 MEDELLÍN,ANTIOQUIA,No,1984,8,27,Kipnapping
11,05001 MEDELLÍN,ANTIOQUIA,No,1984,9,27,Kipnapping
12,05001 MEDELLÍN,ANTIOQUIA,No,1984,10,17,Kipnapping
13,05001 MEDELLÍN,ANTIOQUIA,No,1984,10,22,Kipnapping
14,05001 MEDELLÍN,ANTIOQUIA,No,1986,3,31,Kipnapping
15,05001 MEDELLÍN,ANTIOQUIA,No,1986,4,26,Kipnapping
16,05001 MEDELLÍN,ANTIOQUIA,No,1986,9,7,Kipnapping
17,05001 MEDELLÍN,ANTIOQUIA,No,1987,2,27,Kipnapping
18,05001 MEDELLÍN,ANTIOQUIA,No,1987,4,16,Kipnapping
19,05001 MEDELLÍN,ANTIOQUIA,No,1987,5,3,Kipnapping
20,05001 MEDELLÍN,ANTIOQUIA,No,1987,5,28,Kipnapping
21,05001 MEDELLÍN,ANTIOQUIA,Yes,1988,1,1,Kipnapping
22,05001 MEDELLÍN,ANTIOQUIA,Yes,1988,5,1,Kipnapping
23,05001 MEDELLÍN,ANTIOQUIA,No,1988,5,3,Kipnapping
24,05001 MEDELLÍN,ANTIOQUIA,No,1988,5,3,Kipnapping
25,05001 MEDELLÍN,ANTIOQUIA,No,1988,5,3,Kipnapping
26,05001 MEDELLÍN,ANTIOQUIA,No,1988,6,8,Kipnapping
27,05001 MEDELLÍN,ANTIOQUIA,No,1988,6,8,Kipnapping
28,05001 MEDELLÍN,ANTIOQUIA,No,1988,6,8,Kipnapping
29,05001 MEDELLÍN,ANTIOQUIA,No,1988,12,12,Kipnapping
30,05001 MEDELLÍN,ANTIOQUIA,No,1989,1,16,Kipnapping
31,05001 MEDELLÍN,ANTIOQUIA,No,1989,4,4,Kipnapping
32,05001 MEDELLÍN,ANTIOQUIA,No,1989,6,20,Kipnapping
33,05001 MEDELLÍN,ANTIOQUIA,No,1989,7,9,Kipnapping
34,05001 MEDELLÍN,ANTIOQUIA,No,1989,7,11,Kipnapping
35,05001 MEDELLÍN,ANTIOQUIA,No,1989,8,14,Kipnapping
36,05001 MEDELLÍN,ANTIOQUIA,No,1989,8,14,Kipnapping
37,05001 MEDELLÍN,ANTIOQUIA,No,1989,12,16,Kipnapping
38,05001 MEDELLÍN,ANTIOQUIA,No,1989,12,16,Kipnapping
39,05001 MEDELLÍN,ANTIOQUIA,No,1989,12,21,Kipnapping
40,05001 MEDELLÍN,ANTIOQUIA,No,1990,1,2,Kipnapping
41,05001 MEDELLÍN,ANTIOQUIA,No,1990,1,12,Kipnapping
42,05001 MEDELLÍN,ANTIOQUIA,No,1990,4,3,Kipnapping
43,05001 MEDELLÍN,ANTIOQUIA,No,1990,5,18,Kipnapping
44,05001 MEDELLÍN,ANTIOQUIA,No,1990,7,6,Kipnapping
45,05001 MEDELLÍN,ANTIOQUIA,No,1990,10,1,Kipnapping
46,05001 MEDELLÍN,ANTIOQUIA,No,1990,11,15,Kipnapping
47,05001 MEDELLÍN,ANTIOQUIA,No,1990,12,13,Kipnapping
48,05001 MEDELLÍN,ANTIOQUIA,No,1990,12,14,Kipnapping
49,05001 MEDELLÍN,ANTIOQUIA,No,1991,1,1,Kipnapping
50,05001 MEDELLÍN,ANTIOQUIA,No,1991,1,3,Kipnapping
51,05001 MEDELLÍN,ANTIOQUIA,No,1991,2,9,Kipnapping
52,05001 MEDELLÍN,ANTIOQUIA,No,1991,2,21,Kipnapping
53,05001 MEDELLÍN,ANTIOQUIA,No,1991,2,21,Kipnapping
54,05001 MEDELLÍN,ANTIOQUIA,No,1991,4,21,Kipnapping
55,05001 MEDELLÍN,ANTIOQUIA,No,1991,4,26,Kipnapping
56,05001 MEDELLÍN,ANTIOQUIA,No,1991,6,28,Kipnapping
57,05001 MEDELLÍN,ANTIOQUIA,No,1991,7,6,Kipnapping
58,05001 MEDELLÍN,ANTIOQUIA,No,1991,7,10,Kipnapping
59,05001 MEDELLÍN,ANTIOQUIA,No,1991,8,6,Kipnapping
60,05001 MEDELLÍN,ANTIOQUIA,No,1991,8,30,Kipnapping
61,05001 MEDELLÍN,ANTIOQUIA,Yes,1991,11,6,Kipnapping
62,05001 MEDELLÍN,ANTIOQUIA,No,1991,11,10,Kipnapping
63,05001 MEDELLÍN,ANTIOQUIA,Yes,1991,12,10,Kipnapping
64,05001 MEDELLÍN,ANTIOQUIA,No,1991,12,11,Kipnapping
65,05001 MEDELLÍN,ANTIOQUIA,No,1992,4,30,Kipnapping
66,05001 MEDELLÍN,ANTIOQUIA,No,1992,5,6,Kipnapping
67,05001 MEDELLÍN,ANTIOQUIA,No,1992,5,8,Kipnapping
68,05001 MEDELLÍN,ANTIOQUIA,No,1992,6,6,Kipnapping
69,05001 MEDELLÍN,ANTIOQUIA,No,1992,6,9,Kipnapping
70,05001 MEDELLÍN,ANTIOQUIA,No,1992,6,19,Kipnapping
71,05001 MEDELLÍN,ANTIOQUIA,No,1992,12,1,Kipnapping
72,05001 MEDELLÍN,ANTIOQUIA,No,1993,2,15,Kipnapping
73,05001 MEDELLÍN,ANTIOQUIA,No,1993,5,5,Kipnapping
74,05001 MEDELLÍN,ANTIOQUIA,No,1993,8,1,Kipnapping
75,05001 MEDELLÍN,ANTIOQUIA,No,1993,12,13,Kipnapping
76,05001 MEDELLÍN,ANTIOQUIA,No,1994,1,20,Kipnapping
77,05001 MEDELLÍN,ANTIOQUIA,No,1994,9,2,Kipnapping
78,05001 MEDELLÍN,ANTIOQUIA,No,1994,10,16,Kipnapping
79,05001 MEDELLÍN,ANTIOQUIA,No,1994,10,27,Kipnapping
80,05001 MEDELLÍN,ANTIOQUIA,No,1995,3,3,Kipnapping
81,05001 MEDELLÍN,ANTIOQUIA,No,1995,3,25,Kipnapping
82,05001 MEDELLÍN,ANTIOQUIA,Yes,1995,7,20,Kipnapping
83,05001 MEDELLÍN,ANTIOQUIA,No,1995,8,1,Kipnapping
84,05001 MEDELLÍN,ANTIOQUIA,No,1995,10,10,Kipnapping
85,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,1,1,Kipnapping
86,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,1,8,Kipnapping
87,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,1,17,Kipnapping
88,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,1,17,Kipnapping
89,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,1,17,Kipnapping
90,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,1,17,Kipnapping
91,05001 MEDELLÍN,ANTIOQUIA,No,1996,3,1,Kipnapping
92,05001 MEDELLÍN,ANTIOQUIA,No,1996,3,24,Kipnapping
93,05001 MEDELLÍN,ANTIOQUIA,No,1996,5,10,Kipnapping
94,05001 MEDELLÍN,ANTIOQUIA,No,1996,6,24,Kipnapping
95,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,6,26,Kipnapping
96,05001 MEDELLÍN,ANTIOQUIA,No,1996,6,30,Kipnapping
97,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,8,16,Kipnapping
98,05001 MEDELLÍN,ANTIOQUIA,No,1996,9,13,Kipnapping
99,05001 MEDELLÍN,ANTIOQUIA,No,1996,9,23,Kipnapping
100,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,10,26,Kipnapping
101,05001 MEDELLÍN,ANTIOQUIA,Yes,1996,11,14,Kipnapping
102,05001 MEDELLÍN,ANTIOQUIA,No,1997,1,14,Kipnapping
103,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,4,6,Kipnapping
104,05001 MEDELLÍN,ANTIOQUIA,No,1997,4,24,Kipnapping
105,05001 MEDELLÍN,ANTIOQUIA,No,1997,6,8,Kipnapping
106,05001 MEDELLÍN,ANTIOQUIA,No,1997,6,13,Kipnapping
107,05001 MEDELLÍN,ANTIOQUIA,No,1997,6,18,Kipnapping
108,05001 MEDELLÍN,ANTIOQUIA,No,1997,6,22,Kipnapping
109,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,6,27,Kipnapping
110,05001 MEDELLÍN,ANTIOQUIA,No,1997,6,30,Kipnapping
111,05001 MEDELLÍN,ANTIOQUIA,No,1997,6,30,Kipnapping
112,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,7,2,Kipnapping
113,05001 MEDELLÍN,ANTIOQUIA,No,1997,7,18,Kipnapping
114,05001 MEDELLÍN,ANTIOQUIA,No,1997,7,19,Kipnapping
115,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,7,22,Kipnapping
116,05001 MEDELLÍN,ANTIOQUIA,No,1997,7,25,Kipnapping
117,05001 MEDELLÍN,ANTIOQUIA,No,1997,7,25,Kipnapping
118,05001 MEDELLÍN,ANTIOQUIA,No,1997,8,5,Kipnapping
119,05001 MEDELLÍN,ANTIOQUIA,No,1997,9,19,Kipnapping
120,05001 MEDELLÍN,ANTIOQUIA,No,1997,9,25,Kipnapping
121,05001 MEDELLÍN,ANTIOQUIA,No,1997,11,6,Kipnapping
122,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,11,12,Kipnapping
123,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,11,27,Kipnapping
124,05001 MEDELLÍN,ANTIOQUIA,No,1997,12,1,Kipnapping
125,05001 MEDELLÍN,ANTIOQUIA,No,1997,12,2,Kipnapping
126,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,12,13,Kipnapping
127,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,12,13,Kipnapping
128,05001 MEDELLÍN,ANTIOQUIA,No,1997,12,14,Kipnapping
129,05001 MEDELLÍN,ANTIOQUIA,No,1997,12,26,Kipnapping
130,05001 MEDELLÍN,ANTIOQUIA,No,1998,2,4,Kipnapping
131,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,2,4,Kipnapping
132,05001 MEDELLÍN,ANTIOQUIA,No,1998,2,18,Kipnapping
133,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,3,8,Kipnapping
134,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,3,16,Kipnapping
135,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,3,16,Kipnapping
136,05001 MEDELLÍN,ANTIOQUIA,No,1998,3,20,Kipnapping
137,05001 MEDELLÍN,ANTIOQUIA,No,1998,4,1,Kipnapping
138,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,4,3,Kipnapping
139,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,4,12,Kipnapping
140,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,4,13,Kipnapping
141,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,5,2,Kipnapping
142,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,5,7,Kipnapping
143,05001 MEDELLÍN,ANTIOQUIA,No,1998,5,17,Kipnapping
144,05001 MEDELLÍN,ANTIOQUIA,No,1998,5,31,Kipnapping
145,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,6,3,Kipnapping
146,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,6,24,Kipnapping
147,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,7,1,Kipnapping
148,05001 MEDELLÍN,ANTIOQUIA,No,1998,7,1,Kipnapping
149,05001 MEDELLÍN,ANTIOQUIA,No,1998,8,6,Kipnapping
150,05001 MEDELLÍN,ANTIOQUIA,No,1998,8,14,Kipnapping
151,05001 MEDELLÍN,ANTIOQUIA,No,1998,8,27,Kipnapping
152,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,9,5,Kipnapping
153,05001 MEDELLÍN,ANTIOQUIA,No,1998,9,14,Kipnapping
154,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,10,6,Kipnapping
155,05001 MEDELLÍN,ANTIOQUIA,No,1998,10,9,Kipnapping
156,05001 MEDELLÍN,ANTIOQUIA,No,1998,10,26,Kipnapping
157,05001 MEDELLÍN,ANTIOQUIA,No,1998,12,4,Kipnapping
158,05001 MEDELLÍN,ANTIOQUIA,No,1998,12,10,Kipnapping
159,05001 MEDELLÍN,ANTIOQUIA,No,1998,12,10,Kipnapping
160,05001 MEDELLÍN,ANTIOQUIA,No,1998,12,10,Kipnapping
161,05001 MEDELLÍN,ANTIOQUIA,No,1998,12,10,Kipnapping
162,05001 MEDELLÍN,ANTIOQUIA,No,1998,12,10,Kipnapping
163,05001 MEDELLÍN,ANTIOQUIA,No,1998,12,10,Kipnapping
164,05001 MEDELLÍN,ANTIOQUIA,Yes,1998,12,23,Kipnapping
165,05001 MEDELLÍN,ANTIOQUIA,No,1999,1,1,Kipnapping
166,05001 MEDELLÍN,ANTIOQUIA,No,1999,1,1,Kipnapping
167,05001 MEDELLÍN,ANTIOQUIA,No,1999,1,28,Kipnapping
168,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,1,28,Kipnapping
169,05001 MEDELLÍN,ANTIOQUIA,No,1999,2,20,Kipnapping
170,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,2,21,Kipnapping
171,05001 MEDELLÍN,ANTIOQUIA,No,1999,2,22,Kipnapping
172,05001 MEDELLÍN,ANTIOQUIA,No,1999,3,14,Kipnapping
173,05001 MEDELLÍN,ANTIOQUIA,No,1999,4,7,Kipnapping
174,05001 MEDELLÍN,ANTIOQUIA,No,1999,4,10,Kipnapping
175,05001 MEDELLÍN,ANTIOQUIA,No,1999,4,15,Kipnapping
176,05001 MEDELLÍN,ANTIOQUIA,No,1999,4,20,Kipnapping
177,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,4,20,Kipnapping
178,05001 MEDELLÍN,ANTIOQUIA,No,1999,5,1,Kipnapping
179,05001 MEDELLÍN,ANTIOQUIA,No,1999,5,1,Kipnapping
180,05001 MEDELLÍN,ANTIOQUIA,No,1999,5,6,Kipnapping
181,05001 MEDELLÍN,ANTIOQUIA,No,1999,5,11,Kipnapping
182,05001 MEDELLÍN,ANTIOQUIA,No,1999,5,20,Kipnapping
183,05001 MEDELLÍN,ANTIOQUIA,No,1999,5,21,Kipnapping
184,05001 MEDELLÍN,ANTIOQUIA,No,1999,5,24,Kipnapping
185,05001 MEDELLÍN,ANTIOQUIA,No,1999,6,5,Kipnapping
186,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,6,30,Kipnapping
187,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,7,8,Kipnapping
188,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,7,17,Kipnapping
189,05001 MEDELLÍN,ANTIOQUIA,No,1999,7,19,Kipnapping
190,05001 MEDELLÍN,ANTIOQUIA,No,1999,7,30,Kipnapping
191,05001 MEDELLÍN,ANTIOQUIA,No,1999,8,4,Kipnapping
192,05001 MEDELLÍN,ANTIOQUIA,No,1999,8,13,Kipnapping
193,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,8,20,Kipnapping
194,05001 MEDELLÍN,ANTIOQUIA,Yes,1999,8,23,Kipnapping
195,05001 MEDELLÍN,ANTIOQUIA,No,1999,12,14,Kipnapping
196,05001 MEDELLÍN,ANTIOQUIA,No,2000,1,1,Kipnapping
197,05001 MEDELLÍN,ANTIOQUIA,No,2000,1,1,Kipnapping
198,05001 MEDELLÍN,ANTIOQUIA,No,2000,1,3,Kipnapping
199,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,1,7,Kipnapping
200,05001 MEDELLÍN,ANTIOQUIA,No,2000,1,12,Kipnapping
201,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,1,15,Kipnapping
202,05001 MEDELLÍN,ANTIOQUIA,No,2000,1,27,Kipnapping
203,05001 MEDELLÍN,ANTIOQUIA,No,2000,2,10,Kipnapping
204,05001 MEDELLÍN,ANTIOQUIA,No,2000,2,12,Kipnapping
205,05001 MEDELLÍN,ANTIOQUIA,No,2000,2,18,Kipnapping
206,05001 MEDELLÍN,ANTIOQUIA,No,2000,2,29,Kipnapping
207,05001 MEDELLÍN,ANTIOQUIA,No,2000,3,25,Kipnapping
208,05001 MEDELLÍN,ANTIOQUIA,No,2000,3,31,Kipnapping
209,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,5,15,Kipnapping
210,05001 MEDELLÍN,ANTIOQUIA,No,2000,5,21,Kipnapping
211,05001 MEDELLÍN,ANTIOQUIA,No,2000,5,29,Kipnapping
212,05001 MEDELLÍN,ANTIOQUIA,No,2000,6,2,Kipnapping
213,05001 MEDELLÍN,ANTIOQUIA,No,2000,6,10,Kipnapping
214,05001 MEDELLÍN,ANTIOQUIA,No,2000,6,19,Kipnapping
215,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,7,8,Kipnapping
216,05001 MEDELLÍN,ANTIOQUIA,No,2000,8,28,Kipnapping
217,05001 MEDELLÍN,ANTIOQUIA,No,2000,9,5,Kipnapping
218,05001 MEDELLÍN,ANTIOQUIA,No,2000,9,5,Kipnapping
219,05001 MEDELLÍN,ANTIOQUIA,No,2000,9,5,Kipnapping
220,05001 MEDELLÍN,ANTIOQUIA,No,2000,9,10,Kipnapping
221,05001 MEDELLÍN,ANTIOQUIA,No,2000,9,18,Kipnapping
222,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,9,28,Kipnapping
223,05001 MEDELLÍN,ANTIOQUIA,No,2000,10,8,Kipnapping
224,05001 MEDELLÍN,ANTIOQUIA,No,2000,10,14,Kipnapping
225,05001 MEDELLÍN,ANTIOQUIA,No,2000,10,25,Kipnapping
226,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,10,26,Kipnapping
227,05001 MEDELLÍN,ANTIOQUIA,No,2000,11,12,Kipnapping
228,05001 MEDELLÍN,ANTIOQUIA,No,2000,11,13,Kipnapping
229,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,11,14,Kipnapping
230,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,11,20,Kipnapping
231,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,11,20,Kipnapping
232,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,11,24,Kipnapping
233,05001 MEDELLÍN,ANTIOQUIA,No,2000,12,9,Kipnapping
234,05001 MEDELLÍN,ANTIOQUIA,No,2000,12,9,Kipnapping
235,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,12,15,Kipnapping
236,05001 MEDELLÍN,ANTIOQUIA,No,2000,12,15,Kipnapping
237,05001 MEDELLÍN,ANTIOQUIA,Yes,2000,12,20,Kipnapping
238,05001 MEDELLÍN,ANTIOQUIA,No,2000,12,29,Kipnapping
239,05001 MEDELLÍN,ANTIOQUIA,No,2000,12,29,Kipnapping
240,05001 MEDELLÍN,ANTIOQUIA,No,2000,12,29,Kipnapping
241,05001 MEDELLÍN,ANTIOQUIA,No,2000,12,29,Kipnapping
242,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,1,4,Kipnapping
243,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,1,23,Kipnapping
244,05001 MEDELLÍN,ANTIOQUIA,No,2001,1,28,Kipnapping
245,05001 MEDELLÍN,ANTIOQUIA,No,2001,1,28,Kipnapping
246,05001 MEDELLÍN,ANTIOQUIA,No,2001,2,14,Kipnapping
247,05001 MEDELLÍN,ANTIOQUIA,No,2001,2,17,Kipnapping
248,05001 MEDELLÍN,ANTIOQUIA,No,2001,3,4,Kipnapping
249,05001 MEDELLÍN,ANTIOQUIA,No,2001,3,6,Kipnapping
250,05001 MEDELLÍN,ANTIOQUIA,No,2001,3,11,Kipnapping
251,05001 MEDELLÍN,ANTIOQUIA,No,2001,4,8,Kipnapping
252,05001 MEDELLÍN,ANTIOQUIA,No,2001,4,10,Kipnapping
253,05001 MEDELLÍN,ANTIOQUIA,No,2001,4,23,Kipnapping
254,05001 MEDELLÍN,ANTIOQUIA,No,2001,6,12,Kipnapping
255,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,7,1,Kipnapping
256,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,7,1,Kipnapping
257,05001 MEDELLÍN,ANTIOQUIA,No,2001,7,3,Kipnapping
258,05001 MEDELLÍN,ANTIOQUIA,No,2001,7,18,Kipnapping
259,05001 MEDELLÍN,ANTIOQUIA,No,2001,7,24,Kipnapping
260,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,7,30,Kipnapping
261,05001 MEDELLÍN,ANTIOQUIA,No,2001,8,19,Kipnapping
262,05001 MEDELLÍN,ANTIOQUIA,No,2001,8,29,Kipnapping
263,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,9,5,Kipnapping
264,05001 MEDELLÍN,ANTIOQUIA,No,2001,9,8,Kipnapping
265,05001 MEDELLÍN,ANTIOQUIA,No,2001,9,8,Kipnapping
266,05001 MEDELLÍN,ANTIOQUIA,No,2001,9,9,Kipnapping
267,05001 MEDELLÍN,ANTIOQUIA,No,2001,9,24,Kipnapping
268,05001 MEDELLÍN,ANTIOQUIA,No,2001,10,2,Kipnapping
269,05001 MEDELLÍN,ANTIOQUIA,No,2001,10,8,Kipnapping
270,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,10,11,Kipnapping
271,05001 MEDELLÍN,ANTIOQUIA,No,2001,10,12,Kipnapping
272,05001 MEDELLÍN,ANTIOQUIA,No,2001,10,18,Kipnapping
273,05001 MEDELLÍN,ANTIOQUIA,No,2001,10,18,Kipnapping
274,05001 MEDELLÍN,ANTIOQUIA,No,2001,10,30,Kipnapping
275,05001 MEDELLÍN,ANTIOQUIA,No,2001,11,6,Kipnapping
276,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,11,10,Kipnapping
277,05001 MEDELLÍN,ANTIOQUIA,No,2001,11,22,Kipnapping
278,05001 MEDELLÍN,ANTIOQUIA,No,2001,11,25,Kipnapping
279,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,11,30,Kipnapping
280,05001 MEDELLÍN,ANTIOQUIA,No,2001,12,8,Kipnapping
281,05001 MEDELLÍN,ANTIOQUIA,No,2001,12,8,Kipnapping
282,05001 MEDELLÍN,ANTIOQUIA,No,2001,12,8,Kipnapping
283,05001 MEDELLÍN,ANTIOQUIA,No,2002,1,1,Kipnapping
284,05001 MEDELLÍN,ANTIOQUIA,No,2002,1,11,Kipnapping
285,05001 MEDELLÍN,ANTIOQUIA,No,2002,1,18,Kipnapping
286,05001 MEDELLÍN,ANTIOQUIA,No,2002,1,21,Kipnapping
287,05001 MEDELLÍN,ANTIOQUIA,No,2002,1,21,Kipnapping
288,05001 MEDELLÍN,ANTIOQUIA,No,2002,1,21,Kipnapping
289,05001 MEDELLÍN,ANTIOQUIA,No,2002,2,1,Kipnapping
290,05001 MEDELLÍN,ANTIOQUIA,No,2002,3,4,Kipnapping
291,05001 MEDELLÍN,ANTIOQUIA,No,2002,3,22,Kipnapping
292,05001 MEDELLÍN,ANTIOQUIA,No,2002,3,24,Kipnapping
293,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,4,8,Kipnapping
294,05001 MEDELLÍN,ANTIOQUIA,No,2002,4,14,Kipnapping
295,05001 MEDELLÍN,ANTIOQUIA,No,2002,4,16,Kipnapping
296,05001 MEDELLÍN,ANTIOQUIA,No,2002,4,20,Kipnapping
297,05001 MEDELLÍN,ANTIOQUIA,No,2002,4,25,Kipnapping
298,05001 MEDELLÍN,ANTIOQUIA,No,2002,5,2,Kipnapping
299,05001 MEDELLÍN,ANTIOQUIA,No,2002,5,10,Kipnapping
300,05001 MEDELLÍN,ANTIOQUIA,No,2002,5,10,Kipnapping
301,05001 MEDELLÍN,ANTIOQUIA,No,2002,5,17,Kipnapping
302,05001 MEDELLÍN,ANTIOQUIA,No,2002,5,28,Kipnapping
303,05001 MEDELLÍN,ANTIOQUIA,No,2002,6,5,Kipnapping
304,05001 MEDELLÍN,ANTIOQUIA,No,2002,6,16,Kipnapping
305,05001 MEDELLÍN,ANTIOQUIA,No,2002,6,25,Kipnapping
306,05001 MEDELLÍN,ANTIOQUIA,No,2002,7,2,Kipnapping
307,05001 MEDELLÍN,ANTIOQUIA,No,2002,7,15,Kipnapping
308,05001 MEDELLÍN,ANTIOQUIA,No,2002,7,20,Kipnapping
309,05001 MEDELLÍN,ANTIOQUIA,No,2002,7,21,Kipnapping
310,05001 MEDELLÍN,ANTIOQUIA,No,2002,7,27,Kipnapping
311,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,11,Kipnapping
312,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,13,Kipnapping
313,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,15,Kipnapping
314,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,20,Kipnapping
315,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,26,Kipnapping
316,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,30,Kipnapping
317,05001 MEDELLÍN,ANTIOQUIA,No,2002,9,14,Kipnapping
318,05001 MEDELLÍN,ANTIOQUIA,No,2002,9,16,Kipnapping
319,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,9,19,Kipnapping
320,05001 MEDELLÍN,ANTIOQUIA,No,2002,9,19,Kipnapping
321,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,9,22,Kipnapping
322,05001 MEDELLÍN,ANTIOQUIA,No,2002,9,22,Kipnapping
323,05001 MEDELLÍN,ANTIOQUIA,No,2002,9,22,Kipnapping
324,05001 MEDELLÍN,ANTIOQUIA,No,2002,9,28,Kipnapping
325,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,9,28,Kipnapping
326,05001 MEDELLÍN,ANTIOQUIA,No,2002,10,1,Kipnapping
327,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,10,6,Kipnapping
328,05001 MEDELLÍN,ANTIOQUIA,No,2002,10,7,Kipnapping
329,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,10,11,Kipnapping
330,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,10,15,Kipnapping
331,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,10,18,Kipnapping
332,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,10,22,Kipnapping
333,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,10,25,Kipnapping
334,05001 MEDELLÍN,ANTIOQUIA,No,2002,11,14,Kipnapping
335,05001 MEDELLÍN,ANTIOQUIA,No,2002,11,17,Kipnapping
336,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,11,19,Kipnapping
337,05001 MEDELLÍN,ANTIOQUIA,No,2002,12,2,Kipnapping
338,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,12,3,Kipnapping
339,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,12,11,Kipnapping
340,05001 MEDELLÍN,ANTIOQUIA,No,2002,12,14,Kipnapping
341,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,12,15,Kipnapping
342,05001 MEDELLÍN,ANTIOQUIA,No,2003,1,1,Kipnapping
343,05001 MEDELLÍN,ANTIOQUIA,No,2003,1,16,Kipnapping
344,05001 MEDELLÍN,ANTIOQUIA,No,2003,1,31,Kipnapping
