,Municipality,Department,FARC Involvement,Year,Month,Day,Type of Violence
0,05001 MEDELLÍN,ANTIOQUIA,No,1992,1,11,Child recruitment
1,05001 MEDELLÍN,ANTIOQUIA,No,1993,1,26,Child recruitment
2,05001 MEDELLÍN,ANTIOQUIA,No,1993,2,1,Child recruitment
3,05001 MEDELLÍN,ANTIOQUIA,No,1996,8,10,Child recruitment
4,05001 MEDELLÍN,ANTIOQUIA,No,1998,1,1,Child recruitment
5,05001 MEDELLÍN,ANTIOQUIA,No,1999,1,1,Child recruitment
6,05001 MEDELLÍN,ANTIOQUIA,No,2000,3,1,Child recruitment
7,05001 MEDELLÍN,ANTIOQUIA,No,2001,1,27,Child recruitment
8,05001 MEDELLÍN,ANTIOQUIA,No,2001,2,1,Child recruitment
9,05001 MEDELLÍN,ANTIOQUIA,Yes,2001,12,12,Child recruitment
10,05001 MEDELLÍN,ANTIOQUIA,No,2002,2,2,Child recruitment
11,05001 MEDELLÍN,ANTIOQUIA,No,2002,2,19,Child recruitment
12,05001 MEDELLÍN,ANTIOQUIA,No,2002,3,19,Child recruitment
13,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,5,25,Child recruitment
14,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,6,7,Child recruitment
15,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,5,Child recruitment
16,05001 MEDELLÍN,ANTIOQUIA,No,2002,8,26,Child recruitment
17,05001 MEDELLÍN,ANTIOQUIA,No,2002,9,14,Child recruitment
18,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,10,28,Child recruitment
19,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,11,7,Child recruitment
20,05001 MEDELLÍN,ANTIOQUIA,Yes,2002,11,8,Child recruitment
21,05001 MEDELLÍN,ANTIOQUIA,No,2002,11,10,Child recruitment
22,05001 MEDELLÍN,ANTIOQUIA,No,2002,11,14,Child recruitment
23,05001 MEDELLÍN,ANTIOQUIA,No,2003,2,18,Child recruitment
24,05001 MEDELLÍN,ANTIOQUIA,No,2003,3,1,Child recruitment
25,05001 MEDELLÍN,ANTIOQUIA,No,2003,3,17,Child recruitment
26,05001 MEDELLÍN,ANTIOQUIA,No,2003,4,22,Child recruitment
27,05001 MEDELLÍN,ANTIOQUIA,Yes,2003,4,22,Child recruitment
28,05001 MEDELLÍN,ANTIOQUIA,No,2003,5,6,Child recruitment
29,05001 MEDELLÍN,ANTIOQUIA,No,2003,5,7,Child recruitment
30,05001 MEDELLÍN,ANTIOQUIA,Yes,2003,5,30,Child recruitment
31,05001 MEDELLÍN,ANTIOQUIA,No,2003,5,30,Child recruitment
32,05001 MEDELLÍN,ANTIOQUIA,No,2003,6,27,Child recruitment
33,05001 MEDELLÍN,ANTIOQUIA,No,2003,7,3,Child recruitment
34,05001 MEDELLÍN,ANTIOQUIA,Yes,2003,7,10,Child recruitment
35,05001 MEDELLÍN,ANTIOQUIA,Yes,2003,9,9,Child recruitment
36,05001 MEDELLÍN,ANTIOQUIA,No,2003,9,29,Child recruitment
37,05001 MEDELLÍN,ANTIOQUIA,No,2003,9,30,Child recruitment
38,05001 MEDELLÍN,ANTIOQUIA,Yes,2003,11,9,Child recruitment
39,05001 MEDELLÍN,ANTIOQUIA,No,2003,11,12,Child recruitment
40,05001 MEDELLÍN,ANTIOQUIA,No,2003,11,14,Child recruitment
41,05001 MEDELLÍN,ANTIOQUIA,No,2003,12,5,Child recruitment
42,05001 MEDELLÍN,ANTIOQUIA,No,2004,1,28,Child recruitment
43,05001 MEDELLÍN,ANTIOQUIA,No,2004,2,2,Child recruitment
44,05001 MEDELLÍN,ANTIOQUIA,Yes,2004,4,12,Child recruitment
45,05001 MEDELLÍN,ANTIOQUIA,No,2004,4,17,Child recruitment
46,05001 MEDELLÍN,ANTIOQUIA,No,2004,4,28,Child recruitment
47,05001 MEDELLÍN,ANTIOQUIA,No,2004,5,4,Child recruitment
48,05001 MEDELLÍN,ANTIOQUIA,No,2004,5,4,Child recruitment
49,05001 MEDELLÍN,ANTIOQUIA,Yes,2004,5,14,Child recruitment
50,05001 MEDELLÍN,ANTIOQUIA,Yes,2004,6,11,Child recruitment
51,05001 MEDELLÍN,ANTIOQUIA,No,2004,8,4,Child recruitment
52,05001 MEDELLÍN,ANTIOQUIA,No,2004,12,18,Child recruitment
53,05001 MEDELLÍN,ANTIOQUIA,No,2005,2,7,Child recruitment
54,05001 MEDELLÍN,ANTIOQUIA,No,2005,6,9,Child recruitment
55,05001 MEDELLÍN,ANTIOQUIA,No,2005,6,21,Child recruitment
56,05001 MEDELLÍN,ANTIOQUIA,No,2005,6,27,Child recruitment
57,05001 MEDELLÍN,ANTIOQUIA,No,2005,8,21,Child recruitment
58,05001 MEDELLÍN,ANTIOQUIA,No,2005,8,25,Child recruitment
59,05001 MEDELLÍN,ANTIOQUIA,No,2005,12,8,Child recruitment
60,05001 MEDELLÍN,ANTIOQUIA,No,2005,12,16,Child recruitment
61,05001 MEDELLÍN,ANTIOQUIA,No,2006,1,1,Child recruitment
62,05001 MEDELLÍN,ANTIOQUIA,No,2006,1,17,Child recruitment
63,05001 MEDELLÍN,ANTIOQUIA,No,2006,1,23,Child recruitment
64,05001 MEDELLÍN,ANTIOQUIA,No,2006,2,20,Child recruitment
65,05001 MEDELLÍN,ANTIOQUIA,No,2006,5,8,Child recruitment
66,05001 MEDELLÍN,ANTIOQUIA,No,2007,1,1,Child recruitment
67,05001 MEDELLÍN,ANTIOQUIA,No,2007,3,8,Child recruitment
68,05001 MEDELLÍN,ANTIOQUIA,No,2007,4,1,Child recruitment
69,05001 MEDELLÍN,ANTIOQUIA,No,2007,4,3,Child recruitment
70,05001 MEDELLÍN,ANTIOQUIA,No,2008,4,22,Child recruitment
71,05001 MEDELLÍN,ANTIOQUIA,Yes,2009,1,1,Child recruitment
72,05001 MEDELLÍN,ANTIOQUIA,No,2010,1,1,Child recruitment
73,05001 MEDELLÍN,ANTIOQUIA,No,2010,1,14,Child recruitment
74,05001 MEDELLÍN,ANTIOQUIA,No,2010,4,1,Child recruitment
75,05001 MEDELLÍN,ANTIOQUIA,No,2011,6,1,Child recruitment
76,05001 MEDELLÍN,ANTIOQUIA,No,2012,1,1,Child recruitment
77,05001 MEDELLÍN,ANTIOQUIA,No,2012,7,28,Child recruitment
78,05001 MEDELLÍN,ANTIOQUIA,No,2014,6,1,Child recruitment
79,05001 MEDELLÍN,ANTIOQUIA,No,2014,7,1,Child recruitment
80,05002 ABEJORRAL,ANTIOQUIA,No,2003,11,10,Child recruitment
81,05021 ALEJANDRÍA,ANTIOQUIA,No,2003,8,29,Child recruitment
82,05021 ALEJANDRÍA,ANTIOQUIA,Yes,2004,2,2,Child recruitment
83,05030 AMAGÁ,ANTIOQUIA,No,2003,1,1,Child recruitment
84,05030 AMAGÁ,ANTIOQUIA,No,2004,1,6,Child recruitment
85,05031 AMALFI,ANTIOQUIA,No,1998,2,10,Child recruitment
86,05031 AMALFI,ANTIOQUIA,Yes,2003,7,25,Child recruitment
87,05031 AMALFI,ANTIOQUIA,No,2004,5,14,Child recruitment
88,05031 AMALFI,ANTIOQUIA,No,2004,8,1,Child recruitment
89,05031 AMALFI,ANTIOQUIA,No,2004,11,12,Child recruitment
90,05031 AMALFI,ANTIOQUIA,No,2005,6,11,Child recruitment
91,05031 AMALFI,ANTIOQUIA,Yes,2009,1,1,Child recruitment
92,05034 ANDES,ANTIOQUIA,No,1987,1,1,Child recruitment
93,05034 ANDES,ANTIOQUIA,Yes,2004,4,13,Child recruitment
94,05034 ANDES,ANTIOQUIA,Yes,2004,8,20,Child recruitment
95,05034 ANDES,ANTIOQUIA,No,2004,9,15,Child recruitment
96,05034 ANDES,ANTIOQUIA,No,2010,7,28,Child recruitment
97,05034 ANDES,ANTIOQUIA,No,2012,3,1,Child recruitment
98,05038 ANGOSTURA,ANTIOQUIA,No,2001,2,17,Child recruitment
99,05038 ANGOSTURA,ANTIOQUIA,No,2003,9,5,Child recruitment
100,05038 ANGOSTURA,ANTIOQUIA,No,2005,7,25,Child recruitment
101,05038 ANGOSTURA,ANTIOQUIA,Yes,2008,8,29,Child recruitment
102,05040 ANORÍ,ANTIOQUIA,No,2001,5,21,Child recruitment
103,05040 ANORÍ,ANTIOQUIA,No,2003,4,19,Child recruitment
104,05040 ANORÍ,ANTIOQUIA,No,2004,1,6,Child recruitment
105,05040 ANORÍ,ANTIOQUIA,No,2004,10,11,Child recruitment
106,05040 ANORÍ,ANTIOQUIA,No,2005,1,1,Child recruitment
107,05040 ANORÍ,ANTIOQUIA,No,2005,2,19,Child recruitment
108,05040 ANORÍ,ANTIOQUIA,No,2005,6,11,Child recruitment
109,05040 ANORÍ,ANTIOQUIA,No,2005,12,20,Child recruitment
110,05040 ANORÍ,ANTIOQUIA,No,2005,12,23,Child recruitment
111,05040 ANORÍ,ANTIOQUIA,No,2006,1,19,Child recruitment
112,05040 ANORÍ,ANTIOQUIA,No,2006,4,21,Child recruitment
113,05040 ANORÍ,ANTIOQUIA,No,2006,11,9,Child recruitment
114,05040 ANORÍ,ANTIOQUIA,No,2008,1,28,Child recruitment
115,05040 ANORÍ,ANTIOQUIA,No,2010,2,1,Child recruitment
116,05040 ANORÍ,ANTIOQUIA,No,2011,1,4,Child recruitment
117,05040 ANORÍ,ANTIOQUIA,Yes,2011,1,22,Child recruitment
118,05040 ANORÍ,ANTIOQUIA,No,2011,12,24,Child recruitment
119,05040 ANORÍ,ANTIOQUIA,No,2011,12,24,Child recruitment
120,05040 ANORÍ,ANTIOQUIA,No,2015,4,3,Child recruitment
121,05042 SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,Yes,1997,1,1,Child recruitment
122,05044 ANZÁ,ANTIOQUIA,Yes,1995,1,1,Child recruitment
123,05045 APARTADÓ,ANTIOQUIA,No,1991,7,22,Child recruitment
124,05045 APARTADÓ,ANTIOQUIA,No,1994,8,25,Child recruitment
125,05045 APARTADÓ,ANTIOQUIA,No,1995,6,15,Child recruitment
126,05045 APARTADÓ,ANTIOQUIA,No,1995,6,24,Child recruitment
127,05045 APARTADÓ,ANTIOQUIA,No,1996,3,20,Child recruitment
128,05045 APARTADÓ,ANTIOQUIA,No,2000,1,1,Child recruitment
129,05045 APARTADÓ,ANTIOQUIA,No,2001,1,24,Child recruitment
130,05045 APARTADÓ,ANTIOQUIA,No,2001,10,18,Child recruitment
131,05045 APARTADÓ,ANTIOQUIA,No,2002,1,1,Child recruitment
132,05045 APARTADÓ,ANTIOQUIA,Yes,2002,8,16,Child recruitment
133,05045 APARTADÓ,ANTIOQUIA,No,2002,8,29,Child recruitment
134,05045 APARTADÓ,ANTIOQUIA,No,2002,10,16,Child recruitment
135,05045 APARTADÓ,ANTIOQUIA,No,2002,12,6,Child recruitment
136,05045 APARTADÓ,ANTIOQUIA,No,2003,2,28,Child recruitment
137,05045 APARTADÓ,ANTIOQUIA,No,2003,3,10,Child recruitment
138,05045 APARTADÓ,ANTIOQUIA,No,2003,6,11,Child recruitment
139,05045 APARTADÓ,ANTIOQUIA,No,2003,8,30,Child recruitment
140,05045 APARTADÓ,ANTIOQUIA,Yes,2003,10,6,Child recruitment
141,05045 APARTADÓ,ANTIOQUIA,Yes,2004,1,5,Child recruitment
142,05045 APARTADÓ,ANTIOQUIA,No,2004,1,19,Child recruitment
143,05045 APARTADÓ,ANTIOQUIA,No,2004,1,26,Child recruitment
144,05045 APARTADÓ,ANTIOQUIA,Yes,2004,4,1,Child recruitment
145,05045 APARTADÓ,ANTIOQUIA,Yes,2004,8,27,Child recruitment
146,05045 APARTADÓ,ANTIOQUIA,No,2004,10,26,Child recruitment
147,05045 APARTADÓ,ANTIOQUIA,No,2005,3,3,Child recruitment
148,05045 APARTADÓ,ANTIOQUIA,No,2005,8,30,Child recruitment
149,05045 APARTADÓ,ANTIOQUIA,No,2006,4,11,Child recruitment
150,05045 APARTADÓ,ANTIOQUIA,Yes,2006,6,1,Child recruitment
151,05045 APARTADÓ,ANTIOQUIA,Yes,2006,7,24,Child recruitment
152,05045 APARTADÓ,ANTIOQUIA,Yes,2007,1,1,Child recruitment
153,05045 APARTADÓ,ANTIOQUIA,Yes,2007,3,1,Child recruitment
154,05045 APARTADÓ,ANTIOQUIA,No,2008,2,1,Child recruitment
155,05045 APARTADÓ,ANTIOQUIA,No,2009,7,25,Child recruitment
156,05045 APARTADÓ,ANTIOQUIA,No,2009,12,1,Child recruitment
157,05045 APARTADÓ,ANTIOQUIA,No,2010,1,11,Child recruitment
158,05045 APARTADÓ,ANTIOQUIA,Yes,2010,10,1,Child recruitment
159,05045 APARTADÓ,ANTIOQUIA,No,2013,7,16,Child recruitment
160,05045 APARTADÓ,ANTIOQUIA,No,2013,11,18,Child recruitment
161,05045 APARTADÓ,ANTIOQUIA,No,2013,11,18,Child recruitment
162,05045 APARTADÓ,ANTIOQUIA,No,2015,3,1,Child recruitment
163,05045 APARTADÓ,ANTIOQUIA,Yes,2015,4,27,Child recruitment
164,05045 APARTADÓ,ANTIOQUIA,No,2015,7,12,Child recruitment
165,05045 APARTADÓ,ANTIOQUIA,No,2015,7,18,Child recruitment
166,05051 ARBOLETES,ANTIOQUIA,No,2001,10,18,Child recruitment
167,05051 ARBOLETES,ANTIOQUIA,Yes,2002,4,24,Child recruitment
168,05051 ARBOLETES,ANTIOQUIA,No,2002,9,6,Child recruitment
169,05055 ARGELIA,ANTIOQUIA,Yes,1999,1,1,Child recruitment
170,05055 ARGELIA,ANTIOQUIA,Yes,1999,1,9,Child recruitment
171,05055 ARGELIA,ANTIOQUIA,No,1999,5,15,Child recruitment
172,05055 ARGELIA,ANTIOQUIA,Yes,2000,1,2,Child recruitment
173,05055 ARGELIA,ANTIOQUIA,No,2000,1,16,Child recruitment
174,05055 ARGELIA,ANTIOQUIA,Yes,2000,1,16,Child recruitment
175,05055 ARGELIA,ANTIOQUIA,No,2000,7,13,Child recruitment
176,05055 ARGELIA,ANTIOQUIA,No,2001,5,11,Child recruitment
177,05055 ARGELIA,ANTIOQUIA,No,2001,8,13,Child recruitment
178,05055 ARGELIA,ANTIOQUIA,No,2002,1,1,Child recruitment
179,05055 ARGELIA,ANTIOQUIA,Yes,2002,2,8,Child recruitment
180,05055 ARGELIA,ANTIOQUIA,No,2002,4,26,Child recruitment
181,05055 ARGELIA,ANTIOQUIA,Yes,2002,5,12,Child recruitment
182,05055 ARGELIA,ANTIOQUIA,Yes,2002,10,25,Child recruitment
183,05055 ARGELIA,ANTIOQUIA,No,2002,11,13,Child recruitment
184,05055 ARGELIA,ANTIOQUIA,Yes,2002,12,27,Child recruitment
185,05055 ARGELIA,ANTIOQUIA,No,2003,5,1,Child recruitment
186,05055 ARGELIA,ANTIOQUIA,No,2003,8,11,Child recruitment
187,05055 ARGELIA,ANTIOQUIA,No,2003,12,16,Child recruitment
188,05055 ARGELIA,ANTIOQUIA,No,2004,7,17,Child recruitment
189,05055 ARGELIA,ANTIOQUIA,Yes,2006,9,8,Child recruitment
190,05055 ARGELIA,ANTIOQUIA,Yes,2006,12,6,Child recruitment
191,05055 ARGELIA,ANTIOQUIA,Yes,2008,1,20,Child recruitment
192,05055 ARGELIA,ANTIOQUIA,Yes,2008,4,2,Child recruitment
193,05055 ARGELIA,ANTIOQUIA,Yes,2010,1,1,Child recruitment
194,05079 BARBOSA,ANTIOQUIA,No,2003,5,7,Child recruitment
195,05079 BARBOSA,ANTIOQUIA,No,2004,8,14,Child recruitment
196,05088 BELLO,ANTIOQUIA,Yes,2002,3,19,Child recruitment
197,05088 BELLO,ANTIOQUIA,No,2002,4,5,Child recruitment
198,05088 BELLO,ANTIOQUIA,No,2002,12,11,Child recruitment
199,05088 BELLO,ANTIOQUIA,No,2003,3,15,Child recruitment
200,05088 BELLO,ANTIOQUIA,No,2003,11,12,Child recruitment
201,05088 BELLO,ANTIOQUIA,No,2004,2,2,Child recruitment
202,05088 BELLO,ANTIOQUIA,Yes,2004,7,9,Child recruitment
203,05093 BETULIA,ANTIOQUIA,Yes,1994,1,1,Child recruitment
204,05093 BETULIA,ANTIOQUIA,No,1998,1,1,Child recruitment
205,05093 BETULIA,ANTIOQUIA,No,1999,1,1,Child recruitment
206,05093 BETULIA,ANTIOQUIA,No,2000,1,1,Child recruitment
207,05093 BETULIA,ANTIOQUIA,No,2000,4,16,Child recruitment
208,05093 BETULIA,ANTIOQUIA,No,2000,11,20,Child recruitment
209,05093 BETULIA,ANTIOQUIA,No,2001,1,1,Child recruitment
210,05093 BETULIA,ANTIOQUIA,No,2003,12,23,Child recruitment
211,05093 BETULIA,ANTIOQUIA,Yes,2005,2,4,Child recruitment
212,05101 CIUDAD BOLÍVAR,ANTIOQUIA,No,2004,9,11,Child recruitment
213,05101 CIUDAD BOLÍVAR,ANTIOQUIA,Yes,2007,7,5,Child recruitment
214,05101 CIUDAD BOLÍVAR,ANTIOQUIA,No,2007,12,3,Child recruitment
215,05107 BRICEÑO,ANTIOQUIA,No,2002,2,8,Child recruitment
216,05107 BRICEÑO,ANTIOQUIA,No,2003,6,4,Child recruitment
217,05107 BRICEÑO,ANTIOQUIA,No,2005,3,2,Child recruitment
218,05107 BRICEÑO,ANTIOQUIA,No,2006,1,17,Child recruitment
219,05107 BRICEÑO,ANTIOQUIA,No,2011,1,1,Child recruitment
220,05113 BURITICÁ,ANTIOQUIA,Yes,2003,5,19,Child recruitment
221,05113 BURITICÁ,ANTIOQUIA,Yes,2003,8,5,Child recruitment
222,05113 BURITICÁ,ANTIOQUIA,Yes,2003,10,29,Child recruitment
223,05120 CÁCERES,ANTIOQUIA,No,2002,8,29,Child recruitment
224,05120 CÁCERES,ANTIOQUIA,No,2006,1,17,Child recruitment
225,05120 CÁCERES,ANTIOQUIA,No,2009,4,5,Child recruitment
226,05120 CÁCERES,ANTIOQUIA,No,2009,11,18,Child recruitment
227,05120 CÁCERES,ANTIOQUIA,No,2009,12,22,Child recruitment
228,05120 CÁCERES,ANTIOQUIA,No,2010,5,14,Child recruitment
229,05120 CÁCERES,ANTIOQUIA,No,2010,7,11,Child recruitment
230,05120 CÁCERES,ANTIOQUIA,No,2011,1,1,Child recruitment
231,05120 CÁCERES,ANTIOQUIA,No,2011,5,11,Child recruitment
232,05120 CÁCERES,ANTIOQUIA,No,2012,12,1,Child recruitment
233,05120 CÁCERES,ANTIOQUIA,No,2013,2,4,Child recruitment
234,05120 CÁCERES,ANTIOQUIA,No,2013,7,13,Child recruitment
235,05125 CAICEDO,ANTIOQUIA,Yes,2003,8,12,Child recruitment
236,05129 CALDAS,ANTIOQUIA,No,2000,12,18,Child recruitment
237,05129 CALDAS,ANTIOQUIA,No,2000,12,18,Child recruitment
238,05134 CAMPAMENTO,ANTIOQUIA,No,1989,7,11,Child recruitment
239,05134 CAMPAMENTO,ANTIOQUIA,No,2002,2,8,Child recruitment
240,05134 CAMPAMENTO,ANTIOQUIA,No,2003,7,11,Child recruitment
241,05134 CAMPAMENTO,ANTIOQUIA,Yes,2005,3,15,Child recruitment
242,05134 CAMPAMENTO,ANTIOQUIA,Yes,2007,1,1,Child recruitment
243,05138 CAÑASGORDAS,ANTIOQUIA,No,2001,8,1,Child recruitment
244,05138 CAÑASGORDAS,ANTIOQUIA,Yes,2002,10,23,Child recruitment
245,05138 CAÑASGORDAS,ANTIOQUIA,No,2003,11,12,Child recruitment
246,05142 CARACOLÍ,ANTIOQUIA,No,2002,2,5,Child recruitment
247,05147 CAREPA,ANTIOQUIA,Yes,2001,9,10,Child recruitment
248,05147 CAREPA,ANTIOQUIA,Yes,2002,12,9,Child recruitment
249,05147 CAREPA,ANTIOQUIA,No,2003,4,1,Child recruitment
250,05147 CAREPA,ANTIOQUIA,Yes,2003,9,22,Child recruitment
251,05147 CAREPA,ANTIOQUIA,No,2004,1,21,Child recruitment
252,05147 CAREPA,ANTIOQUIA,No,2005,8,27,Child recruitment
253,05147 CAREPA,ANTIOQUIA,Yes,2006,2,28,Child recruitment
254,05147 CAREPA,ANTIOQUIA,Yes,2006,11,1,Child recruitment
255,05147 CAREPA,ANTIOQUIA,Yes,2007,10,15,Child recruitment
256,05147 CAREPA,ANTIOQUIA,No,2008,11,1,Child recruitment
257,05147 CAREPA,ANTIOQUIA,No,2011,6,14,Child recruitment
258,05148 EL CARMEN DE VIBORAL,ANTIOQUIA,No,1992,2,1,Child recruitment
259,05148 EL CARMEN DE VIBORAL,ANTIOQUIA,Yes,2002,12,27,Child recruitment
260,05148 EL CARMEN DE VIBORAL,ANTIOQUIA,No,2003,8,7,Child recruitment
261,05148 EL CARMEN DE VIBORAL,ANTIOQUIA,No,2003,9,29,Child recruitment
262,05148 EL CARMEN DE VIBORAL,ANTIOQUIA,Yes,2003,11,11,Child recruitment
263,05148 EL CARMEN DE VIBORAL,ANTIOQUIA,Yes,2003,11,18,Child recruitment
264,05148 EL CARMEN DE VIBORAL,ANTIOQUIA,No,2004,9,3,Child recruitment
265,05154 CAUCASIA,ANTIOQUIA,No,2002,6,20,Child recruitment
266,05154 CAUCASIA,ANTIOQUIA,No,2002,12,1,Child recruitment
267,05154 CAUCASIA,ANTIOQUIA,No,2003,6,11,Child recruitment
268,05154 CAUCASIA,ANTIOQUIA,No,2003,10,23,Child recruitment
269,05154 CAUCASIA,ANTIOQUIA,No,2004,1,3,Child recruitment
270,05154 CAUCASIA,ANTIOQUIA,Yes,2004,2,25,Child recruitment
271,05154 CAUCASIA,ANTIOQUIA,No,2004,9,24,Child recruitment
272,05154 CAUCASIA,ANTIOQUIA,No,2004,11,11,Child recruitment
273,05154 CAUCASIA,ANTIOQUIA,No,2005,2,8,Child recruitment
274,05154 CAUCASIA,ANTIOQUIA,No,2005,9,25,Child recruitment
275,05154 CAUCASIA,ANTIOQUIA,No,2006,10,27,Child recruitment
276,05154 CAUCASIA,ANTIOQUIA,No,2007,3,1,Child recruitment
277,05154 CAUCASIA,ANTIOQUIA,No,2007,6,1,Child recruitment
278,05154 CAUCASIA,ANTIOQUIA,No,2007,7,20,Child recruitment
279,05154 CAUCASIA,ANTIOQUIA,No,2010,5,1,Child recruitment
280,05154 CAUCASIA,ANTIOQUIA,No,2010,9,2,Child recruitment
281,05154 CAUCASIA,ANTIOQUIA,No,2011,8,5,Child recruitment
282,05154 CAUCASIA,ANTIOQUIA,No,2012,2,15,Child recruitment
283,05154 CAUCASIA,ANTIOQUIA,No,2012,3,1,Child recruitment
284,05172 CHIGORODÓ,ANTIOQUIA,No,1990,10,11,Child recruitment
285,05172 CHIGORODÓ,ANTIOQUIA,No,1992,4,24,Child recruitment
286,05172 CHIGORODÓ,ANTIOQUIA,No,1995,1,1,Child recruitment
287,05172 CHIGORODÓ,ANTIOQUIA,No,1995,1,1,Child recruitment
288,05172 CHIGORODÓ,ANTIOQUIA,No,1997,10,23,Child recruitment
289,05172 CHIGORODÓ,ANTIOQUIA,No,2000,5,20,Child recruitment
290,05172 CHIGORODÓ,ANTIOQUIA,Yes,2002,10,2,Child recruitment
291,05172 CHIGORODÓ,ANTIOQUIA,No,2003,6,13,Child recruitment
292,05172 CHIGORODÓ,ANTIOQUIA,No,2005,12,1,Child recruitment
293,05172 CHIGORODÓ,ANTIOQUIA,No,2006,1,1,Child recruitment
294,05172 CHIGORODÓ,ANTIOQUIA,No,2006,12,27,Child recruitment
295,05172 CHIGORODÓ,ANTIOQUIA,No,2009,11,24,Child recruitment
296,05197 COCORNÁ,ANTIOQUIA,No,1989,1,1,Child recruitment
297,05197 COCORNÁ,ANTIOQUIA,No,1998,4,4,Child recruitment
298,05197 COCORNÁ,ANTIOQUIA,No,1998,11,30,Child recruitment
299,05197 COCORNÁ,ANTIOQUIA,No,1998,11,30,Child recruitment
300,05197 COCORNÁ,ANTIOQUIA,No,2002,6,1,Child recruitment
301,05197 COCORNÁ,ANTIOQUIA,No,2002,12,9,Child recruitment
302,05197 COCORNÁ,ANTIOQUIA,No,2003,3,17,Child recruitment
303,05197 COCORNÁ,ANTIOQUIA,No,2003,7,11,Child recruitment
304,05197 COCORNÁ,ANTIOQUIA,No,2004,8,2,Child recruitment
305,05197 COCORNÁ,ANTIOQUIA,Yes,2005,11,28,Child recruitment
306,05209 CONCORDIA,ANTIOQUIA,No,2004,6,8,Child recruitment
307,05209 CONCORDIA,ANTIOQUIA,No,2005,2,4,Child recruitment
308,05234 DABEIBA,ANTIOQUIA,No,1997,1,1,Child recruitment
309,05234 DABEIBA,ANTIOQUIA,No,1998,1,1,Child recruitment
310,05234 DABEIBA,ANTIOQUIA,No,1998,5,1,Child recruitment
311,05234 DABEIBA,ANTIOQUIA,Yes,2000,4,6,Child recruitment
312,05234 DABEIBA,ANTIOQUIA,No,2000,4,18,Child recruitment
313,05234 DABEIBA,ANTIOQUIA,No,2001,1,1,Child recruitment
314,05234 DABEIBA,ANTIOQUIA,No,2001,3,18,Child recruitment
315,05234 DABEIBA,ANTIOQUIA,No,2001,4,10,Child recruitment
316,05234 DABEIBA,ANTIOQUIA,Yes,2001,10,1,Child recruitment
317,05234 DABEIBA,ANTIOQUIA,Yes,2001,12,20,Child recruitment
318,05234 DABEIBA,ANTIOQUIA,Yes,2002,1,25,Child recruitment
319,05234 DABEIBA,ANTIOQUIA,No,2002,4,14,Child recruitment
320,05234 DABEIBA,ANTIOQUIA,Yes,2002,10,22,Child recruitment
321,05234 DABEIBA,ANTIOQUIA,No,2003,1,1,Child recruitment
322,05234 DABEIBA,ANTIOQUIA,No,2003,1,20,Child recruitment
323,05234 DABEIBA,ANTIOQUIA,Yes,2003,6,13,Child recruitment
324,05234 DABEIBA,ANTIOQUIA,Yes,2003,8,8,Child recruitment
325,05234 DABEIBA,ANTIOQUIA,Yes,2003,8,21,Child recruitment
326,05234 DABEIBA,ANTIOQUIA,No,2003,8,25,Child recruitment
327,05234 DABEIBA,ANTIOQUIA,No,2004,1,26,Child recruitment
328,05234 DABEIBA,ANTIOQUIA,Yes,2004,4,12,Child recruitment
329,05234 DABEIBA,ANTIOQUIA,No,2004,6,24,Child recruitment
330,05234 DABEIBA,ANTIOQUIA,Yes,2004,8,5,Child recruitment
331,05234 DABEIBA,ANTIOQUIA,Yes,2004,11,1,Child recruitment
332,05234 DABEIBA,ANTIOQUIA,Yes,2005,9,16,Child recruitment
333,05234 DABEIBA,ANTIOQUIA,Yes,2005,10,31,Child recruitment
334,05234 DABEIBA,ANTIOQUIA,Yes,2006,5,10,Child recruitment
335,05234 DABEIBA,ANTIOQUIA,Yes,2006,7,11,Child recruitment
336,05234 DABEIBA,ANTIOQUIA,No,2006,9,23,Child recruitment
337,05234 DABEIBA,ANTIOQUIA,Yes,2007,8,22,Child recruitment
338,05234 DABEIBA,ANTIOQUIA,No,2007,11,1,Child recruitment
339,05234 DABEIBA,ANTIOQUIA,Yes,2009,1,1,Child recruitment
340,05234 DABEIBA,ANTIOQUIA,No,2011,12,27,Child recruitment
341,05237 DONMATÍAS,ANTIOQUIA,No,1991,7,12,Child recruitment
342,05237 DONMATÍAS,ANTIOQUIA,No,2012,8,1,Child recruitment
343,05240 EBÉJICO,ANTIOQUIA,No,2013,3,3,Child recruitment
344,05250 EL BAGRE,ANTIOQUIA,No,2001,1,1,Child recruitment
345,05250 EL BAGRE,ANTIOQUIA,No,2002,5,24,Child recruitment
346,05250 EL BAGRE,ANTIOQUIA,No,2003,5,23,Child recruitment
347,05250 EL BAGRE,ANTIOQUIA,No,2003,6,3,Child recruitment
348,05250 EL BAGRE,ANTIOQUIA,No,2003,6,11,Child recruitment
349,05250 EL BAGRE,ANTIOQUIA,No,2003,8,5,Child recruitment
350,05250 EL BAGRE,ANTIOQUIA,No,2003,11,1,Child recruitment
351,05250 EL BAGRE,ANTIOQUIA,No,2004,5,2,Child recruitment
