,Municipality,Department,FARC Involvement,Year,Month,Day,Type of Violence
0,05001 MEDELLÍN,ANTIOQUIA,No,1984,7,13,Landmines
1,05001 MEDELLÍN,ANTIOQUIA,No,1985,9,7,Landmines
2,05001 MEDELLÍN,ANTIOQUIA,No,1993,1,1,Landmines
3,05001 MEDELLÍN,ANTIOQUIA,No,1995,6,10,Landmines
4,05001 MEDELLÍN,ANTIOQUIA,Yes,1997,6,25,Landmines
5,05001 MEDELLÍN,ANTIOQUIA,No,1998,3,18,Landmines
6,05001 MEDELLÍN,ANTIOQUIA,No,2001,5,15,Landmines
7,05001 MEDELLÍN,ANTIOQUIA,No,2001,6,25,Landmines
8,05001 MEDELLÍN,ANTIOQUIA,No,2002,11,9,Landmines
9,05001 MEDELLÍN,ANTIOQUIA,No,2003,1,11,Landmines
10,05001 MEDELLÍN,ANTIOQUIA,No,2003,1,16,Landmines
11,05001 MEDELLÍN,ANTIOQUIA,No,2003,3,29,Landmines
12,05001 MEDELLÍN,ANTIOQUIA,No,2003,10,1,Landmines
13,05001 MEDELLÍN,ANTIOQUIA,No,2004,10,8,Landmines
14,05001 MEDELLÍN,ANTIOQUIA,No,2006,1,24,Landmines
15,05001 MEDELLÍN,ANTIOQUIA,No,2007,1,26,Landmines
16,05001 MEDELLÍN,ANTIOQUIA,No,2008,11,14,Landmines
17,05001 MEDELLÍN,ANTIOQUIA,Yes,2010,3,16,Landmines
18,05001 MEDELLÍN,ANTIOQUIA,No,2011,2,11,Landmines
19,05001 MEDELLÍN,ANTIOQUIA,No,2012,3,12,Landmines
20,05001 MEDELLÍN,ANTIOQUIA,No,2013,1,31,Landmines
21,05001 MEDELLÍN,ANTIOQUIA,No,2015,2,18,Landmines
22,05002 ABEJORRAL,ANTIOQUIA,No,2005,11,22,Landmines
23,05002 ABEJORRAL,ANTIOQUIA,No,2005,11,22,Landmines
24,05002 ABEJORRAL,ANTIOQUIA,No,2006,1,3,Landmines
25,05002 ABEJORRAL,ANTIOQUIA,No,2007,8,8,Landmines
26,05002 ABEJORRAL,ANTIOQUIA,No,2007,8,24,Landmines
27,05004 ABRIAQUÍ,ANTIOQUIA,No,2005,4,13,Landmines
28,05021 ALEJANDRÍA,ANTIOQUIA,No,2000,5,3,Landmines
29,05021 ALEJANDRÍA,ANTIOQUIA,No,2001,11,16,Landmines
30,05021 ALEJANDRÍA,ANTIOQUIA,No,2002,7,2,Landmines
31,05021 ALEJANDRÍA,ANTIOQUIA,No,2002,7,11,Landmines
32,05021 ALEJANDRÍA,ANTIOQUIA,Yes,2004,10,11,Landmines
33,05031 AMALFI,ANTIOQUIA,No,2000,1,7,Landmines
34,05031 AMALFI,ANTIOQUIA,No,2000,3,27,Landmines
35,05031 AMALFI,ANTIOQUIA,No,2002,4,19,Landmines
36,05031 AMALFI,ANTIOQUIA,No,2006,3,17,Landmines
37,05031 AMALFI,ANTIOQUIA,No,2006,4,8,Landmines
38,05031 AMALFI,ANTIOQUIA,No,2008,11,5,Landmines
39,05031 AMALFI,ANTIOQUIA,No,2008,12,21,Landmines
40,05031 AMALFI,ANTIOQUIA,No,2008,12,21,Landmines
41,05031 AMALFI,ANTIOQUIA,No,2009,2,4,Landmines
42,05031 AMALFI,ANTIOQUIA,No,2009,2,4,Landmines
43,05031 AMALFI,ANTIOQUIA,No,2009,2,4,Landmines
44,05031 AMALFI,ANTIOQUIA,No,2009,3,14,Landmines
45,05031 AMALFI,ANTIOQUIA,No,2009,3,14,Landmines
46,05031 AMALFI,ANTIOQUIA,Yes,2009,8,10,Landmines
47,05031 AMALFI,ANTIOQUIA,No,2009,8,10,Landmines
48,05031 AMALFI,ANTIOQUIA,No,2009,10,12,Landmines
49,05031 AMALFI,ANTIOQUIA,No,2010,11,2,Landmines
50,05031 AMALFI,ANTIOQUIA,No,2010,11,2,Landmines
51,05031 AMALFI,ANTIOQUIA,No,2010,11,5,Landmines
52,05031 AMALFI,ANTIOQUIA,No,2012,11,6,Landmines
53,05031 AMALFI,ANTIOQUIA,No,2012,11,20,Landmines
54,05031 AMALFI,ANTIOQUIA,No,2012,11,21,Landmines
55,05031 AMALFI,ANTIOQUIA,No,2013,2,4,Landmines
56,05031 AMALFI,ANTIOQUIA,No,2013,9,6,Landmines
57,05031 AMALFI,ANTIOQUIA,Yes,2013,9,29,Landmines
58,05031 AMALFI,ANTIOQUIA,Yes,2013,12,13,Landmines
59,05031 AMALFI,ANTIOQUIA,Yes,2013,12,13,Landmines
60,05031 AMALFI,ANTIOQUIA,No,2014,5,2,Landmines
61,05038 ANGOSTURA,ANTIOQUIA,Yes,2003,3,24,Landmines
62,05038 ANGOSTURA,ANTIOQUIA,Yes,2003,3,24,Landmines
63,05038 ANGOSTURA,ANTIOQUIA,No,2004,8,28,Landmines
64,05038 ANGOSTURA,ANTIOQUIA,No,2004,8,28,Landmines
65,05038 ANGOSTURA,ANTIOQUIA,Yes,2004,12,10,Landmines
66,05038 ANGOSTURA,ANTIOQUIA,Yes,2005,4,5,Landmines
67,05038 ANGOSTURA,ANTIOQUIA,No,2010,6,20,Landmines
68,05038 ANGOSTURA,ANTIOQUIA,No,2011,4,6,Landmines
69,05038 ANGOSTURA,ANTIOQUIA,No,2011,5,9,Landmines
70,05038 ANGOSTURA,ANTIOQUIA,No,2011,12,31,Landmines
71,05040 ANORÍ,ANTIOQUIA,No,1997,9,5,Landmines
72,05040 ANORÍ,ANTIOQUIA,No,2000,9,27,Landmines
73,05040 ANORÍ,ANTIOQUIA,No,2000,11,11,Landmines
74,05040 ANORÍ,ANTIOQUIA,No,2001,3,20,Landmines
75,05040 ANORÍ,ANTIOQUIA,No,2001,3,22,Landmines
76,05040 ANORÍ,ANTIOQUIA,No,2001,4,23,Landmines
77,05040 ANORÍ,ANTIOQUIA,No,2002,3,6,Landmines
78,05040 ANORÍ,ANTIOQUIA,No,2002,3,14,Landmines
79,05040 ANORÍ,ANTIOQUIA,No,2002,10,12,Landmines
80,05040 ANORÍ,ANTIOQUIA,No,2002,10,22,Landmines
81,05040 ANORÍ,ANTIOQUIA,No,2003,11,22,Landmines
82,05040 ANORÍ,ANTIOQUIA,Yes,2004,10,10,Landmines
83,05040 ANORÍ,ANTIOQUIA,Yes,2004,10,10,Landmines
84,05040 ANORÍ,ANTIOQUIA,No,2004,10,30,Landmines
85,05040 ANORÍ,ANTIOQUIA,No,2005,1,1,Landmines
86,05040 ANORÍ,ANTIOQUIA,No,2005,1,8,Landmines
87,05040 ANORÍ,ANTIOQUIA,No,2005,4,8,Landmines
88,05040 ANORÍ,ANTIOQUIA,No,2005,4,8,Landmines
89,05040 ANORÍ,ANTIOQUIA,No,2005,4,8,Landmines
90,05040 ANORÍ,ANTIOQUIA,No,2005,4,8,Landmines
91,05040 ANORÍ,ANTIOQUIA,No,2005,7,20,Landmines
92,05040 ANORÍ,ANTIOQUIA,Yes,2005,9,18,Landmines
93,05040 ANORÍ,ANTIOQUIA,Yes,2005,9,26,Landmines
94,05040 ANORÍ,ANTIOQUIA,Yes,2005,9,26,Landmines
95,05040 ANORÍ,ANTIOQUIA,No,2005,9,27,Landmines
96,05040 ANORÍ,ANTIOQUIA,Yes,2005,10,11,Landmines
97,05040 ANORÍ,ANTIOQUIA,No,2005,12,10,Landmines
98,05040 ANORÍ,ANTIOQUIA,No,2005,12,30,Landmines
99,05040 ANORÍ,ANTIOQUIA,No,2006,4,3,Landmines
100,05040 ANORÍ,ANTIOQUIA,Yes,2006,4,24,Landmines
101,05040 ANORÍ,ANTIOQUIA,No,2006,9,18,Landmines
102,05040 ANORÍ,ANTIOQUIA,No,2006,9,22,Landmines
103,05040 ANORÍ,ANTIOQUIA,No,2006,10,24,Landmines
104,05040 ANORÍ,ANTIOQUIA,No,2007,1,15,Landmines
105,05040 ANORÍ,ANTIOQUIA,No,2007,3,9,Landmines
106,05040 ANORÍ,ANTIOQUIA,No,2007,3,9,Landmines
107,05040 ANORÍ,ANTIOQUIA,Yes,2007,3,11,Landmines
108,05040 ANORÍ,ANTIOQUIA,Yes,2007,3,11,Landmines
109,05040 ANORÍ,ANTIOQUIA,No,2007,3,11,Landmines
110,05040 ANORÍ,ANTIOQUIA,Yes,2007,3,12,Landmines
111,05040 ANORÍ,ANTIOQUIA,No,2007,3,14,Landmines
112,05040 ANORÍ,ANTIOQUIA,No,2007,4,30,Landmines
113,05040 ANORÍ,ANTIOQUIA,Yes,2007,6,8,Landmines
114,05040 ANORÍ,ANTIOQUIA,No,2007,9,5,Landmines
115,05040 ANORÍ,ANTIOQUIA,No,2007,9,23,Landmines
116,05040 ANORÍ,ANTIOQUIA,No,2007,9,27,Landmines
117,05040 ANORÍ,ANTIOQUIA,No,2007,10,1,Landmines
118,05040 ANORÍ,ANTIOQUIA,Yes,2007,10,12,Landmines
119,05040 ANORÍ,ANTIOQUIA,Yes,2007,10,12,Landmines
120,05040 ANORÍ,ANTIOQUIA,Yes,2007,10,12,Landmines
121,05040 ANORÍ,ANTIOQUIA,No,2007,10,12,Landmines
122,05040 ANORÍ,ANTIOQUIA,No,2007,10,12,Landmines
123,05040 ANORÍ,ANTIOQUIA,No,2007,10,12,Landmines
124,05040 ANORÍ,ANTIOQUIA,No,2007,10,23,Landmines
125,05040 ANORÍ,ANTIOQUIA,No,2007,10,23,Landmines
126,05040 ANORÍ,ANTIOQUIA,Yes,2007,10,29,Landmines
127,05040 ANORÍ,ANTIOQUIA,No,2007,11,7,Landmines
128,05040 ANORÍ,ANTIOQUIA,Yes,2007,12,17,Landmines
129,05040 ANORÍ,ANTIOQUIA,Yes,2007,12,17,Landmines
130,05040 ANORÍ,ANTIOQUIA,No,2008,2,5,Landmines
131,05040 ANORÍ,ANTIOQUIA,No,2008,2,8,Landmines
132,05040 ANORÍ,ANTIOQUIA,No,2008,2,8,Landmines
133,05040 ANORÍ,ANTIOQUIA,No,2008,3,13,Landmines
134,05040 ANORÍ,ANTIOQUIA,No,2008,5,29,Landmines
135,05040 ANORÍ,ANTIOQUIA,No,2008,6,19,Landmines
136,05040 ANORÍ,ANTIOQUIA,No,2008,7,2,Landmines
137,05040 ANORÍ,ANTIOQUIA,No,2008,7,2,Landmines
138,05040 ANORÍ,ANTIOQUIA,No,2008,10,23,Landmines
139,05040 ANORÍ,ANTIOQUIA,No,2008,11,24,Landmines
140,05040 ANORÍ,ANTIOQUIA,Yes,2008,12,8,Landmines
141,05040 ANORÍ,ANTIOQUIA,Yes,2008,12,8,Landmines
142,05040 ANORÍ,ANTIOQUIA,Yes,2008,12,8,Landmines
143,05040 ANORÍ,ANTIOQUIA,Yes,2009,3,4,Landmines
144,05040 ANORÍ,ANTIOQUIA,Yes,2009,3,23,Landmines
145,05040 ANORÍ,ANTIOQUIA,No,2009,3,23,Landmines
146,05040 ANORÍ,ANTIOQUIA,No,2009,4,8,Landmines
147,05040 ANORÍ,ANTIOQUIA,No,2009,4,23,Landmines
148,05040 ANORÍ,ANTIOQUIA,No,2009,4,23,Landmines
149,05040 ANORÍ,ANTIOQUIA,No,2009,5,1,Landmines
150,05040 ANORÍ,ANTIOQUIA,Yes,2009,5,18,Landmines
151,05040 ANORÍ,ANTIOQUIA,No,2009,6,2,Landmines
152,05040 ANORÍ,ANTIOQUIA,No,2009,7,8,Landmines
153,05040 ANORÍ,ANTIOQUIA,No,2009,11,23,Landmines
154,05040 ANORÍ,ANTIOQUIA,No,2009,11,23,Landmines
155,05040 ANORÍ,ANTIOQUIA,No,2009,11,25,Landmines
156,05040 ANORÍ,ANTIOQUIA,No,2009,12,16,Landmines
157,05040 ANORÍ,ANTIOQUIA,No,2010,2,25,Landmines
158,05040 ANORÍ,ANTIOQUIA,No,2010,3,21,Landmines
159,05040 ANORÍ,ANTIOQUIA,No,2010,5,23,Landmines
160,05040 ANORÍ,ANTIOQUIA,No,2010,5,25,Landmines
161,05040 ANORÍ,ANTIOQUIA,No,2010,5,30,Landmines
162,05040 ANORÍ,ANTIOQUIA,No,2010,12,4,Landmines
163,05040 ANORÍ,ANTIOQUIA,No,2010,12,21,Landmines
164,05040 ANORÍ,ANTIOQUIA,No,2011,2,12,Landmines
165,05040 ANORÍ,ANTIOQUIA,No,2011,4,24,Landmines
166,05040 ANORÍ,ANTIOQUIA,No,2011,5,14,Landmines
167,05040 ANORÍ,ANTIOQUIA,No,2011,7,9,Landmines
168,05040 ANORÍ,ANTIOQUIA,Yes,2011,7,9,Landmines
169,05040 ANORÍ,ANTIOQUIA,Yes,2011,7,14,Landmines
170,05040 ANORÍ,ANTIOQUIA,Yes,2011,8,1,Landmines
171,05040 ANORÍ,ANTIOQUIA,Yes,2011,8,7,Landmines
172,05040 ANORÍ,ANTIOQUIA,Yes,2011,8,8,Landmines
173,05040 ANORÍ,ANTIOQUIA,Yes,2011,11,16,Landmines
174,05040 ANORÍ,ANTIOQUIA,Yes,2011,11,24,Landmines
175,05040 ANORÍ,ANTIOQUIA,Yes,2011,11,25,Landmines
176,05040 ANORÍ,ANTIOQUIA,Yes,2011,11,25,Landmines
177,05040 ANORÍ,ANTIOQUIA,No,2011,11,25,Landmines
178,05040 ANORÍ,ANTIOQUIA,Yes,2011,12,11,Landmines
179,05040 ANORÍ,ANTIOQUIA,Yes,2011,12,19,Landmines
180,05040 ANORÍ,ANTIOQUIA,No,2012,1,6,Landmines
181,05040 ANORÍ,ANTIOQUIA,No,2012,1,6,Landmines
182,05040 ANORÍ,ANTIOQUIA,No,2012,2,14,Landmines
183,05040 ANORÍ,ANTIOQUIA,No,2012,3,31,Landmines
184,05040 ANORÍ,ANTIOQUIA,No,2012,7,12,Landmines
185,05040 ANORÍ,ANTIOQUIA,Yes,2012,7,29,Landmines
186,05040 ANORÍ,ANTIOQUIA,No,2012,8,1,Landmines
187,05040 ANORÍ,ANTIOQUIA,No,2012,8,9,Landmines
188,05040 ANORÍ,ANTIOQUIA,No,2012,8,17,Landmines
189,05040 ANORÍ,ANTIOQUIA,No,2013,3,15,Landmines
190,05040 ANORÍ,ANTIOQUIA,No,2013,4,4,Landmines
191,05040 ANORÍ,ANTIOQUIA,No,2013,4,4,Landmines
192,05040 ANORÍ,ANTIOQUIA,No,2013,5,4,Landmines
193,05040 ANORÍ,ANTIOQUIA,No,2013,5,4,Landmines
194,05040 ANORÍ,ANTIOQUIA,No,2013,6,8,Landmines
195,05040 ANORÍ,ANTIOQUIA,No,2013,9,6,Landmines
196,05040 ANORÍ,ANTIOQUIA,No,2013,9,17,Landmines
197,05040 ANORÍ,ANTIOQUIA,No,2013,10,9,Landmines
198,05040 ANORÍ,ANTIOQUIA,No,2013,12,15,Landmines
199,05040 ANORÍ,ANTIOQUIA,No,2014,1,17,Landmines
200,05040 ANORÍ,ANTIOQUIA,Yes,2014,4,10,Landmines
201,05040 ANORÍ,ANTIOQUIA,No,2014,5,9,Landmines
202,05040 ANORÍ,ANTIOQUIA,No,2014,5,9,Landmines
203,05040 ANORÍ,ANTIOQUIA,No,2014,5,16,Landmines
204,05040 ANORÍ,ANTIOQUIA,No,2014,6,2,Landmines
205,05040 ANORÍ,ANTIOQUIA,No,2014,6,3,Landmines
206,05040 ANORÍ,ANTIOQUIA,No,2014,7,12,Landmines
207,05040 ANORÍ,ANTIOQUIA,No,2014,9,14,Landmines
208,05040 ANORÍ,ANTIOQUIA,No,2014,9,15,Landmines
209,05040 ANORÍ,ANTIOQUIA,No,2014,9,17,Landmines
210,05040 ANORÍ,ANTIOQUIA,No,2014,9,25,Landmines
211,05040 ANORÍ,ANTIOQUIA,No,2015,3,12,Landmines
212,05042 SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,No,2004,3,27,Landmines
213,05042 SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,No,2004,5,8,Landmines
214,05042 SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,No,2004,7,25,Landmines
215,05042 SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,Yes,2011,6,3,Landmines
216,05042 SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,No,2013,9,15,Landmines
217,05045 APARTADÓ,ANTIOQUIA,No,1992,8,10,Landmines
218,05045 APARTADÓ,ANTIOQUIA,No,1993,5,25,Landmines
219,05045 APARTADÓ,ANTIOQUIA,No,1996,11,20,Landmines
220,05045 APARTADÓ,ANTIOQUIA,No,1996,11,20,Landmines
221,05045 APARTADÓ,ANTIOQUIA,No,1997,2,27,Landmines
222,05045 APARTADÓ,ANTIOQUIA,No,1997,4,1,Landmines
223,05045 APARTADÓ,ANTIOQUIA,No,1998,2,26,Landmines
224,05045 APARTADÓ,ANTIOQUIA,No,1998,6,12,Landmines
225,05045 APARTADÓ,ANTIOQUIA,No,1998,9,25,Landmines
226,05045 APARTADÓ,ANTIOQUIA,No,1999,8,3,Landmines
227,05045 APARTADÓ,ANTIOQUIA,Yes,2003,3,12,Landmines
228,05045 APARTADÓ,ANTIOQUIA,Yes,2003,4,15,Landmines
229,05045 APARTADÓ,ANTIOQUIA,Yes,2003,4,15,Landmines
230,05045 APARTADÓ,ANTIOQUIA,No,2004,8,19,Landmines
231,05045 APARTADÓ,ANTIOQUIA,No,2004,11,8,Landmines
232,05045 APARTADÓ,ANTIOQUIA,Yes,2004,11,24,Landmines
233,05045 APARTADÓ,ANTIOQUIA,Yes,2004,11,24,Landmines
234,05045 APARTADÓ,ANTIOQUIA,Yes,2005,10,26,Landmines
235,05045 APARTADÓ,ANTIOQUIA,No,2006,7,18,Landmines
236,05045 APARTADÓ,ANTIOQUIA,No,2007,4,15,Landmines
237,05045 APARTADÓ,ANTIOQUIA,Yes,2007,7,9,Landmines
238,05045 APARTADÓ,ANTIOQUIA,Yes,2008,8,2,Landmines
239,05045 APARTADÓ,ANTIOQUIA,No,2008,8,15,Landmines
240,05045 APARTADÓ,ANTIOQUIA,Yes,2009,3,2,Landmines
241,05045 APARTADÓ,ANTIOQUIA,No,2009,3,2,Landmines
242,05045 APARTADÓ,ANTIOQUIA,Yes,2009,3,5,Landmines
243,05045 APARTADÓ,ANTIOQUIA,No,2009,3,5,Landmines
244,05045 APARTADÓ,ANTIOQUIA,Yes,2009,3,14,Landmines
245,05045 APARTADÓ,ANTIOQUIA,Yes,2009,3,24,Landmines
246,05045 APARTADÓ,ANTIOQUIA,Yes,2009,3,24,Landmines
247,05045 APARTADÓ,ANTIOQUIA,Yes,2009,4,17,Landmines
248,05045 APARTADÓ,ANTIOQUIA,Yes,2009,5,21,Landmines
249,05045 APARTADÓ,ANTIOQUIA,Yes,2009,7,30,Landmines
250,05045 APARTADÓ,ANTIOQUIA,Yes,2009,9,29,Landmines
251,05045 APARTADÓ,ANTIOQUIA,No,2009,10,17,Landmines
252,05045 APARTADÓ,ANTIOQUIA,No,2009,11,14,Landmines
253,05045 APARTADÓ,ANTIOQUIA,Yes,2009,12,10,Landmines
254,05045 APARTADÓ,ANTIOQUIA,Yes,2010,5,10,Landmines
255,05045 APARTADÓ,ANTIOQUIA,Yes,2010,5,10,Landmines
256,05045 APARTADÓ,ANTIOQUIA,No,2013,1,26,Landmines
257,05045 APARTADÓ,ANTIOQUIA,No,2013,6,7,Landmines
258,05045 APARTADÓ,ANTIOQUIA,No,2013,6,7,Landmines
259,05045 APARTADÓ,ANTIOQUIA,No,2013,11,2,Landmines
260,05045 APARTADÓ,ANTIOQUIA,No,2013,11,6,Landmines
261,05045 APARTADÓ,ANTIOQUIA,No,2014,2,5,Landmines
262,05045 APARTADÓ,ANTIOQUIA,No,2015,5,6,Landmines
263,05055 ARGELIA,ANTIOQUIA,No,1997,3,3,Landmines
264,05055 ARGELIA,ANTIOQUIA,No,1998,9,4,Landmines
265,05055 ARGELIA,ANTIOQUIA,Yes,2002,5,9,Landmines
266,05055 ARGELIA,ANTIOQUIA,Yes,2002,5,9,Landmines
267,05055 ARGELIA,ANTIOQUIA,No,2002,5,22,Landmines
268,05055 ARGELIA,ANTIOQUIA,No,2002,7,27,Landmines
269,05055 ARGELIA,ANTIOQUIA,No,2002,8,3,Landmines
270,05055 ARGELIA,ANTIOQUIA,No,2002,9,30,Landmines
271,05055 ARGELIA,ANTIOQUIA,No,2002,10,18,Landmines
272,05055 ARGELIA,ANTIOQUIA,No,2004,1,28,Landmines
273,05055 ARGELIA,ANTIOQUIA,No,2004,2,7,Landmines
274,05055 ARGELIA,ANTIOQUIA,Yes,2004,6,16,Landmines
275,05055 ARGELIA,ANTIOQUIA,No,2004,9,5,Landmines
276,05055 ARGELIA,ANTIOQUIA,No,2004,10,31,Landmines
277,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
278,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
279,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
280,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
281,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
282,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
283,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
284,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
285,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
286,05055 ARGELIA,ANTIOQUIA,Yes,2004,12,16,Landmines
287,05055 ARGELIA,ANTIOQUIA,Yes,2005,1,13,Landmines
288,05055 ARGELIA,ANTIOQUIA,No,2005,3,1,Landmines
289,05055 ARGELIA,ANTIOQUIA,No,2005,3,2,Landmines
290,05055 ARGELIA,ANTIOQUIA,No,2005,3,19,Landmines
291,05055 ARGELIA,ANTIOQUIA,No,2005,3,19,Landmines
292,05055 ARGELIA,ANTIOQUIA,No,2005,3,28,Landmines
293,05055 ARGELIA,ANTIOQUIA,No,2005,5,7,Landmines
294,05055 ARGELIA,ANTIOQUIA,No,2005,5,8,Landmines
295,05055 ARGELIA,ANTIOQUIA,No,2005,5,8,Landmines
296,05055 ARGELIA,ANTIOQUIA,No,2005,5,13,Landmines
297,05055 ARGELIA,ANTIOQUIA,No,2005,5,23,Landmines
298,05055 ARGELIA,ANTIOQUIA,No,2005,7,17,Landmines
299,05055 ARGELIA,ANTIOQUIA,No,2005,10,1,Landmines
300,05055 ARGELIA,ANTIOQUIA,No,2005,10,5,Landmines
301,05055 ARGELIA,ANTIOQUIA,No,2005,12,3,Landmines
302,05055 ARGELIA,ANTIOQUIA,No,2006,6,26,Landmines
303,05055 ARGELIA,ANTIOQUIA,Yes,2006,7,10,Landmines
304,05055 ARGELIA,ANTIOQUIA,Yes,2006,7,30,Landmines
305,05055 ARGELIA,ANTIOQUIA,No,2006,10,29,Landmines
306,05055 ARGELIA,ANTIOQUIA,No,2007,2,10,Landmines
307,05055 ARGELIA,ANTIOQUIA,No,2007,2,12,Landmines
308,05055 ARGELIA,ANTIOQUIA,No,2007,2,12,Landmines
309,05055 ARGELIA,ANTIOQUIA,No,2007,2,12,Landmines
310,05055 ARGELIA,ANTIOQUIA,No,2007,4,26,Landmines
311,05055 ARGELIA,ANTIOQUIA,No,2007,10,22,Landmines
312,05055 ARGELIA,ANTIOQUIA,Yes,2008,1,11,Landmines
313,05055 ARGELIA,ANTIOQUIA,Yes,2008,4,14,Landmines
314,05055 ARGELIA,ANTIOQUIA,No,2008,5,27,Landmines
315,05055 ARGELIA,ANTIOQUIA,No,2008,5,27,Landmines
316,05055 ARGELIA,ANTIOQUIA,No,2008,10,26,Landmines
317,05055 ARGELIA,ANTIOQUIA,No,2010,4,12,Landmines
318,05055 ARGELIA,ANTIOQUIA,No,2010,12,24,Landmines
319,05055 ARGELIA,ANTIOQUIA,No,2012,5,17,Landmines
320,05055 ARGELIA,ANTIOQUIA,No,2016,5,23,Landmines
321,05093 BETULIA,ANTIOQUIA,No,2011,6,3,Landmines
322,05107 BRICEÑO,ANTIOQUIA,No,2002,12,1,Landmines
323,05107 BRICEÑO,ANTIOQUIA,No,2008,6,4,Landmines
324,05107 BRICEÑO,ANTIOQUIA,No,2008,6,11,Landmines
325,05107 BRICEÑO,ANTIOQUIA,No,2010,3,11,Landmines
326,05107 BRICEÑO,ANTIOQUIA,No,2010,3,11,Landmines
327,05107 BRICEÑO,ANTIOQUIA,No,2010,3,26,Landmines
328,05107 BRICEÑO,ANTIOQUIA,Yes,2010,5,19,Landmines
329,05107 BRICEÑO,ANTIOQUIA,Yes,2010,8,18,Landmines
330,05107 BRICEÑO,ANTIOQUIA,No,2010,8,18,Landmines
331,05107 BRICEÑO,ANTIOQUIA,No,2011,5,6,Landmines
332,05107 BRICEÑO,ANTIOQUIA,Yes,2011,9,25,Landmines
333,05107 BRICEÑO,ANTIOQUIA,Yes,2011,9,25,Landmines
334,05107 BRICEÑO,ANTIOQUIA,Yes,2011,9,25,Landmines
335,05107 BRICEÑO,ANTIOQUIA,Yes,2011,9,25,Landmines
336,05107 BRICEÑO,ANTIOQUIA,Yes,2011,9,25,Landmines
337,05107 BRICEÑO,ANTIOQUIA,No,2012,3,15,Landmines
338,05107 BRICEÑO,ANTIOQUIA,No,2012,4,3,Landmines
339,05107 BRICEÑO,ANTIOQUIA,No,2012,4,10,Landmines
340,05107 BRICEÑO,ANTIOQUIA,No,2012,4,10,Landmines
341,05107 BRICEÑO,ANTIOQUIA,No,2012,4,10,Landmines
342,05107 BRICEÑO,ANTIOQUIA,No,2012,10,17,Landmines
343,05107 BRICEÑO,ANTIOQUIA,No,2012,10,25,Landmines
344,05107 BRICEÑO,ANTIOQUIA,No,2013,1,13,Landmines
345,05107 BRICEÑO,ANTIOQUIA,No,2013,1,13,Landmines
346,05107 BRICEÑO,ANTIOQUIA,No,2013,1,13,Landmines
347,05107 BRICEÑO,ANTIOQUIA,No,2013,1,14,Landmines
348,05107 BRICEÑO,ANTIOQUIA,No,2013,2,4,Landmines
349,05107 BRICEÑO,ANTIOQUIA,No,2013,2,9,Landmines
350,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
351,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
352,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
353,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
354,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
355,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
356,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
357,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
358,05107 BRICEÑO,ANTIOQUIA,No,2013,2,19,Landmines
359,05107 BRICEÑO,ANTIOQUIA,No,2013,9,10,Landmines
360,05107 BRICEÑO,ANTIOQUIA,No,2013,12,11,Landmines
361,05107 BRICEÑO,ANTIOQUIA,No,2013,12,11,Landmines
362,05107 BRICEÑO,ANTIOQUIA,No,2015,7,15,Landmines
363,05113 BURITICÁ,ANTIOQUIA,No,2004,12,2,Landmines
364,05113 BURITICÁ,ANTIOQUIA,No,2004,12,18,Landmines
365,05120 CÁCERES,ANTIOQUIA,No,2003,6,1,Landmines
366,05120 CÁCERES,ANTIOQUIA,No,2004,10,4,Landmines
367,05120 CÁCERES,ANTIOQUIA,Yes,2005,2,26,Landmines
368,05120 CÁCERES,ANTIOQUIA,No,2005,10,23,Landmines
369,05120 CÁCERES,ANTIOQUIA,No,2006,1,1,Landmines
370,05120 CÁCERES,ANTIOQUIA,Yes,2008,8,8,Landmines
371,05120 CÁCERES,ANTIOQUIA,Yes,2009,5,31,Landmines
372,05120 CÁCERES,ANTIOQUIA,Yes,2009,7,4,Landmines
373,05120 CÁCERES,ANTIOQUIA,Yes,2009,7,4,Landmines
374,05120 CÁCERES,ANTIOQUIA,Yes,2009,7,4,Landmines
375,05120 CÁCERES,ANTIOQUIA,Yes,2009,7,4,Landmines
