,Municipality,Year,Month,Births,FARC Involvement,Total Violence,FARC Violence,Ratio
0,11001,2008,4,10535,0,0,0,0
1,11001,2008,8,10879,7,7,0,0
2,11001,2008,8,10879,2,2,2,1
3,11001,2008,12,10856,8,8,0,0
4,11001,2008,12,10856,2,2,2,1
5,11001,2008,1,10619,0,0,0,0
6,11001,2008,2,9951,5,5,0,0
7,11001,2008,2,9951,1,1,1,1
8,11001,2008,7,10921,9,9,0,0
9,11001,2008,7,10921,8,8,8,1
10,11001,2008,6,10471,3,3,0,0
11,11001,2008,6,10471,4,4,4,1
12,11001,2008,3,10698,0,0,0,0
13,11001,2008,5,11023,3,3,0,0
14,11001,2008,5,11023,1,1,1,1
15,11001,2008,11,10546,3,3,0,0
16,11001,2008,11,10546,1,1,1,1
17,11001,2008,10,10935,6,6,0,0
18,11001,2008,10,10935,4,4,4,1
19,11001,2008,9,11613,9,9,0,0
20,11001,2008,9,11613,2,2,2,1
21,13001,2008,4,912,0,0,0,0
22,13001,2008,8,1774,0,0,0,0
23,13001,2008,12,2355,0,0,0,0
24,13001,2008,1,1526,0,0,0,0
25,13001,2008,2,1480,0,0,0,0
26,13001,2008,7,1786,0,0,0,0
27,13001,2008,6,1569,0,0,0,0
28,13001,2008,3,1247,0,0,0,0
29,13001,2008,5,1311,0,0,0,0
30,13001,2008,11,2318,0,0,0,0
31,13001,2008,10,2259,0,0,0,0
32,13001,2008,9,2040,0,0,0,0
33,13006,2008,4,9,0,0,0,0
34,13006,2008,8,20,0,0,0,0
35,13006,2008,12,16,0,0,0,0
36,13006,2008,1,18,0,0,0,0
37,13006,2008,2,9,0,0,0,0
38,13006,2008,7,11,0,0,0,0
39,13006,2008,6,16,0,0,0,0
40,13006,2008,3,20,0,0,0,0
41,13006,2008,5,14,0,0,0,0
42,13006,2008,11,18,0,0,0,0
43,13006,2008,10,7,0,0,0,0
44,13006,2008,9,13,0,0,0,0
45,13030,2008,4,6,0,0,0,0
46,13030,2008,8,13,0,0,0,0
47,13030,2008,12,5,0,0,0,0
48,13030,2008,1,3,0,0,0,0
49,13030,2008,2,4,0,0,0,0
50,13030,2008,7,9,0,0,0,0
51,13030,2008,6,9,0,0,0,0
52,13030,2008,3,1,0,0,0,0
53,13030,2008,5,5,0,0,0,0
54,13030,2008,11,6,0,0,0,0
55,13030,2008,10,11,0,0,0,0
56,13030,2008,9,7,0,0,0,0
57,13042,2008,4,0,0,0,0,0
58,13042,2008,8,0,0,0,0,0
59,13042,2008,12,7,0,0,0,0
60,13042,2008,1,0,0,0,0,0
61,13042,2008,2,0,0,0,0,0
62,13042,2008,7,0,0,0,0,0
63,13042,2008,6,0,0,0,0,0
64,13042,2008,3,0,0,0,0,0
65,13042,2008,5,0,0,0,0,0
66,13042,2008,11,12,0,0,0,0
67,13042,2008,10,17,0,0,0,0
68,13042,2008,9,1,0,0,0,0
69,13052,2008,4,16,0,0,0,0
70,13052,2008,8,36,0,0,0,0
71,13052,2008,12,33,0,0,0,0
72,13052,2008,1,5,0,0,0,0
73,13052,2008,2,6,0,0,0,0
74,13052,2008,7,26,0,0,0,0
75,13052,2008,6,27,0,0,0,0
76,13052,2008,3,15,0,0,0,0
77,13052,2008,5,23,0,0,0,0
78,13052,2008,11,29,0,0,0,0
79,13052,2008,10,33,0,0,0,0
80,13052,2008,9,32,0,0,0,0
81,13062,2008,4,1,0,0,0,0
82,13062,2008,8,2,0,0,0,0
83,13062,2008,12,5,0,0,0,0
84,13062,2008,1,0,0,0,0,0
85,13062,2008,2,3,0,0,0,0
86,13062,2008,7,3,0,0,0,0
87,13062,2008,6,2,0,0,0,0
88,13062,2008,3,4,0,0,0,0
89,13062,2008,5,3,0,0,0,0
90,13062,2008,11,5,0,0,0,0
91,13062,2008,10,5,0,0,0,0
92,13062,2008,9,2,0,0,0,0
93,13074,2008,4,8,0,0,0,0
94,13074,2008,8,15,0,0,0,0
95,13074,2008,12,5,0,0,0,0
96,13074,2008,1,0,0,0,0,0
97,13074,2008,2,1,0,0,0,0
98,13074,2008,7,15,0,0,0,0
99,13074,2008,6,11,0,0,0,0
100,13074,2008,3,11,0,0,0,0
101,13074,2008,5,12,0,0,0,0
102,13074,2008,11,11,0,0,0,0
103,13074,2008,10,10,0,0,0,0
104,13074,2008,9,10,0,0,0,0
105,13140,2008,4,12,0,0,0,0
106,13140,2008,8,19,0,0,0,0
107,13140,2008,12,32,0,0,0,0
108,13140,2008,1,21,0,0,0,0
109,13140,2008,2,16,0,0,0,0
110,13140,2008,7,21,0,0,0,0
111,13140,2008,6,18,0,0,0,0
112,13140,2008,3,13,0,0,0,0
113,13140,2008,5,21,0,0,0,0
114,13140,2008,11,19,0,0,0,0
115,13140,2008,10,22,0,0,0,0
116,13140,2008,9,19,0,0,0,0
117,13160,2008,4,7,0,0,0,0
118,13160,2008,8,7,1,1,0,0
119,13160,2008,8,7,1,1,1,1
120,13160,2008,12,4,0,0,0,0
121,13160,2008,1,2,1,1,1,1
122,13160,2008,2,4,0,0,0,0
123,13160,2008,7,3,0,0,0,0
124,13160,2008,6,2,1,1,1,1
125,13160,2008,3,2,0,0,0,0
126,13160,2008,5,1,0,0,0,0
127,13160,2008,11,1,0,0,0,0
128,13160,2008,10,7,0,0,0,0
129,13160,2008,9,6,0,0,0,0
130,13188,2008,4,4,0,0,0,0
131,13188,2008,8,8,0,0,0,0
132,13188,2008,12,6,0,0,0,0
133,13188,2008,1,9,0,0,0,0
134,13188,2008,2,5,0,0,0,0
135,13188,2008,7,10,0,0,0,0
136,13188,2008,6,5,0,0,0,0
137,13188,2008,3,8,0,0,0,0
138,13188,2008,5,11,0,0,0,0
139,13188,2008,11,7,0,0,0,0
140,13188,2008,10,8,0,0,0,0
141,13188,2008,9,6,0,0,0,0
142,13212,2008,4,6,0,0,0,0
143,13212,2008,8,8,0,0,0,0
144,13212,2008,12,14,0,0,0,0
145,13212,2008,1,3,0,0,0,0
146,13212,2008,2,2,1,1,1,1
147,13212,2008,7,6,0,0,0,0
148,13212,2008,6,8,0,0,0,0
149,13212,2008,3,7,0,0,0,0
150,13212,2008,5,7,0,0,0,0
151,13212,2008,11,18,0,0,0,0
152,13212,2008,10,15,0,0,0,0
153,13212,2008,9,22,0,0,0,0
154,13222,2008,4,0,0,0,0,0
155,13222,2008,8,3,0,0,0,0
156,13222,2008,12,3,0,0,0,0
157,13222,2008,1,1,0,0,0,0
158,13222,2008,2,0,0,0,0,0
159,13222,2008,7,1,0,0,0,0
160,13222,2008,6,0,0,0,0,0
161,13222,2008,3,0,0,0,0,0
162,13222,2008,5,2,0,0,0,0
163,13222,2008,11,6,0,0,0,0
164,13222,2008,10,3,0,0,0,0
165,13222,2008,9,0,0,0,0,0
166,13244,2008,4,108,0,0,0,0
167,13244,2008,8,114,0,0,0,0
168,13244,2008,12,131,0,0,0,0
169,13244,2008,1,0,0,0,0,0
170,13244,2008,2,1,1,1,0,0
171,13244,2008,2,1,1,1,1,1
172,13244,2008,7,108,0,0,0,0
173,13244,2008,6,136,0,0,0,0
174,13244,2008,3,62,0,0,0,0
175,13244,2008,5,132,2,2,0,0
176,13244,2008,5,132,2,2,2,1
177,13244,2008,11,122,0,0,0,0
178,13244,2008,10,157,0,0,0,0
179,13244,2008,9,144,0,0,0,0
180,13248,2008,4,1,0,0,0,0
181,13248,2008,8,3,0,0,0,0
182,13248,2008,12,0,0,0,0,0
183,13248,2008,1,0,0,0,0,0
184,13248,2008,2,0,0,0,0,0
185,13248,2008,7,5,0,0,0,0
186,13248,2008,6,2,0,0,0,0
187,13248,2008,3,0,0,0,0,0
188,13248,2008,5,3,0,0,0,0
189,13248,2008,11,5,0,0,0,0
190,13248,2008,10,3,0,0,0,0
191,13248,2008,9,3,0,0,0,0
192,13268,2008,4,8,0,0,0,0
193,13268,2008,8,11,0,0,0,0
194,13268,2008,12,5,0,0,0,0
195,13268,2008,1,0,0,0,0,0
196,13268,2008,2,0,0,0,0,0
197,13268,2008,7,5,0,0,0,0
198,13268,2008,6,4,0,0,0,0
199,13268,2008,3,11,0,0,0,0
200,13268,2008,5,8,0,0,0,0
201,13268,2008,11,6,0,0,0,0
202,13268,2008,10,5,0,0,0,0
203,13268,2008,9,7,0,0,0,0
204,13300,2008,4,7,0,0,0,0
205,13300,2008,8,5,0,0,0,0
206,13300,2008,12,5,0,0,0,0
207,13300,2008,1,0,0,0,0,0
208,13300,2008,2,3,0,0,0,0
209,13300,2008,7,4,0,0,0,0
210,13300,2008,6,4,0,0,0,0
211,13300,2008,3,4,0,0,0,0
212,13300,2008,5,5,0,0,0,0
213,13300,2008,11,4,0,0,0,0
214,13300,2008,10,2,0,0,0,0
215,13300,2008,9,5,0,0,0,0
216,13430,2008,4,200,0,0,0,0
217,13430,2008,8,216,0,0,0,0
218,13430,2008,12,233,0,0,0,0
219,13430,2008,1,19,0,0,0,0
220,13430,2008,2,145,0,0,0,0
221,13430,2008,7,227,0,0,0,0
222,13430,2008,6,216,0,0,0,0
223,13430,2008,3,210,0,0,0,0
224,13430,2008,5,212,0,0,0,0
225,13430,2008,11,196,0,0,0,0
226,13430,2008,10,200,0,0,0,0
227,13430,2008,9,278,0,0,0,0
228,13433,2008,4,5,0,0,0,0
229,13433,2008,8,9,0,0,0,0
230,13433,2008,12,11,0,0,0,0
231,13433,2008,1,0,0,0,0,0
232,13433,2008,2,10,0,0,0,0
233,13433,2008,7,11,0,0,0,0
234,13433,2008,6,13,0,0,0,0
235,13433,2008,3,14,0,0,0,0
236,13433,2008,5,10,0,0,0,0
237,13433,2008,11,17,0,0,0,0
238,13433,2008,10,8,0,0,0,0
239,13433,2008,9,16,0,0,0,0
240,13440,2008,4,10,0,0,0,0
241,13440,2008,8,4,0,0,0,0
242,13440,2008,12,13,0,0,0,0
243,13440,2008,1,2,0,0,0,0
244,13440,2008,2,6,0,0,0,0
245,13440,2008,7,8,0,0,0,0
246,13440,2008,6,11,0,0,0,0
247,13440,2008,3,9,0,0,0,0
248,13440,2008,5,9,0,0,0,0
249,13440,2008,11,4,0,0,0,0
250,13440,2008,10,9,0,0,0,0
251,13440,2008,9,8,0,0,0,0
252,13442,2008,4,28,0,0,0,0
253,13442,2008,8,43,0,0,0,0
254,13442,2008,12,47,0,0,0,0
255,13442,2008,1,2,0,0,0,0
256,13442,2008,2,10,0,0,0,0
257,13442,2008,7,42,0,0,0,0
258,13442,2008,6,61,0,0,0,0
259,13442,2008,3,17,0,0,0,0
260,13442,2008,5,39,0,0,0,0
261,13442,2008,11,57,0,0,0,0
262,13442,2008,10,37,0,0,0,0
263,13442,2008,9,41,0,0,0,0
264,13458,2008,4,0,0,0,0,0
265,13458,2008,8,2,0,0,0,0
266,13458,2008,12,9,0,0,0,0
267,13458,2008,1,1,0,0,0,0
268,13458,2008,2,9,0,0,0,0
269,13458,2008,7,0,0,0,0,0
270,13458,2008,6,0,0,0,0,0
271,13458,2008,3,0,1,1,1,1
272,13458,2008,5,4,0,0,0,0
273,13458,2008,11,7,0,0,0,0
274,13458,2008,10,6,0,0,0,0
275,13458,2008,9,0,0,0,0,0
276,13468,2008,4,35,0,0,0,0
277,13468,2008,8,70,0,0,0,0
278,13468,2008,12,103,0,0,0,0
279,13468,2008,1,9,0,0,0,0
280,13468,2008,2,9,0,0,0,0
281,13468,2008,7,76,0,0,0,0
282,13468,2008,6,46,0,0,0,0
283,13468,2008,3,20,0,0,0,0
284,13468,2008,5,32,0,0,0,0
285,13468,2008,11,92,0,0,0,0
286,13468,2008,10,82,0,0,0,0
287,13468,2008,9,87,0,0,0,0
288,13473,2008,4,6,0,0,0,0
289,13473,2008,8,7,0,0,0,0
290,13473,2008,12,6,0,0,0,0
291,13473,2008,1,3,0,0,0,0
292,13473,2008,2,4,0,0,0,0
293,13473,2008,7,15,0,0,0,0
294,13473,2008,6,8,0,0,0,0
295,13473,2008,3,14,0,0,0,0
296,13473,2008,5,3,0,0,0,0
297,13473,2008,11,6,0,0,0,0
298,13473,2008,10,13,0,0,0,0
299,13473,2008,9,10,0,0,0,0
300,13549,2008,4,16,0,0,0,0
301,13549,2008,8,16,0,0,0,0
302,13549,2008,12,16,0,0,0,0
303,13549,2008,1,0,0,0,0,0
304,13549,2008,2,2,0,0,0,0
305,13549,2008,7,13,0,0,0,0
306,13549,2008,6,14,0,0,0,0
307,13549,2008,3,12,0,0,0,0
308,13549,2008,5,10,0,0,0,0
309,13549,2008,11,18,0,0,0,0
310,13549,2008,10,16,0,0,0,0
311,13549,2008,9,19,0,0,0,0
312,13580,2008,4,6,0,0,0,0
313,13580,2008,8,0,0,0,0,0
314,13580,2008,12,0,0,0,0,0
315,13580,2008,1,0,0,0,0,0
316,13580,2008,2,2,0,0,0,0
317,13580,2008,7,0,0,0,0,0
318,13580,2008,6,7,0,0,0,0
319,13580,2008,3,7,0,0,0,0
320,13580,2008,5,4,0,0,0,0
321,13580,2008,11,0,0,0,0,0
322,13580,2008,10,0,0,0,0,0
323,13580,2008,9,0,0,0,0,0
324,13600,2008,4,5,0,0,0,0
325,13600,2008,8,10,0,0,0,0
326,13600,2008,12,9,0,0,0,0
327,13600,2008,1,0,0,0,0,0
328,13600,2008,2,0,0,0,0,0
329,13600,2008,7,8,0,0,0,0
330,13600,2008,6,8,0,0,0,0
331,13600,2008,3,0,0,0,0,0
332,13600,2008,5,10,0,0,0,0
333,13600,2008,11,11,0,0,0,0
334,13600,2008,10,8,0,0,0,0
335,13600,2008,9,11,0,0,0,0
336,13620,2008,4,0,0,0,0,0
337,13620,2008,8,3,0,0,0,0
338,13620,2008,12,4,0,0,0,0
339,13620,2008,1,0,0,0,0,0
340,13620,2008,2,0,0,0,0,0
341,13620,2008,7,5,0,0,0,0
342,13620,2008,6,0,0,0,0,0
343,13620,2008,3,1,0,0,0,0
344,13620,2008,5,2,0,0,0,0
345,13620,2008,11,8,0,0,0,0
346,13620,2008,10,3,0,0,0,0
347,13620,2008,9,5,0,0,0,0
348,13647,2008,4,6,0,0,0,0
349,13647,2008,8,8,0,0,0,0
350,13647,2008,12,7,0,0,0,0
351,13647,2008,1,0,0,0,0,0
352,13647,2008,2,0,0,0,0,0
353,13647,2008,7,17,0,0,0,0
354,13647,2008,6,9,0,0,0,0
355,13647,2008,3,1,0,0,0,0
356,13647,2008,5,3,0,0,0,0
357,13647,2008,11,14,0,0,0,0
358,13647,2008,10,10,0,0,0,0
359,13647,2008,9,11,0,0,0,0
360,13650,2008,4,4,0,0,0,0
361,13650,2008,8,11,0,0,0,0
362,13650,2008,12,14,0,0,0,0
363,13650,2008,1,1,0,0,0,0
364,13650,2008,2,2,0,0,0,0
365,13650,2008,7,12,0,0,0,0
366,13650,2008,6,9,0,0,0,0
367,13650,2008,3,7,0,0,0,0
368,13650,2008,5,12,0,0,0,0
369,13650,2008,11,12,0,0,0,0
370,13650,2008,10,6,0,0,0,0
371,13650,2008,9,11,0,0,0,0
372,13654,2008,4,0,0,0,0,0
373,13654,2008,8,11,0,0,0,0
374,13654,2008,12,12,0,0,0,0
375,13654,2008,1,0,0,0,0,0
376,13654,2008,2,0,0,0,0,0
377,13654,2008,7,12,0,0,0,0
378,13654,2008,6,13,0,0,0,0
379,13654,2008,3,0,0,0,0,0
380,13654,2008,5,18,0,0,0,0
381,13654,2008,11,12,0,0,0,0
382,13654,2008,10,14,0,0,0,0
383,13654,2008,9,8,0,0,0,0
384,13655,2008,4,3,0,0,0,0
385,13655,2008,8,9,0,0,0,0
386,13655,2008,12,9,0,0,0,0
387,13655,2008,1,3,0,0,0,0
388,13655,2008,2,4,0,0,0,0
389,13655,2008,7,9,0,0,0,0
390,13655,2008,6,10,0,0,0,0
391,13655,2008,3,4,0,0,0,0
392,13655,2008,5,10,0,0,0,0
393,13655,2008,11,6,0,0,0,0
394,13655,2008,10,10,0,0,0,0
395,13655,2008,9,4,0,0,0,0
396,13657,2008,4,10,0,0,0,0
397,13657,2008,8,14,0,0,0,0
398,13657,2008,12,18,0,0,0,0
399,13657,2008,1,11,0,0,0,0
400,13657,2008,2,9,0,0,0,0
401,13657,2008,7,14,0,0,0,0
402,13657,2008,6,13,0,0,0,0
403,13657,2008,3,10,0,0,0,0
404,13657,2008,5,8,0,0,0,0
405,13657,2008,11,17,0,0,0,0
406,13657,2008,10,7,0,0,0,0
407,13657,2008,9,15,0,0,0,0
408,13667,2008,4,12,0,0,0,0
409,13667,2008,8,12,0,0,0,0
410,13667,2008,12,7,0,0,0,0
411,13667,2008,1,3,0,0,0,0
412,13667,2008,2,15,0,0,0,0
413,13667,2008,7,16,0,0,0,0
414,13667,2008,6,13,0,0,0,0
415,13667,2008,3,11,0,0,0,0
416,13667,2008,5,22,0,0,0,0
417,13667,2008,11,6,0,0,0,0
418,13667,2008,10,6,0,0,0,0
419,13667,2008,9,14,0,0,0,0
420,13670,2008,4,25,0,0,0,0
421,13670,2008,8,34,0,0,0,0
422,13670,2008,12,37,0,0,0,0
423,13670,2008,1,7,2,2,0,0
424,13670,2008,1,7,1,1,1,1
425,13670,2008,2,21,0,0,0,0
426,13670,2008,7,44,1,1,0,0
427,13670,2008,7,44,1,1,1,1
428,13670,2008,6,33,0,0,0,0
429,13670,2008,3,33,0,0,0,0
430,13670,2008,5,23,0,0,0,0
431,13670,2008,11,39,0,0,0,0
432,13670,2008,10,37,0,0,0,0
433,13670,2008,9,33,0,0,0,0
434,13673,2008,4,1,0,0,0,0
435,13673,2008,8,5,0,0,0,0
436,13673,2008,12,12,0,0,0,0
437,13673,2008,1,2,0,0,0,0
438,13673,2008,2,4,0,0,0,0
439,13673,2008,7,11,0,0,0,0
440,13673,2008,6,5,0,0,0,0
441,13673,2008,3,6,0,0,0,0
442,13673,2008,5,5,0,0,0,0
443,13673,2008,11,4,0,0,0,0
444,13673,2008,10,5,0,0,0,0
445,13673,2008,9,4,0,0,0,0
446,13683,2008,4,2,0,0,0,0
447,13683,2008,8,3,0,0,0,0
448,13683,2008,12,12,0,0,0,0
449,13683,2008,1,1,0,0,0,0
450,13683,2008,2,2,0,0,0,0
451,13683,2008,7,7,0,0,0,0
452,13683,2008,6,13,0,0,0,0
453,13683,2008,3,2,0,0,0,0
454,13683,2008,5,3,0,0,0,0
455,13683,2008,11,10,0,0,0,0
456,13683,2008,10,8,0,0,0,0
457,13683,2008,9,5,0,0,0,0
458,13688,2008,4,28,0,0,0,0
459,13688,2008,8,28,1,1,1,1
460,13688,2008,12,28,0,0,0,0
461,13688,2008,1,3,0,0,0,0
462,13688,2008,2,3,0,0,0,0
463,13688,2008,7,21,0,0,0,0
464,13688,2008,6,31,0,0,0,0
465,13688,2008,3,29,0,0,0,0
466,13688,2008,5,37,0,0,0,0
467,13688,2008,11,30,0,0,0,0
468,13688,2008,10,28,0,0,0,0
469,13688,2008,9,36,0,0,0,0
470,13744,2008,4,46,1,1,0,0
471,13744,2008,4,46,1,1,1,1
472,13744,2008,8,51,1,1,0,0
473,13744,2008,8,51,1,1,1,1
474,13744,2008,12,29,0,0,0,0
475,13744,2008,1,0,0,0,0,0
476,13744,2008,2,5,0,0,0,0
477,13744,2008,7,55,0,0,0,0
478,13744,2008,6,51,0,0,0,0
479,13744,2008,3,35,0,0,0,0
480,13744,2008,5,37,0,0,0,0
481,13744,2008,11,51,0,0,0,0
482,13744,2008,10,39,0,0,0,0
483,13744,2008,9,54,1,1,0,0
484,13744,2008,9,54,1,1,1,1
485,13760,2008,4,1,0,0,0,0
486,13760,2008,8,1,0,0,0,0
487,13760,2008,12,8,0,0,0,0
488,13760,2008,1,1,0,0,0,0
489,13760,2008,2,1,0,0,0,0
490,13760,2008,7,2,0,0,0,0
491,13760,2008,6,0,0,0,0,0
492,13760,2008,3,2,0,0,0,0
493,13760,2008,5,1,0,0,0,0
494,13760,2008,11,1,0,0,0,0
495,13760,2008,10,6,0,0,0,0
496,13760,2008,9,2,0,0,0,0
497,13780,2008,4,7,0,0,0,0
498,13780,2008,8,17,0,0,0,0
499,13780,2008,12,15,0,0,0,0
500,13780,2008,1,0,0,0,0,0
501,13780,2008,2,1,0,0,0,0
502,13780,2008,7,21,0,0,0,0
503,13780,2008,6,16,0,0,0,0
504,13780,2008,3,2,0,0,0,0
505,13780,2008,5,21,0,0,0,0
506,13780,2008,11,20,0,0,0,0
507,13780,2008,10,21,0,0,0,0
508,13780,2008,9,15,0,0,0,0
509,13810,2008,4,14,0,0,0,0
510,13810,2008,8,16,0,0,0,0
511,13810,2008,12,18,0,0,0,0
512,13810,2008,1,1,0,0,0,0
513,13810,2008,2,13,0,0,0,0
514,13810,2008,7,4,0,0,0,0
515,13810,2008,6,2,0,0,0,0
516,13810,2008,3,11,0,0,0,0
517,13810,2008,5,14,0,0,0,0
518,13810,2008,11,12,0,0,0,0
519,13810,2008,10,20,0,0,0,0
520,13810,2008,9,16,0,0,0,0
521,13836,2008,4,10,0,0,0,0
522,13836,2008,8,16,0,0,0,0
523,13836,2008,12,20,0,0,0,0
524,13836,2008,1,0,0,0,0,0
525,13836,2008,2,18,0,0,0,0
526,13836,2008,7,12,0,0,0,0
527,13836,2008,6,14,0,0,0,0
528,13836,2008,3,15,0,0,0,0
529,13836,2008,5,11,0,0,0,0
530,13836,2008,11,17,0,0,0,0
531,13836,2008,10,21,0,0,0,0
532,13836,2008,9,19,0,0,0,0
533,13838,2008,4,0,0,0,0,0
534,13838,2008,8,9,0,0,0,0
535,13838,2008,12,0,0,0,0,0
536,13838,2008,1,1,0,0,0,0
537,13838,2008,2,0,0,0,0,0
538,13838,2008,7,0,0,0,0,0
539,13838,2008,6,0,0,0,0,0
540,13838,2008,3,0,0,0,0,0
541,13838,2008,5,5,0,0,0,0
542,13838,2008,11,0,0,0,0,0
543,13838,2008,10,0,0,0,0,0
544,13838,2008,9,5,0,0,0,0
545,13873,2008,4,5,0,0,0,0
546,13873,2008,8,11,0,0,0,0
547,13873,2008,12,10,0,0,0,0
548,13873,2008,1,0,0,0,0,0
549,13873,2008,2,0,0,0,0,0
550,13873,2008,7,13,0,0,0,0
551,13873,2008,6,16,0,0,0,0
552,13873,2008,3,9,0,0,0,0
553,13873,2008,5,9,0,0,0,0
554,13873,2008,11,7,0,0,0,0
555,13873,2008,10,8,0,0,0,0
556,13873,2008,9,10,0,0,0,0
557,13894,2008,4,7,0,0,0,0
558,13894,2008,8,5,0,0,0,0
559,13894,2008,12,17,0,0,0,0
560,13894,2008,1,0,0,0,0,0
561,13894,2008,2,0,0,0,0,0
562,13894,2008,7,9,0,0,0,0
563,13894,2008,6,4,0,0,0,0
564,13894,2008,3,0,0,0,0,0
565,13894,2008,5,11,0,0,0,0
566,13894,2008,11,8,0,0,0,0
567,13894,2008,10,8,0,0,0,0
568,13894,2008,9,8,0,0,0,0
569,15001,2008,4,486,0,0,0,0
570,15001,2008,8,496,0,0,0,0
571,15001,2008,12,479,0,0,0,0
572,15001,2008,1,514,0,0,0,0
573,15001,2008,2,436,0,0,0,0
574,15001,2008,7,471,0,0,0,0
575,15001,2008,6,480,0,0,0,0
576,15001,2008,3,483,0,0,0,0
577,15001,2008,5,449,0,0,0,0
578,15001,2008,11,448,0,0,0,0
579,15001,2008,10,500,1,1,1,1
580,15001,2008,9,509,0,0,0,0
581,15047,2008,4,7,0,0,0,0
582,15047,2008,8,2,0,0,0,0
583,15047,2008,12,7,0,0,0,0
584,15047,2008,1,10,0,0,0,0
585,15047,2008,2,8,0,0,0,0
586,15047,2008,7,8,0,0,0,0
587,15047,2008,6,8,0,0,0,0
588,15047,2008,3,3,0,0,0,0
589,15047,2008,5,6,0,0,0,0
590,15047,2008,11,8,0,0,0,0
591,15047,2008,10,12,0,0,0,0
592,15047,2008,9,5,0,0,0,0
593,15051,2008,4,0,0,0,0,0
594,15051,2008,8,2,0,0,0,0
595,15051,2008,12,0,0,0,0,0
596,15051,2008,1,0,0,0,0,0
597,15051,2008,2,0,0,0,0,0
598,15051,2008,7,0,0,0,0,0
599,15051,2008,6,1,0,0,0,0
600,15051,2008,3,0,0,0,0,0
601,15051,2008,5,2,0,0,0,0
602,15051,2008,11,1,0,0,0,0
603,15051,2008,10,3,0,0,0,0
604,15051,2008,9,0,0,0,0,0
605,15087,2008,4,0,0,0,0,0
606,15087,2008,8,0,0,0,0,0
607,15087,2008,12,0,0,0,0,0
608,15087,2008,1,0,0,0,0,0
609,15087,2008,2,1,0,0,0,0
610,15087,2008,7,1,0,0,0,0
611,15087,2008,6,1,0,0,0,0
612,15087,2008,3,0,0,0,0,0
613,15087,2008,5,0,0,0,0,0
614,15087,2008,11,0,0,0,0,0
615,15087,2008,10,0,0,0,0,0
616,15087,2008,9,0,0,0,0,0
617,15092,2008,4,0,0,0,0,0
618,15092,2008,8,1,0,0,0,0
619,15092,2008,12,0,0,0,0,0
620,15092,2008,1,0,0,0,0,0
621,15092,2008,2,0,0,0,0,0
622,15092,2008,7,0,0,0,0,0
623,15092,2008,6,0,0,0,0,0
624,15092,2008,3,0,0,0,0,0
625,15092,2008,5,0,0,0,0,0
626,15092,2008,11,0,0,0,0,0
627,15092,2008,10,0,0,0,0,0
628,15092,2008,9,1,0,0,0,0
629,15097,2008,4,0,0,0,0,0
630,15097,2008,8,3,0,0,0,0
631,15097,2008,12,0,0,0,0,0
632,15097,2008,1,0,0,0,0,0
633,15097,2008,2,0,0,0,0,0
634,15097,2008,7,0,0,0,0,0
635,15097,2008,6,1,0,0,0,0
636,15097,2008,3,0,0,0,0,0
637,15097,2008,5,0,0,0,0,0
638,15097,2008,11,0,0,0,0,0
639,15097,2008,10,0,0,0,0,0
640,15097,2008,9,0,0,0,0,0
641,15104,2008,4,1,0,0,0,0
642,15104,2008,8,0,0,0,0,0
643,15104,2008,12,0,0,0,0,0
644,15104,2008,1,0,0,0,0,0
645,15104,2008,2,0,0,0,0,0
646,15104,2008,7,0,0,0,0,0
647,15104,2008,6,1,0,0,0,0
648,15104,2008,3,2,0,0,0,0
649,15104,2008,5,1,0,0,0,0
650,15104,2008,11,0,0,0,0,0
651,15104,2008,10,0,0,0,0,0
652,15104,2008,9,1,0,0,0,0
653,15106,2008,4,0,0,0,0,0
654,15106,2008,8,0,0,0,0,0
655,15106,2008,12,1,0,0,0,0
656,15106,2008,1,1,0,0,0,0
657,15106,2008,2,1,0,0,0,0
658,15106,2008,7,1,0,0,0,0
659,15106,2008,6,0,0,0,0,0
660,15106,2008,3,0,0,0,0,0
661,15106,2008,5,2,0,0,0,0
662,15106,2008,11,0,0,0,0,0
663,15106,2008,10,0,0,0,0,0
664,15106,2008,9,0,0,0,0,0
665,15109,2008,4,3,0,0,0,0
666,15109,2008,8,2,0,0,0,0
667,15109,2008,12,2,0,0,0,0
668,15109,2008,1,1,0,0,0,0
669,15109,2008,2,2,0,0,0,0
670,15109,2008,7,4,0,0,0,0
671,15109,2008,6,2,0,0,0,0
672,15109,2008,3,5,0,0,0,0
673,15109,2008,5,5,0,0,0,0
674,15109,2008,11,5,0,0,0,0
675,15109,2008,10,1,0,0,0,0
676,15109,2008,9,1,0,0,0,0
677,15114,2008,4,0,0,0,0,0
678,15114,2008,8,0,0,0,0,0
679,15114,2008,12,0,0,0,0,0
680,15114,2008,1,0,0,0,0,0
681,15114,2008,2,0,0,0,0,0
682,15114,2008,7,0,0,0,0,0
683,15114,2008,6,0,0,0,0,0
684,15114,2008,3,0,0,0,0,0
685,15114,2008,5,0,0,0,0,0
686,15114,2008,11,0,0,0,0,0
687,15114,2008,10,0,0,0,0,0
688,15114,2008,9,1,0,0,0,0
689,15135,2008,4,0,0,0,0,0
690,15135,2008,8,0,0,0,0,0
691,15135,2008,12,0,0,0,0,0
692,15135,2008,1,1,0,0,0,0
693,15135,2008,2,1,0,0,0,0
694,15135,2008,7,0,0,0,0,0
695,15135,2008,6,1,0,0,0,0
