,Region,Municipality,Births,Month,Year
0,25,25823,2114,5,2010
0,25,25823,2015,6,2010
0,25,25823,2095,10,2010
0,25,25823,2161,8,2010
0,25,25823,1931,11,2010
0,25,25823,1916,12,2010
0,25,25843,2042,2,2010
0,25,25843,2151,1,2010
0,25,25843,2219,9,2010
0,25,25843,2096,7,2010
0,25,25843,2192,3,2010
0,25,25843,2042,4,2010
0,25,25843,2114,5,2010
0,25,25843,2015,6,2010
0,25,25843,2095,10,2010
0,25,25843,2161,8,2010
0,25,25843,1931,11,2010
0,25,25843,1916,12,2010
0,25,25718,2042,2,2010
0,25,25718,2151,1,2010
0,25,25718,2219,9,2010
0,25,25718,2096,7,2010
0,25,25718,2192,3,2010
0,25,25718,2042,4,2010
0,25,25718,2114,5,2010
0,25,25718,2015,6,2010
0,25,25718,2095,10,2010
0,25,25718,2161,8,2010
0,25,25718,1931,11,2010
0,25,25718,1916,12,2010
0,25,25281,2042,2,2010
0,25,25281,2151,1,2010
0,25,25281,2219,9,2010
0,25,25281,2096,7,2010
0,25,25281,2192,3,2010
0,25,25281,2042,4,2010
0,25,25281,2114,5,2010
0,25,25281,2015,6,2010
0,25,25281,2095,10,2010
0,25,25281,2161,8,2010
0,25,25281,1931,11,2010
0,25,25281,1916,12,2010
0,25,25402,2042,2,2010
0,25,25402,2151,1,2010
0,25,25402,2219,9,2010
0,25,25402,2096,7,2010
0,25,25402,2192,3,2010
0,25,25402,2042,4,2010
0,25,25402,2114,5,2010
0,25,25402,2015,6,2010
0,25,25402,2095,10,2010
0,25,25402,2161,8,2010
0,25,25402,1931,11,2010
0,25,25402,1916,12,2010
0,25,25386,2042,2,2010
0,25,25386,2151,1,2010
0,25,25386,2219,9,2010
0,25,25386,2096,7,2010
0,25,25386,2192,3,2010
0,25,25386,2042,4,2010
0,25,25386,2114,5,2010
0,25,25386,2015,6,2010
0,25,25386,2095,10,2010
0,25,25386,2161,8,2010
0,25,25386,1931,11,2010
0,25,25386,1916,12,2010
0,25,25297,2042,2,2010
0,25,25297,2151,1,2010
0,25,25297,2219,9,2010
0,25,25297,2096,7,2010
0,25,25297,2192,3,2010
0,25,25297,2042,4,2010
0,25,25297,2114,5,2010
0,25,25297,2015,6,2010
0,25,25297,2095,10,2010
0,25,25297,2161,8,2010
0,25,25297,1931,11,2010
0,25,25297,1916,12,2010
0,25,25183,2042,2,2010
0,25,25183,2151,1,2010
0,25,25183,2219,9,2010
0,25,25183,2096,7,2010
0,25,25183,2192,3,2010
0,25,25183,2042,4,2010
0,25,25183,2114,5,2010
0,25,25183,2015,6,2010
0,25,25183,2095,10,2010
0,25,25183,2161,8,2010
0,25,25183,1931,11,2010
0,25,25183,1916,12,2010
0,25,25151,2042,2,2010
0,25,25151,2151,1,2010
0,25,25151,2219,9,2010
0,25,25151,2096,7,2010
0,25,25151,2192,3,2010
0,25,25151,2042,4,2010
0,25,25151,2114,5,2010
0,25,25151,2015,6,2010
0,25,25151,2095,10,2010
0,25,25151,2161,8,2010
0,25,25151,1931,11,2010
0,25,25151,1916,12,2010
0,25,25430,2042,2,2010
0,25,25430,2151,1,2010
0,25,25430,2219,9,2010
0,25,25430,2096,7,2010
0,25,25430,2192,3,2010
0,25,25430,2042,4,2010
0,25,25430,2114,5,2010
0,25,25430,2015,6,2010
0,25,25430,2095,10,2010
0,25,25430,2161,8,2010
0,25,25430,1931,11,2010
0,25,25430,1916,12,2010
0,25,25862,2042,2,2010
0,25,25862,2151,1,2010
0,25,25862,2219,9,2010
0,25,25862,2096,7,2010
0,25,25862,2192,3,2010
0,25,25862,2042,4,2010
0,25,25862,2114,5,2010
0,25,25862,2015,6,2010
0,25,25862,2095,10,2010
0,25,25862,2161,8,2010
0,25,25862,1931,11,2010
0,25,25862,1916,12,2010
0,25,25572,2042,2,2010
0,25,25572,2151,1,2010
0,25,25572,2219,9,2010
0,25,25572,2096,7,2010
0,25,25572,2192,3,2010
0,25,25572,2042,4,2010
0,25,25572,2114,5,2010
0,25,25572,2015,6,2010
0,25,25572,2095,10,2010
0,25,25572,2161,8,2010
0,25,25572,1931,11,2010
0,25,25572,1916,12,2010
0,25,25513,2042,2,2010
0,25,25513,2151,1,2010
0,25,25513,2219,9,2010
0,25,25513,2096,7,2010
0,25,25513,2192,3,2010
0,25,25513,2042,4,2010
0,25,25513,2114,5,2010
0,25,25513,2015,6,2010
0,25,25513,2095,10,2010
0,25,25513,2161,8,2010
0,25,25513,1931,11,2010
0,25,25513,1916,12,2010
0,25,25320,2042,2,2010
0,25,25320,2151,1,2010
0,25,25320,2219,9,2010
0,25,25320,2096,7,2010
0,25,25320,2192,3,2010
0,25,25320,2042,4,2010
0,25,25320,2114,5,2010
0,25,25320,2015,6,2010
0,25,25320,2095,10,2010
0,25,25320,2161,8,2010
0,25,25320,1931,11,2010
0,25,25320,1916,12,2010
0,25,25815,2042,2,2010
0,25,25815,2151,1,2010
0,25,25815,2219,9,2010
0,25,25815,2096,7,2010
0,25,25815,2192,3,2010
0,25,25815,2042,4,2010
0,25,25815,2114,5,2010
0,25,25815,2015,6,2010
0,25,25815,2095,10,2010
0,25,25815,2161,8,2010
0,25,25815,1931,11,2010
0,25,25815,1916,12,2010
0,25,25653,2042,2,2010
0,25,25653,2151,1,2010
0,25,25653,2219,9,2010
0,25,25653,2096,7,2010
0,25,25653,2192,3,2010
0,25,25653,2042,4,2010
0,25,25653,2114,5,2010
0,25,25653,2015,6,2010
0,25,25653,2095,10,2010
0,25,25653,2161,8,2010
0,25,25653,1931,11,2010
0,25,25653,1916,12,2010
0,25,25878,2042,2,2010
0,25,25878,2151,1,2010
0,25,25878,2219,9,2010
0,25,25878,2096,7,2010
0,25,25878,2192,3,2010
0,25,25878,2042,4,2010
0,25,25878,2114,5,2010
0,25,25878,2015,6,2010
0,25,25878,2095,10,2010
0,25,25878,2161,8,2010
0,25,25878,1931,11,2010
0,25,25878,1916,12,2010
0,25,25743,2042,2,2010
0,25,25743,2151,1,2010
0,25,25743,2219,9,2010
0,25,25743,2096,7,2010
0,25,25743,2192,3,2010
0,25,25743,2042,4,2010
0,25,25743,2114,5,2010
0,25,25743,2015,6,2010
0,25,25743,2095,10,2010
0,25,25743,2161,8,2010
0,25,25743,1931,11,2010
0,25,25743,1916,12,2010
0,25,25758,2042,2,2010
0,25,25758,2151,1,2010
0,25,25758,2219,9,2010
0,25,25758,2096,7,2010
0,25,25758,2192,3,2010
0,25,25758,2042,4,2010
0,25,25758,2114,5,2010
0,25,25758,2015,6,2010
0,25,25758,2095,10,2010
0,25,25758,2161,8,2010
0,25,25758,1931,11,2010
0,25,25758,1916,12,2010
0,25,25817,2042,2,2010
0,25,25817,2151,1,2010
0,25,25817,2219,9,2010
0,25,25817,2096,7,2010
0,25,25817,2192,3,2010
0,25,25817,2042,4,2010
0,25,25817,2114,5,2010
0,25,25817,2015,6,2010
0,25,25817,2095,10,2010
0,25,25817,2161,8,2010
0,25,25817,1931,11,2010
0,25,25817,1916,12,2010
0,25,25486,2042,2,2010
0,25,25486,2151,1,2010
0,25,25486,2219,9,2010
0,25,25486,2096,7,2010
0,25,25486,2192,3,2010
0,25,25486,2042,4,2010
0,25,25486,2114,5,2010
0,25,25486,2015,6,2010
0,25,25486,2095,10,2010
0,25,25486,2161,8,2010
0,25,25486,1931,11,2010
0,25,25486,1916,12,2010
0,25,25279,2042,2,2010
0,25,25279,2151,1,2010
0,25,25279,2219,9,2010
0,25,25279,2096,7,2010
0,25,25279,2192,3,2010
0,25,25279,2042,4,2010
0,25,25279,2114,5,2010
0,25,25279,2015,6,2010
0,25,25279,2095,10,2010
0,25,25279,2161,8,2010
0,25,25279,1931,11,2010
0,25,25279,1916,12,2010
0,25,25785,2042,2,2010
0,25,25785,2151,1,2010
0,25,25785,2219,9,2010
0,25,25785,2096,7,2010
0,25,25785,2192,3,2010
0,25,25785,2042,4,2010
0,25,25785,2114,5,2010
0,25,25785,2015,6,2010
0,25,25785,2095,10,2010
0,25,25785,2161,8,2010
0,25,25785,1931,11,2010
0,25,25785,1916,12,2010
0,25,25799,2042,2,2010
0,25,25799,2151,1,2010
0,25,25799,2219,9,2010
0,25,25799,2096,7,2010
0,25,25799,2192,3,2010
0,25,25799,2042,4,2010
0,25,25799,2114,5,2010
0,25,25799,2015,6,2010
0,25,25799,2095,10,2010
0,25,25799,2161,8,2010
0,25,25799,1931,11,2010
0,25,25799,1916,12,2010
0,25,25506,2042,2,2010
0,25,25506,2151,1,2010
0,25,25506,2219,9,2010
0,25,25506,2096,7,2010
0,25,25506,2192,3,2010
0,25,25506,2042,4,2010
0,25,25506,2114,5,2010
0,25,25506,2015,6,2010
0,25,25506,2095,10,2010
0,25,25506,2161,8,2010
0,25,25506,1931,11,2010
0,25,25506,1916,12,2010
0,25,25245,2042,2,2010
0,25,25245,2151,1,2010
0,25,25245,2219,9,2010
0,25,25245,2096,7,2010
0,25,25245,2192,3,2010
0,25,25245,2042,4,2010
0,25,25245,2114,5,2010
0,25,25245,2015,6,2010
0,25,25245,2095,10,2010
0,25,25245,2161,8,2010
0,25,25245,1931,11,2010
0,25,25245,1916,12,2010
0,25,25040,2042,2,2010
0,25,25040,2151,1,2010
0,25,25040,2219,9,2010
0,25,25040,2096,7,2010
0,25,25040,2192,3,2010
0,25,25040,2042,4,2010
0,25,25040,2114,5,2010
0,25,25040,2015,6,2010
0,25,25040,2095,10,2010
0,25,25040,2161,8,2010
0,25,25040,1931,11,2010
0,25,25040,1916,12,2010
0,25,25473,2042,2,2010
0,25,25473,2151,1,2010
0,25,25473,2219,9,2010
0,25,25473,2096,7,2010
0,25,25473,2192,3,2010
0,25,25473,2042,4,2010
0,25,25473,2114,5,2010
0,25,25473,2015,6,2010
0,25,25473,2095,10,2010
0,25,25473,2161,8,2010
0,25,25473,1931,11,2010
0,25,25473,1916,12,2010
0,25,25438,2042,2,2010
0,25,25438,2151,1,2010
0,25,25438,2219,9,2010
0,25,25438,2096,7,2010
0,25,25438,2192,3,2010
0,25,25438,2042,4,2010
0,25,25438,2114,5,2010
0,25,25438,2015,6,2010
0,25,25438,2095,10,2010
0,25,25438,2161,8,2010
0,25,25438,1931,11,2010
0,25,25438,1916,12,2010
0,25,25875,2042,2,2010
0,25,25875,2151,1,2010
0,25,25875,2219,9,2010
0,25,25875,2096,7,2010
0,25,25875,2192,3,2010
0,25,25875,2042,4,2010
0,25,25875,2114,5,2010
0,25,25875,2015,6,2010
0,25,25875,2095,10,2010
0,25,25875,2161,8,2010
0,25,25875,1931,11,2010
0,25,25875,1916,12,2010
0,25,25662,2042,2,2010
0,25,25662,2151,1,2010
0,25,25662,2219,9,2010
0,25,25662,2096,7,2010
0,25,25662,2192,3,2010
0,25,25662,2042,4,2010
0,25,25662,2114,5,2010
0,25,25662,2015,6,2010
0,25,25662,2095,10,2010
0,25,25662,2161,8,2010
0,25,25662,1931,11,2010
0,25,25662,1916,12,2010
0,25,25148,2042,2,2010
0,25,25148,2151,1,2010
0,25,25148,2219,9,2010
0,25,25148,2096,7,2010
0,25,25148,2192,3,2010
0,25,25148,2042,4,2010
0,25,25148,2114,5,2010
0,25,25148,2015,6,2010
0,25,25148,2095,10,2010
0,25,25148,2161,8,2010
0,25,25148,1931,11,2010
0,25,25148,1916,12,2010
0,25,25154,2042,2,2010
0,25,25154,2151,1,2010
0,25,25154,2219,9,2010
0,25,25154,2096,7,2010
0,25,25154,2192,3,2010
0,25,25154,2042,4,2010
0,25,25154,2114,5,2010
0,25,25154,2015,6,2010
0,25,25154,2095,10,2010
0,25,25154,2161,8,2010
0,25,25154,1931,11,2010
0,25,25154,1916,12,2010
0,25,25286,2042,2,2010
0,25,25286,2151,1,2010
0,25,25286,2219,9,2010
0,25,25286,2096,7,2010
0,25,25286,2192,3,2010
0,25,25286,2042,4,2010
0,25,25286,2114,5,2010
0,25,25286,2015,6,2010
0,25,25286,2095,10,2010
0,25,25286,2161,8,2010
0,25,25286,1931,11,2010
0,25,25286,1916,12,2010
0,25,25322,2042,2,2010
0,25,25322,2151,1,2010
0,25,25322,2219,9,2010
0,25,25322,2096,7,2010
0,25,25322,2192,3,2010
0,25,25322,2042,4,2010
0,25,25322,2114,5,2010
0,25,25322,2015,6,2010
0,25,25322,2095,10,2010
0,25,25322,2161,8,2010
0,25,25322,1931,11,2010
0,25,25322,1916,12,2010
0,25,25740,2042,2,2010
0,25,25740,2151,1,2010
0,25,25740,2219,9,2010
0,25,25740,2096,7,2010
0,25,25740,2192,3,2010
0,25,25740,2042,4,2010
0,25,25740,2114,5,2010
0,25,25740,2015,6,2010
0,25,25740,2095,10,2010
0,25,25740,2161,8,2010
0,25,25740,1931,11,2010
0,25,25740,1916,12,2010
0,25,25772,2042,2,2010
0,25,25772,2151,1,2010
0,25,25772,2219,9,2010
0,25,25772,2096,7,2010
0,25,25772,2192,3,2010
0,25,25772,2042,4,2010
0,25,25772,2114,5,2010
0,25,25772,2015,6,2010
0,25,25772,2095,10,2010
0,25,25772,2161,8,2010
0,25,25772,1931,11,2010
0,25,25772,1916,12,2010
0,25,25326,2042,2,2010
0,25,25326,2151,1,2010
0,25,25326,2219,9,2010
0,25,25326,2096,7,2010
0,25,25326,2192,3,2010
0,25,25326,2042,4,2010
0,25,25326,2114,5,2010
0,25,25326,2015,6,2010
0,25,25326,2095,10,2010
0,25,25326,2161,8,2010
0,25,25326,1931,11,2010
0,25,25326,1916,12,2010
0,25,25181,2042,2,2010
0,25,25181,2151,1,2010
0,25,25181,2219,9,2010
0,25,25181,2096,7,2010
0,25,25181,2192,3,2010
0,25,25181,2042,4,2010
0,25,25181,2114,5,2010
0,25,25181,2015,6,2010
0,25,25181,2095,10,2010
0,25,25181,2161,8,2010
0,25,25181,1931,11,2010
0,25,25181,1916,12,2010
0,25,25372,2042,2,2010
0,25,25372,2151,1,2010
0,25,25372,2219,9,2010
0,25,25372,2096,7,2010
0,25,25372,2192,3,2010
0,25,25372,2042,4,2010
0,25,25372,2114,5,2010
0,25,25372,2015,6,2010
0,25,25372,2095,10,2010
0,25,25372,2161,8,2010
0,25,25372,1931,11,2010
0,25,25372,1916,12,2010
0,25,25530,2042,2,2010
0,25,25530,2151,1,2010
0,25,25530,2219,9,2010
0,25,25530,2096,7,2010
0,25,25530,2192,3,2010
0,25,25530,2042,4,2010
0,25,25530,2114,5,2010
0,25,25530,2015,6,2010
0,25,25530,2095,10,2010
0,25,25530,2161,8,2010
0,25,25530,1931,11,2010
0,25,25530,1916,12,2010
0,25,25596,2042,2,2010
0,25,25596,2151,1,2010
0,25,25596,2219,9,2010
0,25,25596,2096,7,2010
0,25,25596,2192,3,2010
0,25,25596,2042,4,2010
0,25,25596,2114,5,2010
0,25,25596,2015,6,2010
0,25,25596,2095,10,2010
0,25,25596,2161,8,2010
0,25,25596,1931,11,2010
0,25,25596,1916,12,2010
0,25,25580,2042,2,2010
0,25,25580,2151,1,2010
0,25,25580,2219,9,2010
0,25,25580,2096,7,2010
0,25,25580,2192,3,2010
0,25,25580,2042,4,2010
0,25,25580,2114,5,2010
0,25,25580,2015,6,2010
0,25,25580,2095,10,2010
0,25,25580,2161,8,2010
0,25,25580,1931,11,2010
0,25,25580,1916,12,2010
0,25,25317,2042,2,2010
0,25,25317,2151,1,2010
0,25,25317,2219,9,2010
0,25,25317,2096,7,2010
0,25,25317,2192,3,2010
0,25,25317,2042,4,2010
0,25,25317,2114,5,2010
0,25,25317,2015,6,2010
0,25,25317,2095,10,2010
0,25,25317,2161,8,2010
0,25,25317,1931,11,2010
0,25,25317,1916,12,2010
0,25,25377,2042,2,2010
0,25,25377,2151,1,2010
0,25,25377,2219,9,2010
0,25,25377,2096,7,2010
0,25,25377,2192,3,2010
0,25,25377,2042,4,2010
0,25,25377,2114,5,2010
0,25,25377,2015,6,2010
0,25,25377,2095,10,2010
0,25,25377,2161,8,2010
0,25,25377,1931,11,2010
0,25,25377,1916,12,2010
0,25,25126,2042,2,2010
0,25,25126,2151,1,2010
0,25,25126,2219,9,2010
0,25,25126,2096,7,2010
0,25,25126,2192,3,2010
0,25,25126,2042,4,2010
0,25,25126,2114,5,2010
0,25,25126,2015,6,2010
0,25,25126,2095,10,2010
0,25,25126,2161,8,2010
0,25,25126,1931,11,2010
0,25,25126,1916,12,2010
0,25,25658,2042,2,2010
0,25,25658,2151,1,2010
0,25,25658,2219,9,2010
0,25,25658,2096,7,2010
0,25,25658,2192,3,2010
0,25,25658,2042,4,2010
0,25,25658,2114,5,2010
0,25,25658,2015,6,2010
0,25,25658,2095,10,2010
0,25,25658,2161,8,2010
0,25,25658,1931,11,2010
0,25,25658,1916,12,2010
0,25,25649,2042,2,2010
0,25,25649,2151,1,2010
0,25,25649,2219,9,2010
0,25,25649,2096,7,2010
0,25,25649,2192,3,2010
0,25,25649,2042,4,2010
0,25,25649,2114,5,2010
0,25,25649,2015,6,2010
0,25,25649,2095,10,2010
0,25,25649,2161,8,2010
0,25,25649,1931,11,2010
0,25,25649,1916,12,2010
0,25,25524,2042,2,2010
0,25,25524,2151,1,2010
0,25,25524,2219,9,2010
0,25,25524,2096,7,2010
0,25,25524,2192,3,2010
0,25,25524,2042,4,2010
0,25,25524,2114,5,2010
0,25,25524,2015,6,2010
0,25,25524,2095,10,2010
0,25,25524,2161,8,2010
0,25,25524,1931,11,2010
0,25,25524,1916,12,2010
0,25,25120,2042,2,2010
0,25,25120,2151,1,2010
0,25,25120,2219,9,2010
0,25,25120,2096,7,2010
0,25,25120,2192,3,2010
0,25,25120,2042,4,2010
0,25,25120,2114,5,2010
0,25,25120,2015,6,2010
0,25,25120,2095,10,2010
0,25,25120,2161,8,2010
0,25,25120,1931,11,2010
0,25,25120,1916,12,2010
0,25,25394,2042,2,2010
0,25,25394,2151,1,2010
0,25,25394,2219,9,2010
0,25,25394,2096,7,2010
0,25,25394,2192,3,2010
0,25,25394,2042,4,2010
0,25,25394,2114,5,2010
0,25,25394,2015,6,2010
0,25,25394,2095,10,2010
0,25,25394,2161,8,2010
0,25,25394,1931,11,2010
0,25,25394,1916,12,2010
0,25,25885,2042,2,2010
0,25,25885,2151,1,2010
0,25,25885,2219,9,2010
0,25,25885,2096,7,2010
0,25,25885,2192,3,2010
0,25,25885,2042,4,2010
0,25,25885,2114,5,2010
0,25,25885,2015,6,2010
0,25,25885,2095,10,2010
0,25,25885,2161,8,2010
0,25,25885,1931,11,2010
0,25,25885,1916,12,2010
0,25,25898,2042,2,2010
0,25,25898,2151,1,2010
0,25,25898,2219,9,2010
0,25,25898,2096,7,2010
0,25,25898,2192,3,2010
0,25,25898,2042,4,2010
0,25,25898,2114,5,2010
0,25,25898,2015,6,2010
0,25,25898,2095,10,2010
0,25,25898,2161,8,2010
0,25,25898,1931,11,2010
0,25,25898,1916,12,2010
0,25,25099,2042,2,2010
0,25,25099,2151,1,2010
0,25,25099,2219,9,2010
0,25,25099,2096,7,2010
0,25,25099,2192,3,2010
0,25,25099,2042,4,2010
0,25,25099,2114,5,2010
0,25,25099,2015,6,2010
0,25,25099,2095,10,2010
0,25,25099,2161,8,2010
0,25,25099,1931,11,2010
0,25,25099,1916,12,2010
0,25,25260,2042,2,2010
0,25,25260,2151,1,2010
0,25,25260,2219,9,2010
0,25,25260,2096,7,2010
0,25,25260,2192,3,2010
0,25,25260,2042,4,2010
0,25,25260,2114,5,2010
0,25,25260,2015,6,2010
0,25,25260,2095,10,2010
0,25,25260,2161,8,2010
0,25,25260,1931,11,2010
0,25,25260,1916,12,2010
0,25,25867,2042,2,2010
0,25,25867,2151,1,2010
0,25,25867,2219,9,2010
0,25,25867,2096,7,2010
0,25,25867,2192,3,2010
0,25,25867,2042,4,2010
0,25,25867,2114,5,2010
0,25,25867,2015,6,2010
0,25,25867,2095,10,2010
0,25,25867,2161,8,2010
0,25,25867,1931,11,2010
0,25,25867,1916,12,2010
0,25,25123,2042,2,2010
0,25,25123,2151,1,2010
0,25,25123,2219,9,2010
0,25,25123,2096,7,2010
0,25,25123,2192,3,2010
0,25,25123,2042,4,2010
0,25,25123,2114,5,2010
0,25,25123,2015,6,2010
0,25,25123,2095,10,2010
0,25,25123,2161,8,2010
0,25,25123,1931,11,2010
0,25,25123,1916,12,2010
0,25,25779,2042,2,2010
0,25,25779,2151,1,2010
0,25,25779,2219,9,2010
0,25,25779,2096,7,2010
0,25,25779,2192,3,2010
0,25,25779,2042,4,2010
0,25,25779,2114,5,2010
0,25,25779,2015,6,2010
0,25,25779,2095,10,2010
0,25,25779,2161,8,2010
0,25,25779,1931,11,2010
0,25,25779,1916,12,2010
0,25,25781,2042,2,2010
0,25,25781,2151,1,2010
0,25,25781,2219,9,2010
0,25,25781,2096,7,2010
0,25,25781,2192,3,2010
0,25,25781,2042,4,2010
0,25,25781,2114,5,2010
0,25,25781,2015,6,2010
0,25,25781,2095,10,2010
0,25,25781,2161,8,2010
0,25,25781,1931,11,2010
0,25,25781,1916,12,2010
0,25,25258,2042,2,2010
0,25,25258,2151,1,2010
0,25,25258,2219,9,2010
0,25,25258,2096,7,2010
0,25,25258,2192,3,2010
0,25,25258,2042,4,2010
0,25,25258,2114,5,2010
0,25,25258,2015,6,2010
0,25,25258,2095,10,2010
0,25,25258,2161,8,2010
0,25,25258,1931,11,2010
0,25,25258,1916,12,2010
0,25,25645,2042,2,2010
0,25,25645,2151,1,2010
0,25,25645,2219,9,2010
0,25,25645,2096,7,2010
0,25,25645,2192,3,2010
0,25,25645,2042,4,2010
0,25,25645,2114,5,2010
0,25,25645,2015,6,2010
0,25,25645,2095,10,2010
0,25,25645,2161,8,2010
0,25,25645,1931,11,2010
0,25,25645,1916,12,2010
0,25,25001,2042,2,2010
0,25,25001,2151,1,2010
0,25,25001,2219,9,2010
0,25,25001,2096,7,2010
0,25,25001,2192,3,2010
0,25,25001,2042,4,2010
0,25,25001,2114,5,2010
0,25,25001,2015,6,2010
0,25,25001,2095,10,2010
0,25,25001,2161,8,2010
0,25,25001,1931,11,2010
0,25,25001,1916,12,2010
0,25,25288,2042,2,2010
0,25,25288,2151,1,2010
0,25,25288,2219,9,2010
0,25,25288,2096,7,2010
0,25,25288,2192,3,2010
0,25,25288,2042,4,2010
0,25,25288,2114,5,2010
0,25,25288,2015,6,2010
0,25,25288,2095,10,2010
0,25,25288,2161,8,2010
0,25,25288,1931,11,2010
0,25,25288,1916,12,2010
0,25,25407,2042,2,2010
0,25,25407,2151,1,2010
0,25,25407,2219,9,2010
0,25,25407,2096,7,2010
0,25,25407,2192,3,2010
0,25,25407,2042,4,2010
0,25,25407,2114,5,2010
0,25,25407,2015,6,2010
0,25,25407,2095,10,2010
0,25,25407,2161,8,2010
0,25,25407,1931,11,2010
0,25,25407,1916,12,2010
0,25,25777,2042,2,2010
0,25,25777,2151,1,2010
0,25,25777,2219,9,2010
0,25,25777,2096,7,2010
0,25,25777,2192,3,2010
0,25,25777,2042,4,2010
0,25,25777,2114,5,2010
0,25,25777,2015,6,2010
0,25,25777,2095,10,2010
0,25,25777,2161,8,2010
0,25,25777,1931,11,2010
0,25,25777,1916,12,2010
0,25,25599,2042,2,2010
0,25,25599,2151,1,2010
0,25,25599,2219,9,2010
0,25,25599,2096,7,2010
0,25,25599,2192,3,2010
0,25,25599,2042,4,2010
0,25,25599,2114,5,2010
0,25,25599,2015,6,2010
0,25,25599,2095,10,2010
0,25,25599,2161,8,2010
0,25,25599,1931,11,2010
0,25,25599,1916,12,2010
0,25,25339,2042,2,2010
0,25,25339,2151,1,2010
0,25,25339,2219,9,2010
0,25,25339,2096,7,2010
0,25,25339,2192,3,2010
0,25,25339,2042,4,2010
0,25,25339,2114,5,2010
0,25,25339,2015,6,2010
0,25,25339,2095,10,2010
0,25,25339,2161,8,2010
0,25,25339,1931,11,2010
0,25,25339,1916,12,2010
0,25,25594,2042,2,2010
0,25,25594,2151,1,2010
0,25,25594,2219,9,2010
0,25,25594,2096,7,2010
0,25,25594,2192,3,2010
0,25,25594,2042,4,2010
0,25,25594,2114,5,2010
0,25,25594,2015,6,2010
0,25,25594,2095,10,2010
0,25,25594,2161,8,2010
0,25,25594,1931,11,2010
0,25,25594,1916,12,2010
0,25,25426,2042,2,2010
0,25,25426,2151,1,2010
0,25,25426,2219,9,2010
0,25,25426,2096,7,2010
0,25,25426,2192,3,2010
0,25,25426,2042,4,2010
0,25,25426,2114,5,2010
0,25,25426,2015,6,2010
0,25,25426,2095,10,2010
0,25,25426,2161,8,2010
0,25,25426,1931,11,2010
0,25,25426,1916,12,2010
0,25,25793,2042,2,2010
0,25,25793,2151,1,2010
0,25,25793,2219,9,2010
0,25,25793,2096,7,2010
0,25,25793,2192,3,2010
0,25,25793,2042,4,2010
0,25,25793,2114,5,2010
0,25,25793,2015,6,2010
0,25,25793,2095,10,2010
0,25,25793,2161,8,2010
0,25,25793,1931,11,2010
0,25,25793,1916,12,2010
0,25,25745,2042,2,2010
0,25,25745,2151,1,2010
0,25,25745,2219,9,2010
0,25,25745,2096,7,2010
0,25,25745,2192,3,2010
0,25,25745,2042,4,2010
