,Region,Municipality,Births,Month,Year
0,76,76364,4448,6,2017
0,76,76364,4782,9,2017
0,76,76364,4657,8,2017
0,76,76364,4588,10,2017
0,76,76364,4206,11,2017
0,76,76364,4413,12,2017
0,76,76041,4161,1,2017
0,76,76041,4515,3,2017
0,76,76041,3966,2,2017
0,76,76041,4532,5,2017
0,76,76041,4434,4,2017
0,76,76041,4620,7,2017
0,76,76041,4448,6,2017
0,76,76041,4782,9,2017
0,76,76041,4657,8,2017
0,76,76041,4588,10,2017
0,76,76041,4206,11,2017
0,76,76041,4413,12,2017
0,76,76233,4161,1,2017
0,76,76233,4515,3,2017
0,76,76233,3966,2,2017
0,76,76233,4532,5,2017
0,76,76233,4434,4,2017
0,76,76233,4620,7,2017
0,76,76233,4448,6,2017
0,76,76233,4782,9,2017
0,76,76233,4657,8,2017
0,76,76233,4588,10,2017
0,76,76233,4206,11,2017
0,76,76233,4413,12,2017
0,76,76243,4161,1,2017
0,76,76243,4515,3,2017
0,76,76243,3966,2,2017
0,76,76243,4532,5,2017
0,76,76243,4434,4,2017
0,76,76243,4620,7,2017
0,76,76243,4448,6,2017
0,76,76243,4782,9,2017
0,76,76243,4657,8,2017
0,76,76243,4588,10,2017
0,76,76243,4206,11,2017
0,76,76243,4413,12,2017
0,76,76892,4161,1,2017
0,76,76892,4515,3,2017
0,76,76892,3966,2,2017
0,76,76892,4532,5,2017
0,76,76892,4434,4,2017
0,76,76892,4620,7,2017
0,76,76892,4448,6,2017
0,76,76892,4782,9,2017
0,76,76892,4657,8,2017
0,76,76892,4588,10,2017
0,76,76892,4206,11,2017
0,76,76892,4413,12,2017
0,76,76318,4161,1,2017
0,76,76318,4515,3,2017
0,76,76318,3966,2,2017
0,76,76318,4532,5,2017
0,76,76318,4434,4,2017
0,76,76318,4620,7,2017
0,76,76318,4448,6,2017
0,76,76318,4782,9,2017
0,76,76318,4657,8,2017
0,76,76318,4588,10,2017
0,76,76318,4206,11,2017
0,76,76318,4413,12,2017
0,76,76250,4161,1,2017
0,76,76250,4515,3,2017
0,76,76250,3966,2,2017
0,76,76250,4532,5,2017
0,76,76250,4434,4,2017
0,76,76250,4620,7,2017
0,76,76250,4448,6,2017
0,76,76250,4782,9,2017
0,76,76250,4657,8,2017
0,76,76250,4588,10,2017
0,76,76250,4206,11,2017
0,76,76250,4413,12,2017
0,76,76403,4161,1,2017
0,76,76403,4515,3,2017
0,76,76403,3966,2,2017
0,76,76403,4532,5,2017
0,76,76403,4434,4,2017
0,76,76403,4620,7,2017
0,76,76403,4448,6,2017
0,76,76403,4782,9,2017
0,76,76403,4657,8,2017
0,76,76403,4588,10,2017
0,76,76403,4206,11,2017
0,76,76403,4413,12,2017
0,76,76248,4161,1,2017
0,76,76248,4515,3,2017
0,76,76248,3966,2,2017
0,76,76248,4532,5,2017
0,76,76248,4434,4,2017
0,76,76248,4620,7,2017
0,76,76248,4448,6,2017
0,76,76248,4782,9,2017
0,76,76248,4657,8,2017
0,76,76248,4588,10,2017
0,76,76248,4206,11,2017
0,76,76248,4413,12,2017
0,76,76563,4161,1,2017
0,76,76563,4515,3,2017
0,76,76563,3966,2,2017
0,76,76563,4532,5,2017
0,76,76563,4434,4,2017
0,76,76563,4620,7,2017
0,76,76563,4448,6,2017
0,76,76563,4782,9,2017
0,76,76563,4657,8,2017
0,76,76563,4588,10,2017
0,76,76563,4206,11,2017
0,76,76563,4413,12,2017
0,76,76497,4161,1,2017
0,76,76497,4515,3,2017
0,76,76497,3966,2,2017
0,76,76497,4532,5,2017
0,76,76497,4434,4,2017
0,76,76497,4620,7,2017
0,76,76497,4448,6,2017
0,76,76497,4782,9,2017
0,76,76497,4657,8,2017
0,76,76497,4588,10,2017
0,76,76497,4206,11,2017
0,76,76497,4413,12,2017
0,76,76400,4161,1,2017
0,76,76400,4515,3,2017
0,76,76400,3966,2,2017
0,76,76400,4532,5,2017
0,76,76400,4434,4,2017
0,76,76400,4620,7,2017
0,76,76400,4448,6,2017
0,76,76400,4782,9,2017
0,76,76400,4657,8,2017
0,76,76400,4588,10,2017
0,76,76400,4206,11,2017
0,76,76400,4413,12,2017
0,76,76054,4161,1,2017
0,76,76054,4515,3,2017
0,76,76054,3966,2,2017
0,76,76054,4532,5,2017
0,76,76054,4434,4,2017
0,76,76054,4620,7,2017
0,76,76054,4448,6,2017
0,76,76054,4782,9,2017
0,76,76054,4657,8,2017
0,76,76054,4588,10,2017
0,76,76054,4206,11,2017
0,76,76054,4413,12,2017
0,76,76823,4161,1,2017
0,76,76823,4515,3,2017
0,76,76823,3966,2,2017
0,76,76823,4532,5,2017
0,76,76823,4434,4,2017
0,76,76823,4620,7,2017
0,76,76823,4448,6,2017
0,76,76823,4782,9,2017
0,76,76823,4657,8,2017
0,76,76823,4588,10,2017
0,76,76823,4206,11,2017
0,76,76823,4413,12,2017
0,76,76616,4161,1,2017
0,76,76616,4515,3,2017
0,76,76616,3966,2,2017
0,76,76616,4532,5,2017
0,76,76616,4434,4,2017
0,76,76616,4620,7,2017
0,76,76616,4448,6,2017
0,76,76616,4782,9,2017
0,76,76616,4657,8,2017
0,76,76616,4588,10,2017
0,76,76616,4206,11,2017
0,76,76616,4413,12,2017
0,76,76100,4161,1,2017
0,76,76100,4515,3,2017
0,76,76100,3966,2,2017
0,76,76100,4532,5,2017
0,76,76100,4434,4,2017
0,76,76100,4620,7,2017
0,76,76100,4448,6,2017
0,76,76100,4782,9,2017
0,76,76100,4657,8,2017
0,76,76100,4588,10,2017
0,76,76100,4206,11,2017
0,76,76100,4413,12,2017
0,76,76377,4161,1,2017
0,76,76377,4515,3,2017
0,76,76377,3966,2,2017
0,76,76377,4532,5,2017
0,76,76377,4434,4,2017
0,76,76377,4620,7,2017
0,76,76377,4448,6,2017
0,76,76377,4782,9,2017
0,76,76377,4657,8,2017
0,76,76377,4588,10,2017
0,76,76377,4206,11,2017
0,76,76377,4413,12,2017
0,76,76828,4161,1,2017
0,76,76828,4515,3,2017
0,76,76828,3966,2,2017
0,76,76828,4532,5,2017
0,76,76828,4434,4,2017
0,76,76828,4620,7,2017
0,76,76828,4448,6,2017
0,76,76828,4782,9,2017
0,76,76828,4657,8,2017
0,76,76828,4588,10,2017
0,76,76828,4206,11,2017
0,76,76828,4413,12,2017
0,76,76126,4161,1,2017
0,76,76126,4515,3,2017
0,76,76126,3966,2,2017
0,76,76126,4532,5,2017
0,76,76126,4434,4,2017
0,76,76126,4620,7,2017
0,76,76126,4448,6,2017
0,76,76126,4782,9,2017
0,76,76126,4657,8,2017
0,76,76126,4588,10,2017
0,76,76126,4206,11,2017
0,76,76126,4413,12,2017
0,76,76036,4161,1,2017
0,76,76036,4515,3,2017
0,76,76036,3966,2,2017
0,76,76036,4532,5,2017
0,76,76036,4434,4,2017
0,76,76036,4620,7,2017
0,76,76036,4448,6,2017
0,76,76036,4782,9,2017
0,76,76036,4657,8,2017
0,76,76036,4588,10,2017
0,76,76036,4206,11,2017
0,76,76036,4413,12,2017
0,76,76306,4161,1,2017
0,76,76306,4515,3,2017
0,76,76306,3966,2,2017
0,76,76306,4532,5,2017
0,76,76306,4434,4,2017
0,76,76306,4620,7,2017
0,76,76306,4448,6,2017
0,76,76306,4782,9,2017
0,76,76306,4657,8,2017
0,76,76306,4588,10,2017
0,76,76306,4206,11,2017
0,76,76306,4413,12,2017
0,76,76670,4161,1,2017
0,76,76670,4515,3,2017
0,76,76670,3966,2,2017
0,76,76670,4532,5,2017
0,76,76670,4434,4,2017
0,76,76670,4620,7,2017
0,76,76670,4448,6,2017
0,76,76670,4782,9,2017
0,76,76670,4657,8,2017
0,76,76670,4588,10,2017
0,76,76670,4206,11,2017
0,76,76670,4413,12,2017
0,76,76890,4161,1,2017
0,76,76890,4515,3,2017
0,76,76890,3966,2,2017
0,76,76890,4532,5,2017
0,76,76890,4434,4,2017
0,76,76890,4620,7,2017
0,76,76890,4448,6,2017
0,76,76890,4782,9,2017
0,76,76890,4657,8,2017
0,76,76890,4588,10,2017
0,76,76890,4206,11,2017
0,76,76890,4413,12,2017
0,76,76606,4161,1,2017
0,76,76606,4515,3,2017
0,76,76606,3966,2,2017
0,76,76606,4532,5,2017
0,76,76606,4434,4,2017
0,76,76606,4620,7,2017
0,76,76606,4448,6,2017
0,76,76606,4782,9,2017
0,76,76606,4657,8,2017
0,76,76606,4588,10,2017
0,76,76606,4206,11,2017
0,76,76606,4413,12,2017
0,76,76130,4161,1,2017
0,76,76130,4515,3,2017
0,76,76130,3966,2,2017
0,76,76130,4532,5,2017
0,76,76130,4434,4,2017
0,76,76130,4620,7,2017
0,76,76130,4448,6,2017
0,76,76130,4782,9,2017
0,76,76130,4657,8,2017
0,76,76130,4588,10,2017
0,76,76130,4206,11,2017
0,76,76130,4413,12,2017
0,76,76246,4161,1,2017
0,76,76246,4515,3,2017
0,76,76246,3966,2,2017
0,76,76246,4532,5,2017
0,76,76246,4434,4,2017
0,76,76246,4620,7,2017
0,76,76246,4448,6,2017
0,76,76246,4782,9,2017
0,76,76246,4657,8,2017
0,76,76246,4588,10,2017
0,76,76246,4206,11,2017
0,76,76246,4413,12,2017
0,76,76869,4161,1,2017
0,76,76869,4515,3,2017
0,76,76869,3966,2,2017
0,76,76869,4532,5,2017
0,76,76869,4434,4,2017
0,76,76869,4620,7,2017
0,76,76869,4448,6,2017
0,76,76869,4782,9,2017
0,76,76869,4657,8,2017
0,76,76869,4588,10,2017
0,76,76869,4206,11,2017
0,76,76869,4413,12,2017
0,76,76845,4161,1,2017
0,76,76845,4515,3,2017
0,76,76845,3966,2,2017
0,76,76845,4532,5,2017
0,76,76845,4434,4,2017
0,76,76845,4620,7,2017
0,76,76845,4448,6,2017
0,76,76845,4782,9,2017
0,76,76845,4657,8,2017
0,76,76845,4588,10,2017
0,76,76845,4206,11,2017
0,76,76845,4413,12,2017
0,76,76863,4161,1,2017
0,76,76863,4515,3,2017
0,76,76863,3966,2,2017
0,76,76863,4532,5,2017
0,76,76863,4434,4,2017
0,76,76863,4620,7,2017
0,76,76863,4448,6,2017
0,76,76863,4782,9,2017
0,76,76863,4657,8,2017
0,76,76863,4588,10,2017
0,76,76863,4206,11,2017
0,76,76863,4413,12,2017
0,76,76113,4161,1,2017
0,76,76113,4515,3,2017
0,76,76113,3966,2,2017
0,76,76113,4532,5,2017
0,76,76113,4434,4,2017
0,76,76113,4620,7,2017
0,76,76113,4448,6,2017
0,76,76113,4782,9,2017
0,76,76113,4657,8,2017
0,76,76113,4588,10,2017
0,76,76113,4206,11,2017
0,76,76113,4413,12,2017
0,08,08001,3413,1,2017
0,08,08001,3292,3,2017
0,08,08001,2772,2,2017
0,08,08001,3516,5,2017
0,08,08001,3277,4,2017
0,08,08001,3534,7,2017
0,08,08001,3420,6,2017
0,08,08001,4125,9,2017
0,08,08001,3913,8,2017
0,08,08001,4246,10,2017
0,08,08001,4172,11,2017
0,08,08001,3773,12,2017
0,08,08758,3413,1,2017
0,08,08758,3292,3,2017
0,08,08758,2772,2,2017
0,08,08758,3516,5,2017
0,08,08758,3277,4,2017
0,08,08758,3534,7,2017
0,08,08758,3420,6,2017
0,08,08758,4125,9,2017
0,08,08758,3913,8,2017
0,08,08758,4246,10,2017
0,08,08758,4172,11,2017
0,08,08758,3773,12,2017
0,08,08638,3413,1,2017
0,08,08638,3292,3,2017
0,08,08638,2772,2,2017
0,08,08638,3516,5,2017
0,08,08638,3277,4,2017
0,08,08638,3534,7,2017
0,08,08638,3420,6,2017
0,08,08638,4125,9,2017
0,08,08638,3913,8,2017
0,08,08638,4246,10,2017
0,08,08638,4172,11,2017
0,08,08638,3773,12,2017
0,08,08573,3413,1,2017
0,08,08573,3292,3,2017
0,08,08573,2772,2,2017
0,08,08573,3516,5,2017
0,08,08573,3277,4,2017
0,08,08573,3534,7,2017
0,08,08573,3420,6,2017
0,08,08573,4125,9,2017
0,08,08573,3913,8,2017
0,08,08573,4246,10,2017
0,08,08573,4172,11,2017
0,08,08573,3773,12,2017
0,08,08436,3413,1,2017
0,08,08436,3292,3,2017
0,08,08436,2772,2,2017
0,08,08436,3516,5,2017
0,08,08436,3277,4,2017
0,08,08436,3534,7,2017
0,08,08436,3420,6,2017
0,08,08436,4125,9,2017
0,08,08436,3913,8,2017
0,08,08436,4246,10,2017
0,08,08436,4172,11,2017
0,08,08436,3773,12,2017
0,08,08560,3413,1,2017
0,08,08560,3292,3,2017
0,08,08560,2772,2,2017
0,08,08560,3516,5,2017
0,08,08560,3277,4,2017
0,08,08560,3534,7,2017
0,08,08560,3420,6,2017
0,08,08560,4125,9,2017
0,08,08560,3913,8,2017
0,08,08560,4246,10,2017
0,08,08560,4172,11,2017
0,08,08560,3773,12,2017
0,08,08078,3413,1,2017
0,08,08078,3292,3,2017
0,08,08078,2772,2,2017
0,08,08078,3516,5,2017
0,08,08078,3277,4,2017
0,08,08078,3534,7,2017
0,08,08078,3420,6,2017
0,08,08078,4125,9,2017
0,08,08078,3913,8,2017
0,08,08078,4246,10,2017
0,08,08078,4172,11,2017
0,08,08078,3773,12,2017
0,08,08832,3413,1,2017
0,08,08832,3292,3,2017
0,08,08832,2772,2,2017
0,08,08832,3516,5,2017
0,08,08832,3277,4,2017
0,08,08832,3534,7,2017
0,08,08832,3420,6,2017
0,08,08832,4125,9,2017
0,08,08832,3913,8,2017
0,08,08832,4246,10,2017
0,08,08832,4172,11,2017
0,08,08832,3773,12,2017
0,08,08606,3413,1,2017
0,08,08606,3292,3,2017
0,08,08606,2772,2,2017
0,08,08606,3516,5,2017
0,08,08606,3277,4,2017
0,08,08606,3534,7,2017
0,08,08606,3420,6,2017
0,08,08606,4125,9,2017
0,08,08606,3913,8,2017
0,08,08606,4246,10,2017
0,08,08606,4172,11,2017
0,08,08606,3773,12,2017
0,08,08520,3413,1,2017
0,08,08520,3292,3,2017
0,08,08520,2772,2,2017
0,08,08520,3516,5,2017
0,08,08520,3277,4,2017
0,08,08520,3534,7,2017
0,08,08520,3420,6,2017
0,08,08520,4125,9,2017
0,08,08520,3913,8,2017
0,08,08520,4246,10,2017
0,08,08520,4172,11,2017
0,08,08520,3773,12,2017
0,08,08421,3413,1,2017
0,08,08421,3292,3,2017
0,08,08421,2772,2,2017
0,08,08421,3516,5,2017
0,08,08421,3277,4,2017
0,08,08421,3534,7,2017
0,08,08421,3420,6,2017
0,08,08421,4125,9,2017
0,08,08421,3913,8,2017
0,08,08421,4246,10,2017
0,08,08421,4172,11,2017
0,08,08421,3773,12,2017
0,08,08433,3413,1,2017
0,08,08433,3292,3,2017
0,08,08433,2772,2,2017
0,08,08433,3516,5,2017
0,08,08433,3277,4,2017
0,08,08433,3534,7,2017
0,08,08433,3420,6,2017
0,08,08433,4125,9,2017
0,08,08433,3913,8,2017
0,08,08433,4246,10,2017
0,08,08433,4172,11,2017
0,08,08433,3773,12,2017
0,08,08296,3413,1,2017
0,08,08296,3292,3,2017
0,08,08296,2772,2,2017
0,08,08296,3516,5,2017
0,08,08296,3277,4,2017
0,08,08296,3534,7,2017
0,08,08296,3420,6,2017
0,08,08296,4125,9,2017
0,08,08296,3913,8,2017
0,08,08296,4246,10,2017
0,08,08296,4172,11,2017
0,08,08296,3773,12,2017
0,08,08634,3413,1,2017
0,08,08634,3292,3,2017
0,08,08634,2772,2,2017
0,08,08634,3516,5,2017
0,08,08634,3277,4,2017
0,08,08634,3534,7,2017
0,08,08634,3420,6,2017
0,08,08634,4125,9,2017
0,08,08634,3913,8,2017
0,08,08634,4246,10,2017
0,08,08634,4172,11,2017
0,08,08634,3773,12,2017
0,08,08141,3413,1,2017
0,08,08141,3292,3,2017
0,08,08141,2772,2,2017
0,08,08141,3516,5,2017
0,08,08141,3277,4,2017
0,08,08141,3534,7,2017
0,08,08141,3420,6,2017
0,08,08141,4125,9,2017
0,08,08141,3913,8,2017
0,08,08141,4246,10,2017
0,08,08141,4172,11,2017
0,08,08141,3773,12,2017
0,08,08549,3413,1,2017
0,08,08549,3292,3,2017
0,08,08549,2772,2,2017
0,08,08549,3516,5,2017
0,08,08549,3277,4,2017
0,08,08549,3534,7,2017
0,08,08549,3420,6,2017
0,08,08549,4125,9,2017
0,08,08549,3913,8,2017
0,08,08549,4246,10,2017
0,08,08549,4172,11,2017
0,08,08549,3773,12,2017
0,08,08372,3413,1,2017
0,08,08372,3292,3,2017
0,08,08372,2772,2,2017
0,08,08372,3516,5,2017
0,08,08372,3277,4,2017
0,08,08372,3534,7,2017
0,08,08372,3420,6,2017
0,08,08372,4125,9,2017
0,08,08372,3913,8,2017
0,08,08372,4246,10,2017
0,08,08372,4172,11,2017
0,08,08372,3773,12,2017
0,08,08770,3413,1,2017
0,08,08770,3292,3,2017
0,08,08770,2772,2,2017
0,08,08770,3516,5,2017
0,08,08770,3277,4,2017
0,08,08770,3534,7,2017
0,08,08770,3420,6,2017
0,08,08770,4125,9,2017
0,08,08770,3913,8,2017
0,08,08770,4246,10,2017
0,08,08770,4172,11,2017
0,08,08770,3773,12,2017
0,08,08685,3413,1,2017
0,08,08685,3292,3,2017
0,08,08685,2772,2,2017
0,08,08685,3516,5,2017
0,08,08685,3277,4,2017
0,08,08685,3534,7,2017
0,08,08685,3420,6,2017
0,08,08685,4125,9,2017
0,08,08685,3913,8,2017
0,08,08685,4246,10,2017
0,08,08685,4172,11,2017
0,08,08685,3773,12,2017
0,08,08675,3413,1,2017
0,08,08675,3292,3,2017
0,08,08675,2772,2,2017
0,08,08675,3516,5,2017
0,08,08675,3277,4,2017
0,08,08675,3534,7,2017
0,08,08675,3420,6,2017
0,08,08675,4125,9,2017
0,08,08675,3913,8,2017
0,08,08675,4246,10,2017
0,08,08675,4172,11,2017
0,08,08675,3773,12,2017
0,08,08558,3413,1,2017
0,08,08558,3292,3,2017
0,08,08558,2772,2,2017
0,08,08558,3516,5,2017
0,08,08558,3277,4,2017
0,08,08558,3534,7,2017
0,08,08558,3420,6,2017
0,08,08558,4125,9,2017
0,08,08558,3913,8,2017
0,08,08558,4246,10,2017
0,08,08558,4172,11,2017
0,08,08558,3773,12,2017
0,08,08849,3413,1,2017
0,08,08849,3292,3,2017
0,08,08849,2772,2,2017
0,08,08849,3516,5,2017
0,08,08849,3277,4,2017
0,08,08849,3534,7,2017
0,08,08849,3420,6,2017
0,08,08849,4125,9,2017
0,08,08849,3913,8,2017
0,08,08849,4246,10,2017
0,08,08849,4172,11,2017
0,08,08849,3773,12,2017
0,08,08137,3413,1,2017
0,08,08137,3292,3,2017
0,08,08137,2772,2,2017
0,08,08137,3516,5,2017
0,08,08137,3277,4,2017
0,08,08137,3534,7,2017
0,08,08137,3420,6,2017
0,08,08137,4125,9,2017
0,08,08137,3913,8,2017
0,08,08137,4246,10,2017
0,08,08137,4172,11,2017
0,08,08137,3773,12,2017
0,05,05154,6173,1,2017
0,05,05154,6316,3,2017
0,05,05154,5657,2,2017
0,05,05154,6424,5,2017
0,05,05154,6250,4,2017
0,05,05154,6690,7,2017
0,05,05154,6139,6,2017
0,05,05154,6847,9,2017
0,05,05154,6763,8,2017
0,05,05154,6571,10,2017
0,05,05154,6309,11,2017
0,05,05154,6545,12,2017
0,05,05266,6173,1,2017
0,05,05266,6316,3,2017
0,05,05266,5657,2,2017
0,05,05266,6424,5,2017
0,05,05266,6250,4,2017
0,05,05266,6690,7,2017
0,05,05266,6139,6,2017
0,05,05266,6847,9,2017
0,05,05266,6763,8,2017
0,05,05266,6571,10,2017
0,05,05266,6309,11,2017
0,05,05266,6545,12,2017
0,05,05837,6173,1,2017
0,05,05837,6316,3,2017
0,05,05837,5657,2,2017
0,05,05837,6424,5,2017
0,05,05837,6250,4,2017
0,05,05837,6690,7,2017
0,05,05837,6139,6,2017
0,05,05837,6847,9,2017
0,05,05837,6763,8,2017
0,05,05837,6571,10,2017
0,05,05837,6309,11,2017
0,05,05837,6545,12,2017
0,05,05001,6173,1,2017
0,05,05001,6316,3,2017
0,05,05001,5657,2,2017
0,05,05001,6424,5,2017
0,05,05001,6250,4,2017
0,05,05001,6690,7,2017
0,05,05001,6139,6,2017
0,05,05001,6847,9,2017
0,05,05001,6763,8,2017
0,05,05001,6571,10,2017
0,05,05001,6309,11,2017
0,05,05001,6545,12,2017
0,05,05887,6173,1,2017
0,05,05887,6316,3,2017
0,05,05887,5657,2,2017
0,05,05887,6424,5,2017
0,05,05887,6250,4,2017
0,05,05887,6690,7,2017
0,05,05887,6139,6,2017
0,05,05887,6847,9,2017
0,05,05887,6763,8,2017
0,05,05887,6571,10,2017
0,05,05887,6309,11,2017
0,05,05887,6545,12,2017
0,05,05045,6173,1,2017
0,05,05045,6316,3,2017
0,05,05045,5657,2,2017
0,05,05045,6424,5,2017
0,05,05045,6250,4,2017
0,05,05045,6690,7,2017
0,05,05045,6139,6,2017
0,05,05045,6847,9,2017
0,05,05045,6763,8,2017
0,05,05045,6571,10,2017
0,05,05045,6309,11,2017
0,05,05045,6545,12,2017
0,05,05129,6173,1,2017
0,05,05129,6316,3,2017
0,05,05129,5657,2,2017
0,05,05129,6424,5,2017
0,05,05129,6250,4,2017
0,05,05129,6690,7,2017
0,05,05129,6139,6,2017
0,05,05129,6847,9,2017
0,05,05129,6763,8,2017
0,05,05129,6571,10,2017
0,05,05129,6309,11,2017
0,05,05129,6545,12,2017
0,05,05172,6173,1,2017
0,05,05172,6316,3,2017
0,05,05172,5657,2,2017
0,05,05172,6424,5,2017
0,05,05172,6250,4,2017
0,05,05172,6690,7,2017
0,05,05172,6139,6,2017
0,05,05172,6847,9,2017
0,05,05172,6763,8,2017
0,05,05172,6571,10,2017
0,05,05172,6309,11,2017
0,05,05172,6545,12,2017
0,05,05736,6173,1,2017
0,05,05736,6316,3,2017
0,05,05736,5657,2,2017
0,05,05736,6424,5,2017
0,05,05736,6250,4,2017
0,05,05736,6690,7,2017
0,05,05736,6139,6,2017
0,05,05736,6847,9,2017
0,05,05736,6763,8,2017
0,05,05736,6571,10,2017
0,05,05736,6309,11,2017
0,05,05736,6545,12,2017
0,05,05847,6173,1,2017
0,05,05847,6316,3,2017
0,05,05847,5657,2,2017
0,05,05847,6424,5,2017
0,05,05847,6250,4,2017
0,05,05847,6690,7,2017
0,05,05847,6139,6,2017
0,05,05847,6847,9,2017
0,05,05847,6763,8,2017
0,05,05847,6571,10,2017
0,05,05847,6309,11,2017
0,05,05847,6545,12,2017
0,05,05890,6173,1,2017
0,05,05890,6316,3,2017
0,05,05890,5657,2,2017
0,05,05890,6424,5,2017
0,05,05890,6250,4,2017
0,05,05890,6690,7,2017
0,05,05890,6139,6,2017
0,05,05890,6847,9,2017
0,05,05890,6763,8,2017
0,05,05890,6571,10,2017
0,05,05890,6309,11,2017
0,05,05890,6545,12,2017
0,05,05101,6173,1,2017
0,05,05101,6316,3,2017
0,05,05101,5657,2,2017
0,05,05101,6424,5,2017
0,05,05101,6250,4,2017
0,05,05101,6690,7,2017
0,05,05101,6139,6,2017
0,05,05101,6847,9,2017
0,05,05101,6763,8,2017
0,05,05101,6571,10,2017
0,05,05101,6309,11,2017
0,05,05101,6545,12,2017
0,05,05234,6173,1,2017
0,05,05234,6316,3,2017
0,05,05234,5657,2,2017
0,05,05234,6424,5,2017
0,05,05234,6250,4,2017
0,05,05234,6690,7,2017
