,Region,Municipality,Births,Month,Year
0,25,25394,2082,1,2009
0,25,25394,2221,7,2009
0,25,25394,2252,8,2009
0,25,25394,2152,10,2009
0,25,25339,2421,9,2009
0,25,25339,2121,11,2009
0,25,25339,2234,12,2009
0,25,25339,1988,2,2009
0,25,25339,2199,3,2009
0,25,25339,2090,4,2009
0,25,25339,2100,5,2009
0,25,25339,2107,6,2009
0,25,25339,2082,1,2009
0,25,25339,2221,7,2009
0,25,25339,2252,8,2009
0,25,25339,2152,10,2009
0,25,25430,2421,9,2009
0,25,25430,2121,11,2009
0,25,25430,2234,12,2009
0,25,25430,1988,2,2009
0,25,25430,2199,3,2009
0,25,25430,2090,4,2009
0,25,25430,2100,5,2009
0,25,25430,2107,6,2009
0,25,25430,2082,1,2009
0,25,25430,2221,7,2009
0,25,25430,2252,8,2009
0,25,25430,2152,10,2009
0,25,25772,2421,9,2009
0,25,25772,2121,11,2009
0,25,25772,2234,12,2009
0,25,25772,1988,2,2009
0,25,25772,2199,3,2009
0,25,25772,2090,4,2009
0,25,25772,2100,5,2009
0,25,25772,2107,6,2009
0,25,25772,2082,1,2009
0,25,25772,2221,7,2009
0,25,25772,2252,8,2009
0,25,25772,2152,10,2009
0,25,25817,2421,9,2009
0,25,25817,2121,11,2009
0,25,25817,2234,12,2009
0,25,25817,1988,2,2009
0,25,25817,2199,3,2009
0,25,25817,2090,4,2009
0,25,25817,2100,5,2009
0,25,25817,2107,6,2009
0,25,25817,2082,1,2009
0,25,25817,2221,7,2009
0,25,25817,2252,8,2009
0,25,25817,2152,10,2009
0,25,25386,2421,9,2009
0,25,25386,2121,11,2009
0,25,25386,2234,12,2009
0,25,25386,1988,2,2009
0,25,25386,2199,3,2009
0,25,25386,2090,4,2009
0,25,25386,2100,5,2009
0,25,25386,2107,6,2009
0,25,25386,2082,1,2009
0,25,25386,2221,7,2009
0,25,25386,2252,8,2009
0,25,25386,2152,10,2009
0,25,25843,2421,9,2009
0,25,25843,2121,11,2009
0,25,25843,2234,12,2009
0,25,25843,1988,2,2009
0,25,25843,2199,3,2009
0,25,25843,2090,4,2009
0,25,25843,2100,5,2009
0,25,25843,2107,6,2009
0,25,25843,2082,1,2009
0,25,25843,2221,7,2009
0,25,25843,2252,8,2009
0,25,25843,2152,10,2009
0,25,25175,2421,9,2009
0,25,25175,2121,11,2009
0,25,25175,2234,12,2009
0,25,25175,1988,2,2009
0,25,25175,2199,3,2009
0,25,25175,2090,4,2009
0,25,25175,2100,5,2009
0,25,25175,2107,6,2009
0,25,25175,2082,1,2009
0,25,25175,2221,7,2009
0,25,25175,2252,8,2009
0,25,25175,2152,10,2009
0,25,25290,2421,9,2009
0,25,25290,2121,11,2009
0,25,25290,2234,12,2009
0,25,25290,1988,2,2009
0,25,25290,2199,3,2009
0,25,25290,2090,4,2009
0,25,25290,2100,5,2009
0,25,25290,2107,6,2009
0,25,25290,2082,1,2009
0,25,25290,2221,7,2009
0,25,25290,2252,8,2009
0,25,25290,2152,10,2009
0,25,25885,2421,9,2009
0,25,25885,2121,11,2009
0,25,25885,2234,12,2009
0,25,25885,1988,2,2009
0,25,25885,2199,3,2009
0,25,25885,2090,4,2009
0,25,25885,2100,5,2009
0,25,25885,2107,6,2009
0,25,25885,2082,1,2009
0,25,25885,2221,7,2009
0,25,25885,2252,8,2009
0,25,25885,2152,10,2009
0,25,25297,2421,9,2009
0,25,25297,2121,11,2009
0,25,25297,2234,12,2009
0,25,25297,1988,2,2009
0,25,25297,2199,3,2009
0,25,25297,2090,4,2009
0,25,25297,2100,5,2009
0,25,25297,2107,6,2009
0,25,25297,2082,1,2009
0,25,25297,2221,7,2009
0,25,25297,2252,8,2009
0,25,25297,2152,10,2009
0,25,25151,2421,9,2009
0,25,25151,2121,11,2009
0,25,25151,2234,12,2009
0,25,25151,1988,2,2009
0,25,25151,2199,3,2009
0,25,25151,2090,4,2009
0,25,25151,2100,5,2009
0,25,25151,2107,6,2009
0,25,25151,2082,1,2009
0,25,25151,2221,7,2009
0,25,25151,2252,8,2009
0,25,25151,2152,10,2009
0,25,25513,2421,9,2009
0,25,25513,2121,11,2009
0,25,25513,2234,12,2009
0,25,25513,1988,2,2009
0,25,25513,2199,3,2009
0,25,25513,2090,4,2009
0,25,25513,2100,5,2009
0,25,25513,2107,6,2009
0,25,25513,2082,1,2009
0,25,25513,2221,7,2009
0,25,25513,2252,8,2009
0,25,25513,2152,10,2009
0,25,25815,2421,9,2009
0,25,25815,2121,11,2009
0,25,25815,2234,12,2009
0,25,25815,1988,2,2009
0,25,25815,2199,3,2009
0,25,25815,2090,4,2009
0,25,25815,2100,5,2009
0,25,25815,2107,6,2009
0,25,25815,2082,1,2009
0,25,25815,2221,7,2009
0,25,25815,2252,8,2009
0,25,25815,2152,10,2009
0,25,25402,2421,9,2009
0,25,25402,2121,11,2009
0,25,25402,2234,12,2009
0,25,25402,1988,2,2009
0,25,25402,2199,3,2009
0,25,25402,2090,4,2009
0,25,25402,2100,5,2009
0,25,25402,2107,6,2009
0,25,25402,2082,1,2009
0,25,25402,2221,7,2009
0,25,25402,2252,8,2009
0,25,25402,2152,10,2009
0,25,25736,2421,9,2009
0,25,25736,2121,11,2009
0,25,25736,2234,12,2009
0,25,25736,1988,2,2009
0,25,25736,2199,3,2009
0,25,25736,2090,4,2009
0,25,25736,2100,5,2009
0,25,25736,2107,6,2009
0,25,25736,2082,1,2009
0,25,25736,2221,7,2009
0,25,25736,2252,8,2009
0,25,25736,2152,10,2009
0,25,25154,2421,9,2009
0,25,25154,2121,11,2009
0,25,25154,2234,12,2009
0,25,25154,1988,2,2009
0,25,25154,2199,3,2009
0,25,25154,2090,4,2009
0,25,25154,2100,5,2009
0,25,25154,2107,6,2009
0,25,25154,2082,1,2009
0,25,25154,2221,7,2009
0,25,25154,2252,8,2009
0,25,25154,2152,10,2009
0,25,25785,2421,9,2009
0,25,25785,2121,11,2009
0,25,25785,2234,12,2009
0,25,25785,1988,2,2009
0,25,25785,2199,3,2009
0,25,25785,2090,4,2009
0,25,25785,2100,5,2009
0,25,25785,2107,6,2009
0,25,25785,2082,1,2009
0,25,25785,2221,7,2009
0,25,25785,2252,8,2009
0,25,25785,2152,10,2009
0,25,25053,2421,9,2009
0,25,25053,2121,11,2009
0,25,25053,2234,12,2009
0,25,25053,1988,2,2009
0,25,25053,2199,3,2009
0,25,25053,2090,4,2009
0,25,25053,2100,5,2009
0,25,25053,2107,6,2009
0,25,25053,2082,1,2009
0,25,25053,2221,7,2009
0,25,25053,2252,8,2009
0,25,25053,2152,10,2009
0,25,25506,2421,9,2009
0,25,25506,2121,11,2009
0,25,25506,2234,12,2009
0,25,25506,1988,2,2009
0,25,25506,2199,3,2009
0,25,25506,2090,4,2009
0,25,25506,2100,5,2009
0,25,25506,2107,6,2009
0,25,25506,2082,1,2009
0,25,25506,2221,7,2009
0,25,25506,2252,8,2009
0,25,25506,2152,10,2009
0,25,25524,2421,9,2009
0,25,25524,2121,11,2009
0,25,25524,2234,12,2009
0,25,25524,1988,2,2009
0,25,25524,2199,3,2009
0,25,25524,2090,4,2009
0,25,25524,2100,5,2009
0,25,25524,2107,6,2009
0,25,25524,2082,1,2009
0,25,25524,2221,7,2009
0,25,25524,2252,8,2009
0,25,25524,2152,10,2009
0,25,25123,2421,9,2009
0,25,25123,2121,11,2009
0,25,25123,2234,12,2009
0,25,25123,1988,2,2009
0,25,25123,2199,3,2009
0,25,25123,2090,4,2009
0,25,25123,2100,5,2009
0,25,25123,2107,6,2009
0,25,25123,2082,1,2009
0,25,25123,2221,7,2009
0,25,25123,2252,8,2009
0,25,25123,2152,10,2009
0,25,25317,2421,9,2009
0,25,25317,2121,11,2009
0,25,25317,2234,12,2009
0,25,25317,1988,2,2009
0,25,25317,2199,3,2009
0,25,25317,2090,4,2009
0,25,25317,2100,5,2009
0,25,25317,2107,6,2009
0,25,25317,2082,1,2009
0,25,25317,2221,7,2009
0,25,25317,2252,8,2009
0,25,25317,2152,10,2009
0,25,25372,2421,9,2009
0,25,25372,2121,11,2009
0,25,25372,2234,12,2009
0,25,25372,1988,2,2009
0,25,25372,2199,3,2009
0,25,25372,2090,4,2009
0,25,25372,2100,5,2009
0,25,25372,2107,6,2009
0,25,25372,2082,1,2009
0,25,25372,2221,7,2009
0,25,25372,2252,8,2009
0,25,25372,2152,10,2009
0,25,25438,2421,9,2009
0,25,25438,2121,11,2009
0,25,25438,2234,12,2009
0,25,25438,1988,2,2009
0,25,25438,2199,3,2009
0,25,25438,2090,4,2009
0,25,25438,2100,5,2009
0,25,25438,2107,6,2009
0,25,25438,2082,1,2009
0,25,25438,2221,7,2009
0,25,25438,2252,8,2009
0,25,25438,2152,10,2009
0,25,25530,2421,9,2009
0,25,25530,2121,11,2009
0,25,25530,2234,12,2009
0,25,25530,1988,2,2009
0,25,25530,2199,3,2009
0,25,25530,2090,4,2009
0,25,25530,2100,5,2009
0,25,25530,2107,6,2009
0,25,25530,2082,1,2009
0,25,25530,2221,7,2009
0,25,25530,2252,8,2009
0,25,25530,2152,10,2009
0,25,25875,2421,9,2009
0,25,25875,2121,11,2009
0,25,25875,2234,12,2009
0,25,25875,1988,2,2009
0,25,25875,2199,3,2009
0,25,25875,2090,4,2009
0,25,25875,2100,5,2009
0,25,25875,2107,6,2009
0,25,25875,2082,1,2009
0,25,25875,2221,7,2009
0,25,25875,2252,8,2009
0,25,25875,2152,10,2009
0,25,25286,2421,9,2009
0,25,25286,2121,11,2009
0,25,25286,2234,12,2009
0,25,25286,1988,2,2009
0,25,25286,2199,3,2009
0,25,25286,2090,4,2009
0,25,25286,2100,5,2009
0,25,25286,2107,6,2009
0,25,25286,2082,1,2009
0,25,25286,2221,7,2009
0,25,25286,2252,8,2009
0,25,25286,2152,10,2009
0,25,25596,2421,9,2009
0,25,25596,2121,11,2009
0,25,25596,2234,12,2009
0,25,25596,1988,2,2009
0,25,25596,2199,3,2009
0,25,25596,2090,4,2009
0,25,25596,2100,5,2009
0,25,25596,2107,6,2009
0,25,25596,2082,1,2009
0,25,25596,2221,7,2009
0,25,25596,2252,8,2009
0,25,25596,2152,10,2009
0,25,25040,2421,9,2009
0,25,25040,2121,11,2009
0,25,25040,2234,12,2009
0,25,25040,1988,2,2009
0,25,25040,2199,3,2009
0,25,25040,2090,4,2009
0,25,25040,2100,5,2009
0,25,25040,2107,6,2009
0,25,25040,2082,1,2009
0,25,25040,2221,7,2009
0,25,25040,2252,8,2009
0,25,25040,2152,10,2009
0,25,25862,2421,9,2009
0,25,25862,2121,11,2009
0,25,25862,2234,12,2009
0,25,25862,1988,2,2009
0,25,25862,2199,3,2009
0,25,25862,2090,4,2009
0,25,25862,2100,5,2009
0,25,25862,2107,6,2009
0,25,25862,2082,1,2009
0,25,25862,2221,7,2009
0,25,25862,2252,8,2009
0,25,25862,2152,10,2009
0,25,25326,2421,9,2009
0,25,25326,2121,11,2009
0,25,25326,2234,12,2009
0,25,25326,1988,2,2009
0,25,25326,2199,3,2009
0,25,25326,2090,4,2009
0,25,25326,2100,5,2009
0,25,25326,2107,6,2009
0,25,25326,2082,1,2009
0,25,25326,2221,7,2009
0,25,25326,2252,8,2009
0,25,25326,2152,10,2009
0,25,25322,2421,9,2009
0,25,25322,2121,11,2009
0,25,25322,2234,12,2009
0,25,25322,1988,2,2009
0,25,25322,2199,3,2009
0,25,25322,2090,4,2009
0,25,25322,2100,5,2009
0,25,25322,2107,6,2009
0,25,25322,2082,1,2009
0,25,25322,2221,7,2009
0,25,25322,2252,8,2009
0,25,25322,2152,10,2009
0,25,25245,2421,9,2009
0,25,25245,2121,11,2009
0,25,25245,2234,12,2009
0,25,25245,1988,2,2009
0,25,25245,2199,3,2009
0,25,25245,2090,4,2009
0,25,25245,2100,5,2009
0,25,25245,2107,6,2009
0,25,25245,2082,1,2009
0,25,25245,2221,7,2009
0,25,25245,2252,8,2009
0,25,25245,2152,10,2009
0,25,25740,2421,9,2009
0,25,25740,2121,11,2009
0,25,25740,2234,12,2009
0,25,25740,1988,2,2009
0,25,25740,2199,3,2009
0,25,25740,2090,4,2009
0,25,25740,2100,5,2009
0,25,25740,2107,6,2009
0,25,25740,2082,1,2009
0,25,25740,2221,7,2009
0,25,25740,2252,8,2009
0,25,25740,2152,10,2009
0,25,25295,2421,9,2009
0,25,25295,2121,11,2009
0,25,25295,2234,12,2009
0,25,25295,1988,2,2009
0,25,25295,2199,3,2009
0,25,25295,2090,4,2009
0,25,25295,2100,5,2009
0,25,25295,2107,6,2009
0,25,25295,2082,1,2009
0,25,25295,2221,7,2009
0,25,25295,2252,8,2009
0,25,25295,2152,10,2009
0,25,25486,2421,9,2009
0,25,25486,2121,11,2009
0,25,25486,2234,12,2009
0,25,25486,1988,2,2009
0,25,25486,2199,3,2009
0,25,25486,2090,4,2009
0,25,25486,2100,5,2009
0,25,25486,2107,6,2009
0,25,25486,2082,1,2009
0,25,25486,2221,7,2009
0,25,25486,2252,8,2009
0,25,25486,2152,10,2009
0,25,25335,2421,9,2009
0,25,25335,2121,11,2009
0,25,25335,2234,12,2009
0,25,25335,1988,2,2009
0,25,25335,2199,3,2009
0,25,25335,2090,4,2009
0,25,25335,2100,5,2009
0,25,25335,2107,6,2009
0,25,25335,2082,1,2009
0,25,25335,2221,7,2009
0,25,25335,2252,8,2009
0,25,25335,2152,10,2009
0,25,25572,2421,9,2009
0,25,25572,2121,11,2009
0,25,25572,2234,12,2009
0,25,25572,1988,2,2009
0,25,25572,2199,3,2009
0,25,25572,2090,4,2009
0,25,25572,2100,5,2009
0,25,25572,2107,6,2009
0,25,25572,2082,1,2009
0,25,25572,2221,7,2009
0,25,25572,2252,8,2009
0,25,25572,2152,10,2009
0,25,25281,2421,9,2009
0,25,25281,2121,11,2009
0,25,25281,2234,12,2009
0,25,25281,1988,2,2009
0,25,25281,2199,3,2009
0,25,25281,2090,4,2009
0,25,25281,2100,5,2009
0,25,25281,2107,6,2009
0,25,25281,2082,1,2009
0,25,25281,2221,7,2009
0,25,25281,2252,8,2009
0,25,25281,2152,10,2009
0,25,25099,2421,9,2009
0,25,25099,2121,11,2009
0,25,25099,2234,12,2009
0,25,25099,1988,2,2009
0,25,25099,2199,3,2009
0,25,25099,2090,4,2009
0,25,25099,2100,5,2009
0,25,25099,2107,6,2009
0,25,25099,2082,1,2009
0,25,25099,2221,7,2009
0,25,25099,2252,8,2009
0,25,25099,2152,10,2009
0,25,25599,2421,9,2009
0,25,25599,2121,11,2009
0,25,25599,2234,12,2009
0,25,25599,1988,2,2009
0,25,25599,2199,3,2009
0,25,25599,2090,4,2009
0,25,25599,2100,5,2009
0,25,25599,2107,6,2009
0,25,25599,2082,1,2009
0,25,25599,2221,7,2009
0,25,25599,2252,8,2009
0,25,25599,2152,10,2009
0,25,25258,2421,9,2009
0,25,25258,2121,11,2009
0,25,25258,2234,12,2009
0,25,25258,1988,2,2009
0,25,25258,2199,3,2009
0,25,25258,2090,4,2009
0,25,25258,2100,5,2009
0,25,25258,2107,6,2009
0,25,25258,2082,1,2009
0,25,25258,2221,7,2009
0,25,25258,2252,8,2009
0,25,25258,2152,10,2009
0,25,25489,2421,9,2009
0,25,25489,2121,11,2009
0,25,25489,2234,12,2009
0,25,25489,1988,2,2009
0,25,25489,2199,3,2009
0,25,25489,2090,4,2009
0,25,25489,2100,5,2009
0,25,25489,2107,6,2009
0,25,25489,2082,1,2009
0,25,25489,2221,7,2009
0,25,25489,2252,8,2009
0,25,25489,2152,10,2009
0,25,25658,2421,9,2009
0,25,25658,2121,11,2009
0,25,25658,2234,12,2009
0,25,25658,1988,2,2009
0,25,25658,2199,3,2009
0,25,25658,2090,4,2009
0,25,25658,2100,5,2009
0,25,25658,2107,6,2009
0,25,25658,2082,1,2009
0,25,25658,2221,7,2009
0,25,25658,2252,8,2009
0,25,25658,2152,10,2009
0,25,25001,2421,9,2009
0,25,25001,2121,11,2009
0,25,25001,2234,12,2009
0,25,25001,1988,2,2009
0,25,25001,2199,3,2009
0,25,25001,2090,4,2009
0,25,25001,2100,5,2009
0,25,25001,2107,6,2009
0,25,25001,2082,1,2009
0,25,25001,2221,7,2009
0,25,25001,2252,8,2009
0,25,25001,2152,10,2009
0,25,25718,2421,9,2009
0,25,25718,2121,11,2009
0,25,25718,2234,12,2009
0,25,25718,1988,2,2009
0,25,25718,2199,3,2009
0,25,25718,2090,4,2009
0,25,25718,2100,5,2009
0,25,25718,2107,6,2009
0,25,25718,2082,1,2009
0,25,25718,2221,7,2009
0,25,25718,2252,8,2009
0,25,25718,2152,10,2009
0,25,25645,2421,9,2009
0,25,25645,2121,11,2009
0,25,25645,2234,12,2009
0,25,25645,1988,2,2009
0,25,25645,2199,3,2009
0,25,25645,2090,4,2009
0,25,25645,2100,5,2009
0,25,25645,2107,6,2009
0,25,25645,2082,1,2009
0,25,25645,2221,7,2009
0,25,25645,2252,8,2009
0,25,25645,2152,10,2009
0,25,25867,2421,9,2009
0,25,25867,2121,11,2009
0,25,25867,2234,12,2009
0,25,25867,1988,2,2009
0,25,25867,2199,3,2009
0,25,25867,2090,4,2009
0,25,25867,2100,5,2009
0,25,25867,2107,6,2009
0,25,25867,2082,1,2009
0,25,25867,2221,7,2009
0,25,25867,2252,8,2009
0,25,25867,2152,10,2009
0,25,25758,2421,9,2009
0,25,25758,2121,11,2009
0,25,25758,2234,12,2009
0,25,25758,1988,2,2009
0,25,25758,2199,3,2009
0,25,25758,2090,4,2009
0,25,25758,2100,5,2009
0,25,25758,2107,6,2009
0,25,25758,2082,1,2009
0,25,25758,2221,7,2009
0,25,25758,2252,8,2009
0,25,25758,2152,10,2009
0,25,25377,2421,9,2009
0,25,25377,2121,11,2009
0,25,25377,2234,12,2009
0,25,25377,1988,2,2009
0,25,25377,2199,3,2009
0,25,25377,2090,4,2009
0,25,25377,2100,5,2009
0,25,25377,2107,6,2009
0,25,25377,2082,1,2009
0,25,25377,2221,7,2009
0,25,25377,2252,8,2009
0,25,25377,2152,10,2009
0,25,25473,2421,9,2009
0,25,25473,2121,11,2009
0,25,25473,2234,12,2009
0,25,25473,1988,2,2009
0,25,25473,2199,3,2009
0,25,25473,2090,4,2009
0,25,25473,2100,5,2009
0,25,25473,2107,6,2009
0,25,25473,2082,1,2009
0,25,25473,2221,7,2009
0,25,25473,2252,8,2009
0,25,25473,2152,10,2009
0,25,25799,2421,9,2009
0,25,25799,2121,11,2009
0,25,25799,2234,12,2009
0,25,25799,1988,2,2009
0,25,25799,2199,3,2009
0,25,25799,2090,4,2009
0,25,25799,2100,5,2009
0,25,25799,2107,6,2009
0,25,25799,2082,1,2009
0,25,25799,2221,7,2009
0,25,25799,2252,8,2009
0,25,25799,2152,10,2009
0,25,25878,2421,9,2009
0,25,25878,2121,11,2009
0,25,25878,2234,12,2009
0,25,25878,1988,2,2009
0,25,25878,2199,3,2009
0,25,25878,2090,4,2009
0,25,25878,2100,5,2009
0,25,25878,2107,6,2009
0,25,25878,2082,1,2009
0,25,25878,2221,7,2009
0,25,25878,2252,8,2009
0,25,25878,2152,10,2009
0,25,25662,2421,9,2009
0,25,25662,2121,11,2009
0,25,25662,2234,12,2009
0,25,25662,1988,2,2009
0,25,25662,2199,3,2009
0,25,25662,2090,4,2009
0,25,25662,2100,5,2009
0,25,25662,2107,6,2009
0,25,25662,2082,1,2009
0,25,25662,2221,7,2009
0,25,25662,2252,8,2009
0,25,25662,2152,10,2009
0,25,25181,2421,9,2009
0,25,25181,2121,11,2009
0,25,25181,2234,12,2009
0,25,25181,1988,2,2009
0,25,25181,2199,3,2009
0,25,25181,2090,4,2009
0,25,25181,2100,5,2009
0,25,25181,2107,6,2009
0,25,25181,2082,1,2009
0,25,25181,2221,7,2009
0,25,25181,2252,8,2009
0,25,25181,2152,10,2009
0,25,25777,2421,9,2009
0,25,25777,2121,11,2009
0,25,25777,2234,12,2009
0,25,25777,1988,2,2009
0,25,25777,2199,3,2009
0,25,25777,2090,4,2009
0,25,25777,2100,5,2009
0,25,25777,2107,6,2009
0,25,25777,2082,1,2009
0,25,25777,2221,7,2009
0,25,25777,2252,8,2009
0,25,25777,2152,10,2009
0,25,25871,2421,9,2009
0,25,25871,2121,11,2009
0,25,25871,2234,12,2009
0,25,25871,1988,2,2009
0,25,25871,2199,3,2009
0,25,25871,2090,4,2009
0,25,25871,2100,5,2009
0,25,25871,2107,6,2009
0,25,25871,2082,1,2009
0,25,25871,2221,7,2009
0,25,25871,2252,8,2009
0,25,25871,2152,10,2009
0,25,25851,2421,9,2009
0,25,25851,2121,11,2009
0,25,25851,2234,12,2009
0,25,25851,1988,2,2009
0,25,25851,2199,3,2009
0,25,25851,2090,4,2009
0,25,25851,2100,5,2009
0,25,25851,2107,6,2009
0,25,25851,2082,1,2009
0,25,25851,2221,7,2009
0,25,25851,2252,8,2009
0,25,25851,2152,10,2009
0,25,25743,2421,9,2009
0,25,25743,2121,11,2009
0,25,25743,2234,12,2009
0,25,25743,1988,2,2009
0,25,25743,2199,3,2009
0,25,25743,2090,4,2009
0,25,25743,2100,5,2009
0,25,25743,2107,6,2009
0,25,25743,2082,1,2009
0,25,25743,2221,7,2009
0,25,25743,2252,8,2009
0,25,25743,2152,10,2009
0,25,25649,2421,9,2009
0,25,25649,2121,11,2009
0,25,25649,2234,12,2009
0,25,25649,1988,2,2009
0,25,25649,2199,3,2009
0,25,25649,2090,4,2009
0,25,25649,2100,5,2009
0,25,25649,2107,6,2009
0,25,25649,2082,1,2009
0,25,25649,2221,7,2009
0,25,25649,2252,8,2009
0,25,25649,2152,10,2009
0,25,25120,2421,9,2009
0,25,25120,2121,11,2009
0,25,25120,2234,12,2009
0,25,25120,1988,2,2009
0,25,25120,2199,3,2009
0,25,25120,2090,4,2009
0,25,25120,2100,5,2009
0,25,25120,2107,6,2009
0,25,25120,2082,1,2009
0,25,25120,2221,7,2009
0,25,25120,2252,8,2009
0,25,25120,2152,10,2009
0,25,25293,2421,9,2009
0,25,25293,2121,11,2009
0,25,25293,2234,12,2009
0,25,25293,1988,2,2009
0,25,25293,2199,3,2009
0,25,25293,2090,4,2009
0,25,25293,2100,5,2009
0,25,25293,2107,6,2009
0,25,25293,2082,1,2009
0,25,25293,2221,7,2009
0,25,25293,2252,8,2009
0,25,25293,2152,10,2009
0,25,25839,2421,9,2009
0,25,25839,2121,11,2009
0,25,25839,2234,12,2009
0,25,25839,1988,2,2009
0,25,25839,2199,3,2009
0,25,25839,2090,4,2009
0,25,25839,2100,5,2009
0,25,25839,2107,6,2009
0,25,25839,2082,1,2009
0,25,25839,2221,7,2009
0,25,25839,2252,8,2009
0,25,25839,2152,10,2009
0,25,25518,2421,9,2009
0,25,25518,2121,11,2009
0,25,25518,2234,12,2009
0,25,25518,1988,2,2009
0,25,25518,2199,3,2009
0,25,25518,2090,4,2009
0,25,25518,2100,5,2009
0,25,25518,2107,6,2009
0,25,25518,2082,1,2009
0,25,25518,2221,7,2009
0,25,25518,2252,8,2009
0,25,25518,2152,10,2009
0,25,25224,2421,9,2009
0,25,25224,2121,11,2009
0,25,25224,2234,12,2009
0,25,25224,1988,2,2009
0,25,25224,2199,3,2009
0,25,25224,2090,4,2009
0,25,25224,2100,5,2009
0,25,25224,2107,6,2009
0,25,25224,2082,1,2009
0,25,25224,2221,7,2009
0,25,25224,2252,8,2009
0,25,25224,2152,10,2009
0,25,25845,2421,9,2009
0,25,25845,2121,11,2009
0,25,25845,2234,12,2009
0,25,25845,1988,2,2009
0,25,25845,2199,3,2009
0,25,25845,2090,4,2009
0,25,25845,2100,5,2009
0,25,25845,2107,6,2009
0,25,25845,2082,1,2009
0,25,25845,2221,7,2009
0,25,25845,2252,8,2009
0,25,25845,2152,10,2009
0,25,25745,2421,9,2009
0,25,25745,2121,11,2009
0,25,25745,2234,12,2009
0,25,25745,1988,2,2009
0,25,25745,2199,3,2009
0,25,25745,2090,4,2009
0,25,25745,2100,5,2009
0,25,25745,2107,6,2009
0,25,25745,2082,1,2009
0,25,25745,2221,7,2009
0,25,25745,2252,8,2009
0,25,25745,2152,10,2009
0,25,25035,2421,9,2009
0,25,25035,2121,11,2009
0,25,25035,2234,12,2009
0,25,25035,1988,2,2009
0,25,25035,2199,3,2009
0,25,25035,2090,4,2009
