,Region,Municipality,Births,Month,Year
0,76,76828,4410,1,2011
0,76,76828,4903,3,2011
0,76,76828,4038,2,2011
0,76,76828,4643,4,2011
0,76,76828,5308,9,2011
0,76,76828,4948,12,2011
0,76,76828,4876,5,2011
0,76,76828,4683,6,2011
0,76,76828,4571,11,2011
0,76,76828,5146,8,2011
0,76,76828,4819,10,2011
0,76,76828,4967,7,2011
0,76,76823,4410,1,2011
0,76,76823,4903,3,2011
0,76,76823,4038,2,2011
0,76,76823,4643,4,2011
0,76,76823,5308,9,2011
0,76,76823,4948,12,2011
0,76,76823,4876,5,2011
0,76,76823,4683,6,2011
0,76,76823,4571,11,2011
0,76,76823,5146,8,2011
0,76,76823,4819,10,2011
0,76,76823,4967,7,2011
0,76,76147,4410,1,2011
0,76,76147,4903,3,2011
0,76,76147,4038,2,2011
0,76,76147,4643,4,2011
0,76,76147,5308,9,2011
0,76,76147,4948,12,2011
0,76,76147,4876,5,2011
0,76,76147,4683,6,2011
0,76,76147,4571,11,2011
0,76,76147,5146,8,2011
0,76,76147,4819,10,2011
0,76,76147,4967,7,2011
0,76,76895,4410,1,2011
0,76,76895,4903,3,2011
0,76,76895,4038,2,2011
0,76,76895,4643,4,2011
0,76,76895,5308,9,2011
0,76,76895,4948,12,2011
0,76,76895,4876,5,2011
0,76,76895,4683,6,2011
0,76,76895,4571,11,2011
0,76,76895,5146,8,2011
0,76,76895,4819,10,2011
0,76,76895,4967,7,2011
0,76,76275,4410,1,2011
0,76,76275,4903,3,2011
0,76,76275,4038,2,2011
0,76,76275,4643,4,2011
0,76,76275,5308,9,2011
0,76,76275,4948,12,2011
0,76,76275,4876,5,2011
0,76,76275,4683,6,2011
0,76,76275,4571,11,2011
0,76,76275,5146,8,2011
0,76,76275,4819,10,2011
0,76,76275,4967,7,2011
0,76,76364,4410,1,2011
0,76,76364,4903,3,2011
0,76,76364,4038,2,2011
0,76,76364,4643,4,2011
0,76,76364,5308,9,2011
0,76,76364,4948,12,2011
0,76,76364,4876,5,2011
0,76,76364,4683,6,2011
0,76,76364,4571,11,2011
0,76,76364,5146,8,2011
0,76,76364,4819,10,2011
0,76,76364,4967,7,2011
0,76,76041,4410,1,2011
0,76,76041,4903,3,2011
0,76,76041,4038,2,2011
0,76,76041,4643,4,2011
0,76,76041,5308,9,2011
0,76,76041,4948,12,2011
0,76,76041,4876,5,2011
0,76,76041,4683,6,2011
0,76,76041,4571,11,2011
0,76,76041,5146,8,2011
0,76,76041,4819,10,2011
0,76,76041,4967,7,2011
0,76,76130,4410,1,2011
0,76,76130,4903,3,2011
0,76,76130,4038,2,2011
0,76,76130,4643,4,2011
0,76,76130,5308,9,2011
0,76,76130,4948,12,2011
0,76,76130,4876,5,2011
0,76,76130,4683,6,2011
0,76,76130,4571,11,2011
0,76,76130,5146,8,2011
0,76,76130,4819,10,2011
0,76,76130,4967,7,2011
0,76,76020,4410,1,2011
0,76,76020,4903,3,2011
0,76,76020,4038,2,2011
0,76,76020,4643,4,2011
0,76,76020,5308,9,2011
0,76,76020,4948,12,2011
0,76,76020,4876,5,2011
0,76,76020,4683,6,2011
0,76,76020,4571,11,2011
0,76,76020,5146,8,2011
0,76,76020,4819,10,2011
0,76,76020,4967,7,2011
0,76,76122,4410,1,2011
0,76,76122,4903,3,2011
0,76,76122,4038,2,2011
0,76,76122,4643,4,2011
0,76,76122,5308,9,2011
0,76,76122,4948,12,2011
0,76,76122,4876,5,2011
0,76,76122,4683,6,2011
0,76,76122,4571,11,2011
0,76,76122,5146,8,2011
0,76,76122,4819,10,2011
0,76,76122,4967,7,2011
0,76,76113,4410,1,2011
0,76,76113,4903,3,2011
0,76,76113,4038,2,2011
0,76,76113,4643,4,2011
0,76,76113,5308,9,2011
0,76,76113,4948,12,2011
0,76,76113,4876,5,2011
0,76,76113,4683,6,2011
0,76,76113,4571,11,2011
0,76,76113,5146,8,2011
0,76,76113,4819,10,2011
0,76,76113,4967,7,2011
0,76,76036,4410,1,2011
0,76,76036,4903,3,2011
0,76,76036,4038,2,2011
0,76,76036,4643,4,2011
0,76,76036,5308,9,2011
0,76,76036,4948,12,2011
0,76,76036,4876,5,2011
0,76,76036,4683,6,2011
0,76,76036,4571,11,2011
0,76,76036,5146,8,2011
0,76,76036,4819,10,2011
0,76,76036,4967,7,2011
0,76,76243,4410,1,2011
0,76,76243,4903,3,2011
0,76,76243,4038,2,2011
0,76,76243,4643,4,2011
0,76,76243,5308,9,2011
0,76,76243,4948,12,2011
0,76,76243,4876,5,2011
0,76,76243,4683,6,2011
0,76,76243,4571,11,2011
0,76,76243,5146,8,2011
0,76,76243,4819,10,2011
0,76,76243,4967,7,2011
0,76,76497,4410,1,2011
0,76,76497,4903,3,2011
0,76,76497,4038,2,2011
0,76,76497,4643,4,2011
0,76,76497,5308,9,2011
0,76,76497,4948,12,2011
0,76,76497,4876,5,2011
0,76,76497,4683,6,2011
0,76,76497,4571,11,2011
0,76,76497,5146,8,2011
0,76,76497,4819,10,2011
0,76,76497,4967,7,2011
0,76,76863,4410,1,2011
0,76,76863,4903,3,2011
0,76,76863,4038,2,2011
0,76,76863,4643,4,2011
0,76,76863,5308,9,2011
0,76,76863,4948,12,2011
0,76,76863,4876,5,2011
0,76,76863,4683,6,2011
0,76,76863,4571,11,2011
0,76,76863,5146,8,2011
0,76,76863,4819,10,2011
0,76,76863,4967,7,2011
0,76,76890,4410,1,2011
0,76,76890,4903,3,2011
0,76,76890,4038,2,2011
0,76,76890,4643,4,2011
0,76,76890,5308,9,2011
0,76,76890,4948,12,2011
0,76,76890,4876,5,2011
0,76,76890,4683,6,2011
0,76,76890,4571,11,2011
0,76,76890,5146,8,2011
0,76,76890,4819,10,2011
0,76,76890,4967,7,2011
0,76,76100,4410,1,2011
0,76,76100,4903,3,2011
0,76,76100,4038,2,2011
0,76,76100,4643,4,2011
0,76,76100,5308,9,2011
0,76,76100,4948,12,2011
0,76,76100,4876,5,2011
0,76,76100,4683,6,2011
0,76,76100,4571,11,2011
0,76,76100,5146,8,2011
0,76,76100,4819,10,2011
0,76,76100,4967,7,2011
0,76,76054,4410,1,2011
0,76,76054,4903,3,2011
0,76,76054,4038,2,2011
0,76,76054,4643,4,2011
0,76,76054,5308,9,2011
0,76,76054,4948,12,2011
0,76,76054,4876,5,2011
0,76,76054,4683,6,2011
0,76,76054,4571,11,2011
0,76,76054,5146,8,2011
0,76,76054,4819,10,2011
0,76,76054,4967,7,2011
0,76,76318,4410,1,2011
0,76,76318,4903,3,2011
0,76,76318,4038,2,2011
0,76,76318,4643,4,2011
0,76,76318,5308,9,2011
0,76,76318,4948,12,2011
0,76,76318,4876,5,2011
0,76,76318,4683,6,2011
0,76,76318,4571,11,2011
0,76,76318,5146,8,2011
0,76,76318,4819,10,2011
0,76,76318,4967,7,2011
0,76,76248,4410,1,2011
0,76,76248,4903,3,2011
0,76,76248,4038,2,2011
0,76,76248,4643,4,2011
0,76,76248,5308,9,2011
0,76,76248,4948,12,2011
0,76,76248,4876,5,2011
0,76,76248,4683,6,2011
0,76,76248,4571,11,2011
0,76,76248,5146,8,2011
0,76,76248,4819,10,2011
0,76,76248,4967,7,2011
0,76,76400,4410,1,2011
0,76,76400,4903,3,2011
0,76,76400,4038,2,2011
0,76,76400,4643,4,2011
0,76,76400,5308,9,2011
0,76,76400,4948,12,2011
0,76,76400,4876,5,2011
0,76,76400,4683,6,2011
0,76,76400,4571,11,2011
0,76,76400,5146,8,2011
0,76,76400,4819,10,2011
0,76,76400,4967,7,2011
0,76,76403,4410,1,2011
0,76,76403,4903,3,2011
0,76,76403,4038,2,2011
0,76,76403,4643,4,2011
0,76,76403,5308,9,2011
0,76,76403,4948,12,2011
0,76,76403,4876,5,2011
0,76,76403,4683,6,2011
0,76,76403,4571,11,2011
0,76,76403,5146,8,2011
0,76,76403,4819,10,2011
0,76,76403,4967,7,2011
0,76,76126,4410,1,2011
0,76,76126,4903,3,2011
0,76,76126,4038,2,2011
0,76,76126,4643,4,2011
0,76,76126,5308,9,2011
0,76,76126,4948,12,2011
0,76,76126,4876,5,2011
0,76,76126,4683,6,2011
0,76,76126,4571,11,2011
0,76,76126,5146,8,2011
0,76,76126,4819,10,2011
0,76,76126,4967,7,2011
0,76,76892,4410,1,2011
0,76,76892,4903,3,2011
0,76,76892,4038,2,2011
0,76,76892,4643,4,2011
0,76,76892,5308,9,2011
0,76,76892,4948,12,2011
0,76,76892,4876,5,2011
0,76,76892,4683,6,2011
0,76,76892,4571,11,2011
0,76,76892,5146,8,2011
0,76,76892,4819,10,2011
0,76,76892,4967,7,2011
0,76,76606,4410,1,2011
0,76,76606,4903,3,2011
0,76,76606,4038,2,2011
0,76,76606,4643,4,2011
0,76,76606,5308,9,2011
0,76,76606,4948,12,2011
0,76,76606,4876,5,2011
0,76,76606,4683,6,2011
0,76,76606,4571,11,2011
0,76,76606,5146,8,2011
0,76,76606,4819,10,2011
0,76,76606,4967,7,2011
0,76,76616,4410,1,2011
0,76,76616,4903,3,2011
0,76,76616,4038,2,2011
0,76,76616,4643,4,2011
0,76,76616,5308,9,2011
0,76,76616,4948,12,2011
0,76,76616,4876,5,2011
0,76,76616,4683,6,2011
0,76,76616,4571,11,2011
0,76,76616,5146,8,2011
0,76,76616,4819,10,2011
0,76,76616,4967,7,2011
0,76,76670,4410,1,2011
0,76,76670,4903,3,2011
0,76,76670,4038,2,2011
0,76,76670,4643,4,2011
0,76,76670,5308,9,2011
0,76,76670,4948,12,2011
0,76,76670,4876,5,2011
0,76,76670,4683,6,2011
0,76,76670,4571,11,2011
0,76,76670,5146,8,2011
0,76,76670,4819,10,2011
0,76,76670,4967,7,2011
0,76,76845,4410,1,2011
0,76,76845,4903,3,2011
0,76,76845,4038,2,2011
0,76,76845,4643,4,2011
0,76,76845,5308,9,2011
0,76,76845,4948,12,2011
0,76,76845,4876,5,2011
0,76,76845,4683,6,2011
0,76,76845,4571,11,2011
0,76,76845,5146,8,2011
0,76,76845,4819,10,2011
0,76,76845,4967,7,2011
0,76,76246,4410,1,2011
0,76,76246,4903,3,2011
0,76,76246,4038,2,2011
0,76,76246,4643,4,2011
0,76,76246,5308,9,2011
0,76,76246,4948,12,2011
0,76,76246,4876,5,2011
0,76,76246,4683,6,2011
0,76,76246,4571,11,2011
0,76,76246,5146,8,2011
0,76,76246,4819,10,2011
0,76,76246,4967,7,2011
0,76,76377,4410,1,2011
0,76,76377,4903,3,2011
0,76,76377,4038,2,2011
0,76,76377,4643,4,2011
0,76,76377,5308,9,2011
0,76,76377,4948,12,2011
0,76,76377,4876,5,2011
0,76,76377,4683,6,2011
0,76,76377,4571,11,2011
0,76,76377,5146,8,2011
0,76,76377,4819,10,2011
0,76,76377,4967,7,2011
0,76,76869,4410,1,2011
0,76,76869,4903,3,2011
0,76,76869,4038,2,2011
0,76,76869,4643,4,2011
0,76,76869,5308,9,2011
0,76,76869,4948,12,2011
0,76,76869,4876,5,2011
0,76,76869,4683,6,2011
0,76,76869,4571,11,2011
0,76,76869,5146,8,2011
0,76,76869,4819,10,2011
0,76,76869,4967,7,2011
0,13,13001,2780,6,2011
0,13,13001,2903,7,2011
0,13,13001,3507,9,2011
0,13,13001,2285,1,2011
0,13,13001,2054,2,2011
0,13,13001,2471,3,2011
0,13,13001,2549,4,2011
0,13,13001,2603,5,2011
0,13,13001,3154,8,2011
0,13,13001,3214,10,2011
0,13,13001,3126,11,2011
0,13,13001,3208,12,2011
0,13,13430,2780,6,2011
0,13,13430,2903,7,2011
0,13,13430,3507,9,2011
0,13,13430,2285,1,2011
0,13,13430,2054,2,2011
0,13,13430,2471,3,2011
0,13,13430,2549,4,2011
0,13,13430,2603,5,2011
0,13,13430,3154,8,2011
0,13,13430,3214,10,2011
0,13,13430,3126,11,2011
0,13,13430,3208,12,2011
0,13,13744,2780,6,2011
0,13,13744,2903,7,2011
0,13,13744,3507,9,2011
0,13,13744,2285,1,2011
0,13,13744,2054,2,2011
0,13,13744,2471,3,2011
0,13,13744,2549,4,2011
0,13,13744,2603,5,2011
0,13,13744,3154,8,2011
0,13,13744,3214,10,2011
0,13,13744,3126,11,2011
0,13,13744,3208,12,2011
0,13,13688,2780,6,2011
0,13,13688,2903,7,2011
0,13,13688,3507,9,2011
0,13,13688,2285,1,2011
0,13,13688,2054,2,2011
0,13,13688,2471,3,2011
0,13,13688,2549,4,2011
0,13,13688,2603,5,2011
0,13,13688,3154,8,2011
0,13,13688,3214,10,2011
0,13,13688,3126,11,2011
0,13,13688,3208,12,2011
0,13,13468,2780,6,2011
0,13,13468,2903,7,2011
0,13,13468,3507,9,2011
0,13,13468,2285,1,2011
0,13,13468,2054,2,2011
0,13,13468,2471,3,2011
0,13,13468,2549,4,2011
0,13,13468,2603,5,2011
0,13,13468,3154,8,2011
0,13,13468,3214,10,2011
0,13,13468,3126,11,2011
0,13,13468,3208,12,2011
0,13,13683,2780,6,2011
0,13,13683,2903,7,2011
0,13,13683,3507,9,2011
0,13,13683,2285,1,2011
0,13,13683,2054,2,2011
0,13,13683,2471,3,2011
0,13,13683,2549,4,2011
0,13,13683,2603,5,2011
0,13,13683,3154,8,2011
0,13,13683,3214,10,2011
0,13,13683,3126,11,2011
0,13,13683,3208,12,2011
0,13,13244,2780,6,2011
0,13,13244,2903,7,2011
0,13,13244,3507,9,2011
0,13,13244,2285,1,2011
0,13,13244,2054,2,2011
0,13,13244,2471,3,2011
0,13,13244,2549,4,2011
0,13,13244,2603,5,2011
0,13,13244,3154,8,2011
0,13,13244,3214,10,2011
0,13,13244,3126,11,2011
0,13,13244,3208,12,2011
0,13,13655,2780,6,2011
0,13,13655,2903,7,2011
0,13,13655,3507,9,2011
0,13,13655,2285,1,2011
0,13,13655,2054,2,2011
0,13,13655,2471,3,2011
0,13,13655,2549,4,2011
0,13,13655,2603,5,2011
0,13,13655,3154,8,2011
0,13,13655,3214,10,2011
0,13,13655,3126,11,2011
0,13,13655,3208,12,2011
0,13,13670,2780,6,2011
0,13,13670,2903,7,2011
0,13,13670,3507,9,2011
0,13,13670,2285,1,2011
0,13,13670,2054,2,2011
0,13,13670,2471,3,2011
0,13,13670,2549,4,2011
0,13,13670,2603,5,2011
0,13,13670,3154,8,2011
0,13,13670,3214,10,2011
0,13,13670,3126,11,2011
0,13,13670,3208,12,2011
0,13,13140,2780,6,2011
0,13,13140,2903,7,2011
0,13,13140,3507,9,2011
0,13,13140,2285,1,2011
0,13,13140,2054,2,2011
0,13,13140,2471,3,2011
0,13,13140,2549,4,2011
0,13,13140,2603,5,2011
0,13,13140,3154,8,2011
0,13,13140,3214,10,2011
0,13,13140,3126,11,2011
0,13,13140,3208,12,2011
0,13,13600,2780,6,2011
0,13,13600,2903,7,2011
0,13,13600,3507,9,2011
0,13,13600,2285,1,2011
0,13,13600,2054,2,2011
0,13,13600,2471,3,2011
0,13,13600,2549,4,2011
0,13,13600,2603,5,2011
0,13,13600,3154,8,2011
0,13,13600,3214,10,2011
0,13,13600,3126,11,2011
0,13,13600,3208,12,2011
0,13,13549,2780,6,2011
0,13,13549,2903,7,2011
0,13,13549,3507,9,2011
0,13,13549,2285,1,2011
0,13,13549,2054,2,2011
0,13,13549,2471,3,2011
0,13,13549,2549,4,2011
0,13,13549,2603,5,2011
0,13,13549,3154,8,2011
0,13,13549,3214,10,2011
0,13,13549,3126,11,2011
0,13,13549,3208,12,2011
0,13,13052,2780,6,2011
0,13,13052,2903,7,2011
0,13,13052,3507,9,2011
0,13,13052,2285,1,2011
0,13,13052,2054,2,2011
0,13,13052,2471,3,2011
0,13,13052,2549,4,2011
0,13,13052,2603,5,2011
0,13,13052,3154,8,2011
0,13,13052,3214,10,2011
0,13,13052,3126,11,2011
0,13,13052,3208,12,2011
0,13,13188,2780,6,2011
0,13,13188,2903,7,2011
0,13,13188,3507,9,2011
0,13,13188,2285,1,2011
0,13,13188,2054,2,2011
0,13,13188,2471,3,2011
0,13,13188,2549,4,2011
0,13,13188,2603,5,2011
0,13,13188,3154,8,2011
0,13,13188,3214,10,2011
0,13,13188,3126,11,2011
0,13,13188,3208,12,2011
0,13,13030,2780,6,2011
0,13,13030,2903,7,2011
0,13,13030,3507,9,2011
0,13,13030,2285,1,2011
0,13,13030,2054,2,2011
0,13,13030,2471,3,2011
0,13,13030,2549,4,2011
0,13,13030,2603,5,2011
0,13,13030,3154,8,2011
0,13,13030,3214,10,2011
0,13,13030,3126,11,2011
0,13,13030,3208,12,2011
0,13,13654,2780,6,2011
0,13,13654,2903,7,2011
0,13,13654,3507,9,2011
0,13,13654,2285,1,2011
0,13,13654,2054,2,2011
0,13,13654,2471,3,2011
0,13,13654,2549,4,2011
0,13,13654,2603,5,2011
0,13,13654,3154,8,2011
0,13,13654,3214,10,2011
0,13,13654,3126,11,2011
0,13,13654,3208,12,2011
0,13,13810,2780,6,2011
0,13,13810,2903,7,2011
0,13,13810,3507,9,2011
0,13,13810,2285,1,2011
0,13,13810,2054,2,2011
0,13,13810,2471,3,2011
0,13,13810,2549,4,2011
0,13,13810,2603,5,2011
0,13,13810,3154,8,2011
0,13,13810,3214,10,2011
0,13,13810,3126,11,2011
0,13,13810,3208,12,2011
0,13,13667,2780,6,2011
0,13,13667,2903,7,2011
0,13,13667,3507,9,2011
0,13,13667,2285,1,2011
0,13,13667,2054,2,2011
0,13,13667,2471,3,2011
0,13,13667,2549,4,2011
0,13,13667,2603,5,2011
0,13,13667,3154,8,2011
0,13,13667,3214,10,2011
0,13,13667,3126,11,2011
0,13,13667,3208,12,2011
0,13,13473,2780,6,2011
0,13,13473,2903,7,2011
0,13,13473,3507,9,2011
0,13,13473,2285,1,2011
0,13,13473,2054,2,2011
0,13,13473,2471,3,2011
0,13,13473,2549,4,2011
0,13,13473,2603,5,2011
0,13,13473,3154,8,2011
0,13,13473,3214,10,2011
0,13,13473,3126,11,2011
0,13,13473,3208,12,2011
0,13,13160,2780,6,2011
0,13,13160,2903,7,2011
0,13,13160,3507,9,2011
0,13,13160,2285,1,2011
0,13,13160,2054,2,2011
0,13,13160,2471,3,2011
0,13,13160,2549,4,2011
0,13,13160,2603,5,2011
0,13,13160,3154,8,2011
0,13,13160,3214,10,2011
0,13,13160,3126,11,2011
0,13,13160,3208,12,2011
0,13,13212,2780,6,2011
0,13,13212,2903,7,2011
0,13,13212,3507,9,2011
0,13,13212,2285,1,2011
0,13,13212,2054,2,2011
0,13,13212,2471,3,2011
0,13,13212,2549,4,2011
0,13,13212,2603,5,2011
0,13,13212,3154,8,2011
0,13,13212,3214,10,2011
0,13,13212,3126,11,2011
0,13,13212,3208,12,2011
0,13,13042,2780,6,2011
0,13,13042,2903,7,2011
0,13,13042,3507,9,2011
0,13,13042,2285,1,2011
0,13,13042,2054,2,2011
0,13,13042,2471,3,2011
0,13,13042,2549,4,2011
0,13,13042,2603,5,2011
0,13,13042,3154,8,2011
0,13,13042,3214,10,2011
0,13,13042,3126,11,2011
0,13,13042,3208,12,2011
0,13,13838,2780,6,2011
0,13,13838,2903,7,2011
0,13,13838,3507,9,2011
0,13,13838,2285,1,2011
0,13,13838,2054,2,2011
0,13,13838,2471,3,2011
0,13,13838,2549,4,2011
0,13,13838,2603,5,2011
0,13,13838,3154,8,2011
0,13,13838,3214,10,2011
0,13,13838,3126,11,2011
0,13,13838,3208,12,2011
0,13,13580,2780,6,2011
0,13,13580,2903,7,2011
0,13,13580,3507,9,2011
0,13,13580,2285,1,2011
0,13,13580,2054,2,2011
0,13,13580,2471,3,2011
0,13,13580,2549,4,2011
0,13,13580,2603,5,2011
0,13,13580,3154,8,2011
0,13,13580,3214,10,2011
0,13,13580,3126,11,2011
0,13,13580,3208,12,2011
0,13,13268,2780,6,2011
0,13,13268,2903,7,2011
0,13,13268,3507,9,2011
0,13,13268,2285,1,2011
0,13,13268,2054,2,2011
0,13,13268,2471,3,2011
0,13,13268,2549,4,2011
0,13,13268,2603,5,2011
0,13,13268,3154,8,2011
0,13,13268,3214,10,2011
0,13,13268,3126,11,2011
0,13,13268,3208,12,2011
0,13,13222,2780,6,2011
0,13,13222,2903,7,2011
0,13,13222,3507,9,2011
0,13,13222,2285,1,2011
0,13,13222,2054,2,2011
0,13,13222,2471,3,2011
0,13,13222,2549,4,2011
0,13,13222,2603,5,2011
0,13,13222,3154,8,2011
0,13,13222,3214,10,2011
0,13,13222,3126,11,2011
0,13,13222,3208,12,2011
0,13,13300,2780,6,2011
0,13,13300,2903,7,2011
0,13,13300,3507,9,2011
0,13,13300,2285,1,2011
0,13,13300,2054,2,2011
0,13,13300,2471,3,2011
0,13,13300,2549,4,2011
0,13,13300,2603,5,2011
0,13,13300,3154,8,2011
0,13,13300,3214,10,2011
0,13,13300,3126,11,2011
0,13,13300,3208,12,2011
0,13,13442,2780,6,2011
0,13,13442,2903,7,2011
0,13,13442,3507,9,2011
0,13,13442,2285,1,2011
0,13,13442,2054,2,2011
0,13,13442,2471,3,2011
0,13,13442,2549,4,2011
0,13,13442,2603,5,2011
0,13,13442,3154,8,2011
0,13,13442,3214,10,2011
0,13,13442,3126,11,2011
0,13,13442,3208,12,2011
0,13,13248,2780,6,2011
0,13,13248,2903,7,2011
0,13,13248,3507,9,2011
0,13,13248,2285,1,2011
0,13,13248,2054,2,2011
0,13,13248,2471,3,2011
0,13,13248,2549,4,2011
0,13,13248,2603,5,2011
0,13,13248,3154,8,2011
0,13,13248,3214,10,2011
0,13,13248,3126,11,2011
0,13,13248,3208,12,2011
0,13,13657,2780,6,2011
0,13,13657,2903,7,2011
0,13,13657,3507,9,2011
0,13,13657,2285,1,2011
0,13,13657,2054,2,2011
0,13,13657,2471,3,2011
0,13,13657,2549,4,2011
0,13,13657,2603,5,2011
0,13,13657,3154,8,2011
0,13,13657,3214,10,2011
0,13,13657,3126,11,2011
0,13,13657,3208,12,2011
0,13,13650,2780,6,2011
0,13,13650,2903,7,2011
0,13,13650,3507,9,2011
0,13,13650,2285,1,2011
0,13,13650,2054,2,2011
0,13,13650,2471,3,2011
0,13,13650,2549,4,2011
0,13,13650,2603,5,2011
0,13,13650,3154,8,2011
0,13,13650,3214,10,2011
0,13,13650,3126,11,2011
0,13,13650,3208,12,2011
0,13,13074,2780,6,2011
0,13,13074,2903,7,2011
0,13,13074,3507,9,2011
0,13,13074,2285,1,2011
0,13,13074,2054,2,2011
0,13,13074,2471,3,2011
0,13,13074,2549,4,2011
0,13,13074,2603,5,2011
0,13,13074,3154,8,2011
0,13,13074,3214,10,2011
0,13,13074,3126,11,2011
0,13,13074,3208,12,2011
0,13,13006,2780,6,2011
0,13,13006,2903,7,2011
0,13,13006,3507,9,2011
0,13,13006,2285,1,2011
0,13,13006,2054,2,2011
0,13,13006,2471,3,2011
0,13,13006,2549,4,2011
0,13,13006,2603,5,2011
0,13,13006,3154,8,2011
0,13,13006,3214,10,2011
0,13,13006,3126,11,2011
0,13,13006,3208,12,2011
0,13,13433,2780,6,2011
0,13,13433,2903,7,2011
0,13,13433,3507,9,2011
0,13,13433,2285,1,2011
0,13,13433,2054,2,2011
0,13,13433,2471,3,2011
0,13,13433,2549,4,2011
0,13,13433,2603,5,2011
0,13,13433,3154,8,2011
0,13,13433,3214,10,2011
0,13,13433,3126,11,2011
0,13,13433,3208,12,2011
0,13,13873,2780,6,2011
0,13,13873,2903,7,2011
0,13,13873,3507,9,2011
0,13,13873,2285,1,2011
0,13,13873,2054,2,2011
0,13,13873,2471,3,2011
0,13,13873,2549,4,2011
0,13,13873,2603,5,2011
0,13,13873,3154,8,2011
0,13,13873,3214,10,2011
0,13,13873,3126,11,2011
0,13,13873,3208,12,2011
0,13,13673,2780,6,2011
0,13,13673,2903,7,2011
0,13,13673,3507,9,2011
0,13,13673,2285,1,2011
0,13,13673,2054,2,2011
0,13,13673,2471,3,2011
