,Region,Municipality,Births,Month,Year
185,73,73585,1427,5,2016
186,73,73585,1370,6,2016
187,73,73585,1301,7,2016
188,73,73585,1335,8,2016
189,73,73585,1418,9,2016
190,73,73585,1234,11,2016
191,73,73585,1289,12,2016
192,73,73283,1397,1,2016
193,73,73283,1232,10,2016
194,73,73283,1360,2,2016
195,73,73283,1398,3,2016
196,73,73283,1394,4,2016
197,73,73283,1427,5,2016
198,73,73283,1370,6,2016
199,73,73283,1301,7,2016
200,73,73283,1335,8,2016
201,73,73283,1418,9,2016
202,73,73283,1234,11,2016
203,73,73283,1289,12,2016
204,73,73408,1397,1,2016
205,73,73408,1232,10,2016
206,73,73408,1360,2,2016
207,73,73408,1398,3,2016
208,73,73408,1394,4,2016
209,73,73408,1427,5,2016
210,73,73408,1370,6,2016
211,73,73408,1301,7,2016
212,73,73408,1335,8,2016
213,73,73408,1418,9,2016
214,73,73408,1234,11,2016
215,73,73408,1289,12,2016
216,73,73226,1397,1,2016
217,73,73226,1232,10,2016
218,73,73226,1360,2,2016
219,73,73226,1398,3,2016
220,73,73226,1394,4,2016
221,73,73226,1427,5,2016
222,73,73226,1370,6,2016
223,73,73226,1301,7,2016
224,73,73226,1335,8,2016
225,73,73226,1418,9,2016
226,73,73226,1234,11,2016
227,73,73226,1289,12,2016
228,73,73461,1397,1,2016
229,73,73461,1232,10,2016
230,73,73461,1360,2,2016
231,73,73461,1398,3,2016
232,73,73461,1394,4,2016
233,73,73461,1427,5,2016
234,73,73461,1370,6,2016
235,73,73461,1301,7,2016
236,73,73461,1335,8,2016
237,73,73461,1418,9,2016
238,73,73461,1234,11,2016
239,73,73461,1289,12,2016
240,73,73520,1397,1,2016
241,73,73520,1232,10,2016
242,73,73520,1360,2,2016
243,73,73520,1398,3,2016
244,73,73520,1394,4,2016
245,73,73520,1427,5,2016
246,73,73520,1370,6,2016
247,73,73520,1301,7,2016
248,73,73520,1335,8,2016
249,73,73520,1418,9,2016
250,73,73520,1234,11,2016
251,73,73520,1289,12,2016
252,73,73622,1397,1,2016
253,73,73622,1232,10,2016
254,73,73622,1360,2,2016
255,73,73622,1398,3,2016
256,73,73622,1394,4,2016
257,73,73622,1427,5,2016
258,73,73622,1370,6,2016
259,73,73622,1301,7,2016
260,73,73622,1335,8,2016
261,73,73622,1418,9,2016
262,73,73622,1234,11,2016
263,73,73622,1289,12,2016
264,73,73624,1397,1,2016
265,73,73624,1232,10,2016
266,73,73624,1360,2,2016
267,73,73624,1398,3,2016
268,73,73624,1394,4,2016
269,73,73624,1427,5,2016
270,73,73624,1370,6,2016
271,73,73624,1301,7,2016
272,73,73624,1335,8,2016
273,73,73624,1418,9,2016
274,73,73624,1234,11,2016
275,73,73624,1289,12,2016
276,73,73547,1397,1,2016
277,73,73547,1232,10,2016
278,73,73547,1360,2,2016
279,73,73547,1398,3,2016
280,73,73547,1394,4,2016
281,73,73547,1427,5,2016
282,73,73547,1370,6,2016
283,73,73547,1301,7,2016
284,73,73547,1335,8,2016
285,73,73547,1418,9,2016
286,73,73547,1234,11,2016
287,73,73547,1289,12,2016
288,73,73686,1397,1,2016
289,73,73686,1232,10,2016
290,73,73686,1360,2,2016
291,73,73686,1398,3,2016
292,73,73686,1394,4,2016
293,73,73686,1427,5,2016
294,73,73686,1370,6,2016
295,73,73686,1301,7,2016
296,73,73686,1335,8,2016
297,73,73686,1418,9,2016
298,73,73686,1234,11,2016
299,73,73686,1289,12,2016
300,73,73870,1397,1,2016
301,73,73870,1232,10,2016
302,73,73870,1360,2,2016
303,73,73870,1398,3,2016
304,73,73870,1394,4,2016
305,73,73870,1427,5,2016
306,73,73870,1370,6,2016
307,73,73870,1301,7,2016
308,73,73870,1335,8,2016
309,73,73870,1418,9,2016
310,73,73870,1234,11,2016
311,73,73870,1289,12,2016
312,73,73443,1397,1,2016
313,73,73443,1232,10,2016
314,73,73443,1360,2,2016
315,73,73443,1398,3,2016
316,73,73443,1394,4,2016
317,73,73443,1427,5,2016
318,73,73443,1370,6,2016
319,73,73443,1301,7,2016
320,73,73443,1335,8,2016
321,73,73443,1418,9,2016
322,73,73443,1234,11,2016
323,73,73443,1289,12,2016
324,73,73055,1397,1,2016
325,73,73055,1232,10,2016
326,73,73055,1360,2,2016
327,73,73055,1398,3,2016
328,73,73055,1394,4,2016
329,73,73055,1427,5,2016
330,73,73055,1370,6,2016
331,73,73055,1301,7,2016
332,73,73055,1335,8,2016
333,73,73055,1418,9,2016
334,73,73055,1234,11,2016
335,73,73055,1289,12,2016
336,73,73449,1397,1,2016
337,73,73449,1232,10,2016
338,73,73449,1360,2,2016
339,73,73449,1398,3,2016
340,73,73449,1394,4,2016
341,73,73449,1427,5,2016
342,73,73449,1370,6,2016
343,73,73449,1301,7,2016
344,73,73449,1335,8,2016
345,73,73449,1418,9,2016
346,73,73449,1234,11,2016
347,73,73449,1289,12,2016
348,73,73148,1397,1,2016
349,73,73148,1232,10,2016
350,73,73148,1360,2,2016
351,73,73148,1398,3,2016
352,73,73148,1394,4,2016
353,73,73148,1427,5,2016
354,73,73148,1370,6,2016
355,73,73148,1301,7,2016
356,73,73148,1335,8,2016
357,73,73148,1418,9,2016
358,73,73148,1234,11,2016
359,73,73148,1289,12,2016
360,73,73152,1397,1,2016
361,73,73152,1232,10,2016
362,73,73152,1360,2,2016
363,73,73152,1398,3,2016
364,73,73152,1394,4,2016
365,73,73152,1427,5,2016
366,73,73152,1370,6,2016
367,73,73152,1301,7,2016
368,73,73152,1335,8,2016
369,73,73152,1418,9,2016
370,73,73152,1234,11,2016
371,73,73152,1289,12,2016
372,73,73270,1397,1,2016
373,73,73270,1232,10,2016
374,73,73270,1360,2,2016
375,73,73270,1398,3,2016
376,73,73270,1394,4,2016
377,73,73270,1427,5,2016
378,73,73270,1370,6,2016
379,73,73270,1301,7,2016
380,73,73270,1335,8,2016
381,73,73270,1418,9,2016
382,73,73270,1234,11,2016
383,73,73270,1289,12,2016
384,73,73319,1397,1,2016
385,73,73319,1232,10,2016
386,73,73319,1360,2,2016
387,73,73319,1398,3,2016
388,73,73319,1394,4,2016
389,73,73319,1427,5,2016
390,73,73319,1370,6,2016
391,73,73319,1301,7,2016
392,73,73319,1335,8,2016
393,73,73319,1418,9,2016
394,73,73319,1234,11,2016
395,73,73319,1289,12,2016
396,73,73873,1397,1,2016
397,73,73873,1232,10,2016
398,73,73873,1360,2,2016
399,73,73873,1398,3,2016
400,73,73873,1394,4,2016
401,73,73873,1427,5,2016
402,73,73873,1370,6,2016
403,73,73873,1301,7,2016
404,73,73873,1335,8,2016
405,73,73873,1418,9,2016
406,73,73873,1234,11,2016
407,73,73873,1289,12,2016
408,73,73030,1397,1,2016
409,73,73030,1232,10,2016
410,73,73030,1360,2,2016
411,73,73030,1398,3,2016
412,73,73030,1394,4,2016
413,73,73030,1427,5,2016
414,73,73030,1370,6,2016
415,73,73030,1301,7,2016
416,73,73030,1335,8,2016
417,73,73030,1418,9,2016
418,73,73030,1234,11,2016
419,73,73030,1289,12,2016
420,73,73026,1397,1,2016
421,73,73026,1232,10,2016
422,73,73026,1360,2,2016
423,73,73026,1398,3,2016
424,73,73026,1394,4,2016
425,73,73026,1427,5,2016
426,73,73026,1370,6,2016
427,73,73026,1301,7,2016
428,73,73026,1335,8,2016
429,73,73026,1418,9,2016
430,73,73026,1234,11,2016
431,73,73026,1289,12,2016
432,73,73347,1397,1,2016
433,73,73347,1232,10,2016
434,73,73347,1360,2,2016
435,73,73347,1398,3,2016
436,73,73347,1394,4,2016
437,73,73347,1427,5,2016
438,73,73347,1370,6,2016
439,73,73347,1301,7,2016
440,73,73347,1335,8,2016
441,73,73347,1418,9,2016
442,73,73347,1234,11,2016
443,73,73347,1289,12,2016
444,73,73854,1397,1,2016
445,73,73854,1232,10,2016
446,73,73854,1360,2,2016
447,73,73854,1398,3,2016
448,73,73854,1394,4,2016
449,73,73854,1427,5,2016
450,73,73854,1370,6,2016
451,73,73854,1301,7,2016
452,73,73854,1335,8,2016
453,73,73854,1418,9,2016
454,73,73854,1234,11,2016
455,73,73854,1289,12,2016
456,73,73678,1397,1,2016
457,73,73678,1232,10,2016
458,73,73678,1360,2,2016
459,73,73678,1398,3,2016
460,73,73678,1394,4,2016
461,73,73678,1427,5,2016
462,73,73678,1370,6,2016
463,73,73678,1301,7,2016
464,73,73678,1335,8,2016
465,73,73678,1418,9,2016
466,73,73678,1234,11,2016
467,73,73678,1289,12,2016
468,73,73563,1397,1,2016
469,73,73563,1232,10,2016
470,73,73563,1360,2,2016
471,73,73563,1398,3,2016
472,73,73563,1394,4,2016
473,73,73563,1427,5,2016
474,73,73563,1370,6,2016
475,73,73563,1301,7,2016
476,73,73563,1335,8,2016
477,73,73563,1418,9,2016
478,73,73563,1234,11,2016
479,73,73563,1289,12,2016
480,73,73236,1397,1,2016
481,73,73236,1232,10,2016
482,73,73236,1360,2,2016
483,73,73236,1398,3,2016
484,73,73236,1394,4,2016
485,73,73236,1427,5,2016
486,73,73236,1370,6,2016
487,73,73236,1301,7,2016
488,73,73236,1335,8,2016
489,73,73236,1418,9,2016
490,73,73236,1234,11,2016
491,73,73236,1289,12,2016
492,73,73352,1397,1,2016
493,73,73352,1232,10,2016
494,73,73352,1360,2,2016
495,73,73352,1398,3,2016
496,73,73352,1394,4,2016
497,73,73352,1427,5,2016
498,73,73352,1370,6,2016
499,73,73352,1301,7,2016
500,73,73352,1335,8,2016
501,73,73352,1418,9,2016
502,73,73352,1234,11,2016
503,73,73352,1289,12,2016
504,73,73024,1397,1,2016
505,73,73024,1232,10,2016
506,73,73024,1360,2,2016
507,73,73024,1398,3,2016
508,73,73024,1394,4,2016
509,73,73024,1427,5,2016
510,73,73024,1370,6,2016
511,73,73024,1301,7,2016
512,73,73024,1335,8,2016
513,73,73024,1418,9,2016
514,73,73024,1234,11,2016
515,73,73024,1289,12,2016
516,73,73861,1397,1,2016
517,73,73861,1232,10,2016
518,73,73861,1360,2,2016
519,73,73861,1398,3,2016
520,73,73861,1394,4,2016
521,73,73861,1427,5,2016
522,73,73861,1370,6,2016
523,73,73861,1301,7,2016
524,73,73861,1335,8,2016
525,73,73861,1418,9,2016
526,73,73861,1234,11,2016
527,73,73861,1289,12,2016
528,73,73200,1397,1,2016
529,73,73200,1232,10,2016
530,73,73200,1360,2,2016
531,73,73200,1398,3,2016
532,73,73200,1394,4,2016
533,73,73200,1427,5,2016
534,73,73200,1370,6,2016
535,73,73200,1301,7,2016
536,73,73200,1335,8,2016
537,73,73200,1418,9,2016
538,73,73200,1234,11,2016
539,73,73200,1289,12,2016
540,73,73770,1397,1,2016
541,73,73770,1232,10,2016
542,73,73770,1360,2,2016
543,73,73770,1398,3,2016
544,73,73770,1394,4,2016
545,73,73770,1427,5,2016
546,73,73770,1370,6,2016
547,73,73770,1301,7,2016
548,73,73770,1335,8,2016
549,73,73770,1418,9,2016
550,73,73770,1234,11,2016
551,73,73770,1289,12,2016
552,73,73275,1397,1,2016
553,73,73275,1232,10,2016
554,73,73275,1360,2,2016
555,73,73275,1398,3,2016
556,73,73275,1394,4,2016
557,73,73275,1427,5,2016
558,73,73275,1370,6,2016
559,73,73275,1301,7,2016
560,73,73275,1335,8,2016
561,73,73275,1418,9,2016
562,73,73275,1234,11,2016
563,73,73275,1289,12,2016
564,81,81794,368,5,2016
565,81,81794,331,6,2016
566,81,81794,389,1,2016
567,81,81794,354,2,2016
568,81,81794,389,3,2016
569,81,81794,367,4,2016
570,81,81794,359,7,2016
571,81,81794,401,8,2016
572,81,81794,437,9,2016
573,81,81794,332,10,2016
574,81,81794,330,11,2016
575,81,81794,353,12,2016
576,81,81736,368,5,2016
577,81,81736,331,6,2016
578,81,81736,389,1,2016
579,81,81736,354,2,2016
580,81,81736,389,3,2016
581,81,81736,367,4,2016
582,81,81736,359,7,2016
583,81,81736,401,8,2016
584,81,81736,437,9,2016
585,81,81736,332,10,2016
586,81,81736,330,11,2016
587,81,81736,353,12,2016
588,81,81001,368,5,2016
589,81,81001,331,6,2016
590,81,81001,389,1,2016
591,81,81001,354,2,2016
592,81,81001,389,3,2016
593,81,81001,367,4,2016
594,81,81001,359,7,2016
595,81,81001,401,8,2016
596,81,81001,437,9,2016
597,81,81001,332,10,2016
598,81,81001,330,11,2016
599,81,81001,353,12,2016
600,81,81300,368,5,2016
601,81,81300,331,6,2016
602,81,81300,389,1,2016
603,81,81300,354,2,2016
604,81,81300,389,3,2016
605,81,81300,367,4,2016
606,81,81300,359,7,2016
607,81,81300,401,8,2016
608,81,81300,437,9,2016
609,81,81300,332,10,2016
610,81,81300,330,11,2016
611,81,81300,353,12,2016
612,81,81220,368,5,2016
613,81,81220,331,6,2016
614,81,81220,389,1,2016
615,81,81220,354,2,2016
616,81,81220,389,3,2016
617,81,81220,367,4,2016
618,81,81220,359,7,2016
619,81,81220,401,8,2016
620,81,81220,437,9,2016
621,81,81220,332,10,2016
622,81,81220,330,11,2016
623,81,81220,353,12,2016
624,81,81591,368,5,2016
625,81,81591,331,6,2016
626,81,81591,389,1,2016
627,81,81591,354,2,2016
628,81,81591,389,3,2016
629,81,81591,367,4,2016
630,81,81591,359,7,2016
631,81,81591,401,8,2016
632,81,81591,437,9,2016
633,81,81591,332,10,2016
634,81,81591,330,11,2016
635,81,81591,353,12,2016
636,81,81065,368,5,2016
637,81,81065,331,6,2016
638,81,81065,389,1,2016
639,81,81065,354,2,2016
640,81,81065,389,3,2016
641,81,81065,367,4,2016
642,81,81065,359,7,2016
643,81,81065,401,8,2016
644,81,81065,437,9,2016
645,81,81065,332,10,2016
646,81,81065,330,11,2016
647,81,81065,353,12,2016
648,54,54553,1816,8,2016
649,54,54553,1662,1,2016
650,54,54553,1641,2,2016
651,54,54553,1791,3,2016
652,54,54553,1743,4,2016
653,54,54553,1709,5,2016
654,54,54553,1734,6,2016
655,54,54553,1560,7,2016
656,54,54553,1822,9,2016
657,54,54553,1689,10,2016
658,54,54553,1619,11,2016
659,54,54553,1623,12,2016
660,54,54001,1816,8,2016
661,54,54001,1662,1,2016
